ShiftLength,CorsiForRelES,GFPer60,GAPer60,ATOIPP,PPCorsiPercRel,PPGFPer60,PPGAPer60,ATOISH,CorsiForRelSH,SHFPPer60,SHGAPer60,UID,season
0:35,-8.8,2.4,2.7,0:44,-5.1,6.9,1.4,2:23,-1.1,2.0,6.5,grantde01,19-20
0:36,-1.8,2.3,1.8,0:49,6.6,5.9,0.0,1:40,-0.2,1.0,5.3,ryande01,19-20
0:40,1.7,2.2,2.4,1:40,0.5,5.8,0.9,1:59,2.2,1.3,7.7,stepade01,19-20
0:34,-2.5,2.8,2.6,1:43,-4.8,7.5,1.0,0:02,18.0,0.0,5.5,brassde01,19-20
0:29,15.6,0.0,3.6,0:00,0.0,,,0:00,,,,poulide01,19-20
0:39,-3.2,2.8,2.7,0:00,-18.6,0.0,0.0,3:25,-2.9,1.8,6.8,engelde01,19-20
0:36,-3.0,2.1,3.4,0:27,-4.1,3.8,0.0,0:11,17.7,0.0,0.0,shorede01,19-20
0:36,6.1,2.7,2.4,2:14,6.6,4.0,0.7,0:05,-2.4,0.0,2.8,toewsde01,19-20
0:36,-4.1,2.7,2.4,0:32,-8.6,7.8,3.9,0:09,-5.0,0.0,0.0,dubedi01,19-20
0:38,1.3,2.2,2.5,0:07,0.2,8.9,0.0,1:22,-1.8,0.0,9.4,kulikdm01,19-20
0:45,2.1,3.2,2.9,1:24,-7.1,6.1,2.4,0:53,5.2,0.9,6.0,orlovdm01,19-20
0:40,2.6,1.0,1.0,0:03,,,,0:01,,,,timasdm01,19-20
1:01,-5.0,2.6,2.1,0:06,-11.8,0.0,0.0,0:26,-7.9,0.0,8.7,tonindo01,19-20
0:29,-12.2,4.3,3.4,1:03,17.0,0.0,0.0,0:00,,,,kahundo01,19-20
0:43,2.3,3.8,3.6,1:56,2.3,4.9,0.4,0:01,17.6,0.0,0.0,kubaldo01,19-20
0:37,3.1,2.4,2.9,0:28,-6.3,1.9,0.0,0:13,-10.2,0.0,7.8,simondo01,19-20
0:46,4.5,3.8,2.0,3:09,4.0,8.9,0.4,2:19,6.3,3.1,7.8,hamildo01,19-20
0:43,1.1,1.2,3.5,2:13,1.8,9.3,0.0,0:00,-15.5,0.0,0.0,bathedr01,19-20
0:44,-0.2,3.1,3.7,0:09,4.0,6.7,0.0,0:36,-0.2,2.5,12.5,caggidr01,19-20
0:35,-4.3,2.1,2.9,3:06,6.3,6.0,0.0,2:06,-5.8,0.4,9.7,doughdr01,19-20
0:56,-1.4,2.0,2.2,0:04,,0.0,0.0,0:00,-13.0,0.0,0.0,huntdr01,19-20
0:43,0.2,2.9,2.9,2:16,-1.1,6.1,0.4,2:44,-5.5,0.7,5.8,keithdu01,19-20
0:35,-3.3,2.7,2.8,2:30,4.5,5.8,0.4,0:40,2.0,1.4,13.7,browndu01,19-20
0:48,7.7,2.7,2.7,0:45,2.0,4.4,2.9,2:16,0.8,2.5,6.0,demeldy01,19-20
0:41,-3.8,2.6,3.4,0:40,-2.8,4.2,1.4,0:57,-5.2,0.0,5.5,gambrdy01,19-20
0:33,7.1,3.1,3.7,3:13,2.0,6.0,2.9,0:44,0.1,0.0,8.9,larkidy01,19-20
0:48,-3.4,0.6,2.8,0:00,,0.0,0.0,2:40,-11.8,1.4,5.6,mcilrdy01,19-20
0:46,-2.2,2.7,2.0,0:00,,0.0,0.0,0:00,,,,sikurdy01,19-20
1:04,1.8,3.2,2.7,2:36,-5.3,5.0,1.9,0:01,14.3,0.0,0.0,stromdy01,19-20
0:49,-1.2,0.8,2.3,0:01,,0.0,0.0,0:00,,,,luostee01,19-20
1:01,15.9,5.9,0.0,0:00,,,,0:00,,,,korsheg01,19-20
0:43,1.9,3.1,3.6,2:49,-0.7,7.9,1.5,2:05,-0.8,0.7,7.1,lindhel01,19-20
0:40,9.5,4.1,2.9,3:52,5.5,8.2,0.9,0:01,-0.1,20.5,0.0,petteel01,19-20
0:43,1.2,1.8,2.7,1:20,2.8,7.4,0.7,0:00,-17.5,0.0,0.0,bemstem01,19-20
0:36,4.1,2.6,1.5,0:01,11.7,0.0,0.0,0:00,,0.0,0.0,robiner01,19-20
0:40,-0.6,3.5,3.8,2:41,2.2,7.4,1.3,0:16,5.3,0.0,2.1,staaler01,19-20
0:34,1.5,2.4,3.2,1:29,3.5,2.6,2.6,0:10,3.4,0.0,22.2,branner01,19-20
0:44,-2.7,2.8,2.4,0:07,-8.0,2.4,0.0,2:56,-2.9,0.9,6.5,cernaer01,19-20
0:46,2.0,2.5,2.7,0:07,1.1,0.0,0.0,2:02,-1.6,1.2,6.9,gudbrer01,19-20
0:58,-9.3,2.1,2.6,2:41,5.7,15.1,0.0,0:10,,,,gustaer02,19-20
0:36,-4.4,2.8,2.6,2:17,7.0,9.1,0.0,0:46,-12.7,0.0,8.7,haulaer01,19-20
0:34,-2.5,3.0,2.7,0:22,-9.7,0.0,0.0,3:00,-5.9,0.9,7.1,johnser01,19-20
0:43,4.6,2.8,3.6,3:00,5.0,6.0,1.3,2:34,-0.8,1.1,5.4,karlser01,19-20
0:48,-5.2,2.7,2.6,1:06,-1.8,9.3,0.8,3:47,4.2,1.1,6.4,lindees01,19-20
0:51,2.5,3.1,3.2,0:44,0.5,5.9,1.0,1:51,-0.7,0.0,5.4,bearet01,19-20
0:47,-2.4,2.0,2.9,0:28,5.7,2.8,0.0,0:45,2.1,0.0,11.6,rodriev01,19-20
0:47,0.0,2.6,3.6,2:43,5.9,8.8,0.3,1:21,7.8,2.4,1.8,kaneev01,19-20
0:51,3.4,4.1,3.4,3:41,5.0,7.7,1.2,0:01,30.0,0.0,0.0,malkiev01,19-20
0:39,4.3,3.5,3.7,3:20,1.5,9.0,1.1,0:00,-14.2,0.0,0.0,dadonev01,19-20
0:51,-7.1,3.8,3.7,3:11,0.3,6.5,1.2,0:01,18.8,0.0,0.0,kuzneev01,19-20
0:42,-1.6,0.0,2.0,0:43,-37.0,0.0,0.0,0:00,23.1,,,svechev01,19-20
0:33,4.8,2.0,3.4,0:05,-35.2,0.0,0.0,0:01,-14.7,0.0,0.0,chlapfi01,19-20
0:54,0.6,2.4,2.6,1:16,-5.5,5.4,0.8,0:01,14.7,0.0,0.0,chytifi01,19-20
0:55,3.6,3.1,3.3,2:51,4.8,8.0,1.3,0:23,8.9,0.0,8.2,forsbfi01,19-20
0:39,1.6,2.3,3.9,2:52,-4.4,4.8,2.9,2:53,-5.6,0.6,9.9,hronefi01,19-20
0:34,1.6,1.7,3.2,2:31,6.2,8.5,3.4,0:00,40.9,0.0,0.0,zadinfi01,19-20
0:54,1.2,2.4,3.0,1:27,0.7,3.0,0.6,1:15,3.4,1.2,5.0,vatrafr01,19-20
0:32,-1.7,1.2,2.6,1:02,3.6,2.9,0.0,1:45,-4.7,1.1,8.5,nielsfr01,19-20
0:42,-7.5,2.1,2.4,0:01,,0.0,0.0,0:56,-12.8,0.0,13.4,gauthfr01,19-20
0:38,-1.5,3.5,2.6,0:00,-80.6,,,0:48,-4.2,0.0,14.8,claesfr01,19-20
0:53,-8.2,1.1,1.3,0:04,-36.5,14.3,0.0,0:15,-4.0,0.0,13.2,bourqga01,19-20
0:32,-3.5,1.0,1.9,0:09,,0.0,0.0,0:27,-10.5,0.0,21.8,carlsga01,19-20
0:41,5.9,0.0,1.8,0:08,,0.0,0.0,0:04,,0.0,0.0,dumonga01,19-20
1:01,0.2,3.4,3.2,3:47,6.4,8.4,0.9,0:03,-11.5,0.0,0.0,landega01,19-20
0:44,-0.2,3.2,3.2,1:26,-3.5,8.4,0.0,0:00,,0.0,0.0,vilarga01,19-20
0:21,1.1,1.6,1.7,0:20,-1.7,2.4,0.0,0:04,0.9,0.0,10.7,haasga01,19-20
0:31,8.4,4.1,6.2,0:00,,,,0:00,,0.0,0.0,quinnga01,19-20
0:44,1.4,2.3,1.9,0:02,-19.2,0.0,0.0,1:18,3.1,0.6,3.2,hathaga01,19-20
0:57,-6.3,2.7,2.7,0:03,,0.0,0.0,0:37,-6.9,0.0,32.1,smithge02,19-20
0:38,0.2,3.6,1.8,1:17,-10.9,3.6,3.6,0:00,-13.0,0.0,0.0,mayhege01,19-20
0:30,-25.1,0.0,2.2,0:00,,,,0:00,,,,rubtsge01,19-20
0:50,0.2,1.0,1.7,1:20,5.4,4.4,0.0,0:00,,0.0,0.0,smithgi01,19-20
0:37,-7.0,1.5,2.2,0:01,-18.6,0.0,0.0,0:56,-3.4,2.3,7.0,mckeggr01,19-20
0:52,-9.3,2.9,2.5,0:06,10.2,0.0,0.0,2:02,5.9,0.0,5.9,patergr01,19-20
0:38,-0.2,0.5,2.1,0:43,0.0,10.2,0.0,1:21,-6.3,0.0,8.6,lindsgu01,19-20
0:51,-1.7,3.0,2.6,2:34,-0.6,4.8,0.6,0:39,-4.1,1.3,7.7,nyquigu01,19-20
1:10,-28.3,0.0,9.9,0:00,,,,0:00,,,,olofsgu01,19-20
0:39,3.9,2.3,3.0,1:49,6.4,5.7,0.5,2:39,-1.6,1.2,6.3,lindhha01,19-20
0:49,0.0,2.3,2.3,0:00,7.9,0.0,0.0,0:46,5.3,0.0,5.1,fleurha01,19-20
0:41,0.8,2.2,2.5,0:11,-11.7,8.5,4.3,1:05,-1.6,1.6,11.9,jokihhe01,19-20
0:37,-6.5,0.0,3.1,1:30,-8.4,0.0,0.0,0:11,-6.5,0.0,0.0,borgshe01,19-20
0:39,0.0,3.4,2.2,0:01,1.9,0.0,0.0,2:23,3.0,1.5,6.3,coleia01,19-20
0:35,-3.5,1.7,4.2,2:28,-12.4,3.7,1.2,0:00,,0.0,0.0,kovalil01,19-20
0:38,1.2,2.4,1.9,0:01,14.9,0.0,0.0,0:08,-18.5,0.0,7.8,lyubuil01,19-20
0:34,1.9,3.5,2.8,0:04,5.4,0.0,0.0,1:55,9.1,0.8,6.4,mikheil01,19-20
0:58,-3.5,2.5,2.8,1:35,-3.6,2.2,2.2,0:15,-4.5,0.0,5.4,lundeis01,19-20
0:34,-4.9,2.3,2.2,0:06,-0.5,0.0,0.0,1:35,5.9,1.6,7.3,barbaiv01,19-20
0:50,1.9,3.2,2.6,3:02,0.3,8.9,1.1,2:44,-2.6,1.3,7.0,provoiv01,19-20
0:41,-5.3,1.3,3.3,0:02,15.6,0.0,0.0,0:17,-14.8,0.0,0.0,beaudje01,19-20
0:53,-4.8,3.1,2.4,2:03,1.6,6.9,0.4,2:15,-2.1,1.1,9.1,comphj.01,19-20
0:35,8.5,3.6,3.0,3:52,4.9,8.3,0.9,0:36,0.4,2.9,10.1,millejt01,19-20
0:51,1.7,3.7,2.5,0:54,2.2,4.7,0.9,3:06,3.9,1.9,6.7,slavija01,19-20
0:43,4.0,3.8,3.1,3:52,9.7,7.2,2.2,0:16,1.0,3.0,8.9,eicheja01,19-20
0:45,1.1,1.4,3.1,3:10,1.1,7.3,1.5,0:01,41.0,0.0,0.0,hugheja03,19-20
0:35,-6.5,2.3,2.7,0:04,0.7,0.0,0.0,2:12,-0.6,1.2,6.5,johnsja02,19-20
0:39,3.4,2.6,2.2,1:18,-7.8,4.5,0.0,0:00,88.2,0.0,0.0,rosloja01,19-20
0:48,6.3,5.4,0.0,1:02,-20.0,0.0,0.0,0:00,,,,studnja01,19-20
0:36,-5.7,1.8,0.4,0:01,,0.0,0.0,1:10,3.0,0.0,12.3,delarja01,19-20
0:43,-7.7,2.4,2.7,0:03,13.7,0.0,0.0,1:01,2.4,2.7,10.8,larssja01,19-20
0:33,-1.0,1.8,3.0,0:00,,,,0:45,-10.8,0.0,7.8,middlja01,19-20
0:50,-2.5,2.3,3.1,1:47,-6.9,6.2,1.4,2:30,3.4,2.4,10.3,troubja01,19-20
0:45,2.8,2.7,2.3,2:48,-2.1,9.6,1.1,0:12,18.3,0.0,2.7,schwaja01,19-20
0:41,0.5,3.0,5.0,0:08,10.2,0.0,0.0,0:35,-15.9,0.0,0.0,bischja01,19-20
0:46,1.4,2.4,2.2,2:33,0.1,11.4,1.4,0:00,83.8,0.0,0.0,debruja01,19-20
0:42,-9.5,1.5,1.5,0:29,16.7,0.0,0.0,0:33,-7.5,0.0,15.2,evansja02,19-20
0:52,2.0,1.9,3.2,1:47,-2.1,8.3,1.0,0:02,11.9,0.0,0.0,gardija01,19-20
0:49,5.2,4.2,2.9,3:10,0.9,7.7,1.4,0:14,-4.6,0.0,0.0,guentja01,19-20
0:47,0.6,2.1,2.7,0:02,-26.8,0.0,0.0,2:16,-5.2,0.8,9.1,mccabja01,19-20
0:47,0.9,3.8,3.0,0:16,6.6,4.3,0.0,2:31,-5.7,0.4,6.3,muzzija01,19-20
0:28,0.4,2.2,2.6,0:52,-7.6,9.4,0.0,0:01,-8.3,0.0,0.0,virtaja01,19-20
0:34,13.3,5.4,0.0,0:00,,,,0:00,,,,walmaja01,19-20
0:45,3.0,2.7,2.5,2:11,1.3,6.8,0.8,1:30,9.2,0.6,5.7,chychja01,19-20
1:02,-6.1,2.0,1.2,0:01,,0.0,0.0,0:05,-12.3,0.0,0.0,liljaja01,19-20
0:51,2.0,3.0,3.2,2:22,3.3,5.0,0.4,1:39,1.5,1.7,7.7,silfvja01,19-20
0:37,3.2,3.2,2.4,2:56,6.4,7.4,0.9,0:01,-19.9,0.0,0.0,voracja01,19-20
0:49,-1.1,3.5,2.9,1:56,-0.4,7.6,1.8,0:01,5.8,0.0,0.0,vranaja01,19-20
0:37,3.7,2.3,3.2,2:53,0.1,10.7,2.6,0:01,-9.4,0.0,7.5,nealja01,19-20
0:38,1.6,3.1,2.4,2:33,-9.9,6.6,1.0,0:01,5.3,0.0,0.0,vanrija01,19-20
0:45,2.7,2.5,2.5,2:23,0.6,8.4,0.4,0:16,-8.3,0.0,9.6,bennja01,19-20
0:35,4.6,1.7,2.1,0:01,-8.7,0.0,0.0,0:32,1.7,0.0,11.5,oleksja01,19-20
0:35,1.3,3.5,2.6,0:02,-84.3,0.0,0.0,1:38,-6.1,0.0,3.4,ruttaja02,19-20
0:51,4.3,1.5,1.5,0:22,-6.5,0.0,0.0,1:18,-4.5,0.0,18.3,hakanja01,19-20
0:33,-5.1,0.0,5.1,0:13,,0.0,0.0,0:00,,,,kuokkja01,19-20
0:35,-1.1,2.2,2.6,0:04,13.2,0.0,0.0,0:00,,,,harkija01,19-20
0:35,-1.2,3.3,2.7,1:41,-2.0,6.3,1.1,0:29,-12.2,0.0,9.0,mccanja01,19-20
0:37,3.9,3.2,3.1,2:28,-2.7,10.5,1.6,2:26,-5.5,0.0,8.3,spurgja01,19-20
0:53,-2.8,0.0,1.5,0:12,,0.0,0.0,0:00,,,,anderja01,19-20
0:49,-6.4,2.4,2.7,0:00,-89.3,0.0,0.0,1:27,5.9,2.9,7.3,tinorja01,19-20
0:41,-0.5,2.6,2.4,0:09,-9.7,0.0,0.0,2:16,0.1,0.5,5.3,demerja01,19-20
0:34,-4.6,2.4,2.2,0:04,2.0,0.0,0.0,2:09,-1.1,0.4,5.7,dickija01,19-20
0:40,8.6,3.6,3.6,1:13,18.2,32.9,0.0,0:00,,,,roberja01,19-20
0:21,-1.2,2.8,2.8,1:10,3.8,6.3,2.4,0:03,-16.1,0.0,35.8,spezzja01,19-20
0:48,-1.3,3.4,3.4,2:17,-2.0,6.9,1.1,0:06,6.6,0.0,0.0,zuckeja01,19-20
0:29,-13.4,1.4,2.8,0:02,-39.7,0.0,0.0,3:02,-2.0,1.1,6.8,beaglja01,19-20
0:45,-7.3,2.3,2.0,0:01,13.3,0.0,0.0,2:38,-8.6,0.8,6.0,bouwmja01,19-20
0:40,2.7,2.1,2.1,0:08,15.5,0.0,0.0,0:00,,0.0,0.0,hawryja01,19-20
0:31,-3.4,1.1,2.2,0:00,,0.0,0.0,0:00,-3.7,,,megnaja01,19-20
0:45,-7.9,0.0,3.8,1:46,12.6,2.9,2.9,2:15,-5.0,0.0,11.7,pageaje01,19-20
0:44,-7.1,0.0,0.0,0:00,,,,0:00,,,,deaje01,19-20
0:33,-0.7,2.3,3.7,1:50,-10.6,4.9,0.5,1:22,3.4,0.0,10.9,carteje01,19-20
1:01,3.8,2.6,3.1,2:24,-2.5,7.6,1.3,2:05,7.0,0.8,7.3,petryje01,19-20
0:43,-0.2,2.2,3.1,2:28,1.8,5.3,2.8,0:00,21.1,0.0,0.0,skinnje01,19-20
0:38,-4.8,2.2,1.7,0:00,,0.0,0.0,1:46,-0.5,4.2,1.4,lauzoje01,19-20
0:48,-0.3,0.9,2.4,0:48,-10.3,1.6,1.6,0:00,-18.3,0.0,66.7,boqvije01,19-20
0:45,2.7,3.0,3.5,2:00,-5.8,3.9,1.5,0:01,9.8,0.0,25.9,brattje01,19-20
0:44,1.1,3.0,2.3,0:06,0.6,0.0,0.0,2:21,-3.6,0.7,9.1,fastje01,19-20
0:41,-0.7,2.1,3.3,1:43,-6.3,2.7,0.9,0:00,-13.2,0.0,0.0,kotkaje01,19-20
0:33,0.0,2.7,2.0,0:22,3.8,4.4,0.0,0:57,-0.3,1.0,9.7,veseyji02,19-20
0:40,-11.3,0.0,3.2,0:14,,0.0,0.0,0:00,,,,blichjo01,19-20
0:29,-9.3,1.1,2.3,0:01,-21.0,0.0,0.0,1:55,-7.2,0.0,5.5,nordsjo02,19-20
0:32,-2.9,2.8,2.6,0:29,0.1,2.5,0.0,0:00,,0.0,0.0,nygarjo01,19-20
0:51,-3.2,1.3,2.2,0:03,-22.8,0.0,0.0,1:39,-5.2,0.0,9.3,ryanjo02,19-20
0:53,-3.9,1.9,4.4,0:49,-11.0,12.2,12.2,1:32,9.3,0.0,13.0,hickejo01,19-20
0:54,2.8,2.6,1.9,2:37,1.5,7.1,0.7,0:47,-0.2,1.0,1.0,paveljo01,19-20
0:35,3.4,2.2,3.7,2:04,3.6,6.5,0.4,0:00,-12.6,0.0,0.0,thornjo01,19-20
0:47,-4.8,2.9,3.1,2:01,-2.6,5.4,0.0,1:36,7.7,2.6,7.0,armiajo01,19-20
0:41,-4.8,2.7,2.5,0:01,-2.8,34.0,0.0,2:48,-3.4,0.9,5.2,edmunjo01,19-20
0:47,-2.4,3.0,2.7,0:04,13.2,8.8,0.0,1:59,-3.1,0.4,6.7,eriksjo02,19-20
0:45,-2.3,3.0,2.5,1:21,-0.7,5.9,0.0,0:16,-9.9,0.0,4.1,farabjo01,19-20
0:43,-2.4,2.0,2.7,0:02,9.5,0.0,0.0,0:12,82.9,0.0,0.0,hanlejo01,19-20
0:43,-5.3,1.5,1.7,0:02,10.9,0.0,0.0,0:52,8.6,2.2,8.6,kellmjo01,19-20
0:46,10.7,0.5,1.1,0:00,,0.0,0.0,0:06,-13.4,0.0,11.7,kivirjo01,19-20
0:31,3.3,3.2,3.2,1:08,-64.4,0.0,0.0,0:08,-20.0,,,lespejo01,19-20
0:37,1.1,2.5,2.5,0:16,-10.3,0.0,0.0,0:02,-12.3,0.0,0.0,perssjo02,19-20
0:35,-0.9,2.7,2.4,0:04,-41.6,0.0,0.0,1:57,-13.8,0.0,5.0,anderjo08,19-20
0:30,1.9,2.5,2.1,0:04,-29.1,0.0,0.0,2:00,0.5,1.0,10.0,larssjo02,19-20
0:52,0.3,4.2,3.2,4:01,4.4,7.1,1.1,1:29,-0.7,0.5,5.3,carlsjo01,19-20
0:42,0.3,0.0,1.9,0:00,,,,1:17,3.6,0.0,10.9,gilmojo01,19-20
0:39,-10.1,1.7,2.0,0:03,-20.9,0.0,0.0,0:12,-7.2,0.0,7.3,haydejo01,19-20
0:41,2.5,2.3,2.6,2:32,-1.9,9.0,0.4,0:18,3.9,0.0,6.6,klingjo01,19-20
0:54,-0.8,3.2,2.2,0:45,-12.3,4.1,0.0,2:01,2.7,1.1,5.8,marinjo01,19-20
0:38,-0.7,2.4,2.6,0:10,17.3,11.7,0.0,1:53,-0.5,0.0,6.6,moorejo01,19-20
0:29,0.1,3.9,4.5,0:44,-1.2,0.0,0.0,0:02,-6.9,0.0,0.0,quennjo02,19-20
0:40,1.4,3.4,3.8,3:00,2.0,11.0,0.9,0:01,-16.7,0.0,0.0,tavarjo01,19-20
0:46,-1.9,2.0,2.6,0:05,12.2,10.3,0.0,2:03,-3.3,0.9,6.4,boychjo01,19-20
0:41,1.8,2.8,3.1,2:53,-0.6,8.0,1.4,0:00,7.7,0.0,3.8,gaudrjo01,19-20
0:39,-1.2,3.0,2.5,0:23,1.2,6.1,0.0,2:02,5.9,1.2,7.8,brodijo01,19-20
0:48,-2.6,2.6,2.0,0:00,14.4,0.0,0.0,3:11,-2.6,0.8,7.6,siegejo01,19-20
0:21,6.8,1.8,3.6,0:00,,0.0,0.0,0:00,,,,davidjo03,19-20
0:49,-0.2,2.3,3.5,2:24,-5.8,3.7,0.0,0:01,-13.9,0.0,0.0,drouijo01,19-20
0:44,-2.1,0.8,4.0,0:00,,0.0,0.0,1:32,7.2,1.8,5.4,ericsjo01,19-20
0:49,2.7,4.2,3.7,3:34,1.3,9.1,0.7,0:01,29.0,0.0,0.0,huberjo01,19-20
0:38,0.7,3.0,2.8,2:13,5.0,7.8,0.4,0:00,-14.2,0.0,24.0,audymjo01,19-20
0:45,2.2,4.2,4.1,3:18,4.4,6.0,1.8,1:55,-5.2,0.9,5.7,toewsjo01,19-20
0:53,-1.4,2.7,2.1,0:12,-9.7,5.3,0.0,1:23,-4.8,0.9,8.2,merrijo01,19-20
0:35,-2.1,7.0,7.0,0:25,,0.0,0.0,0:00,,0.0,0.0,brodzjo01,19-20
0:56,-16.2,0.0,1.7,0:00,,0.0,0.0,0:04,-16.8,0.0,0.0,luotojo01,19-20
0:43,-4.3,3.2,2.7,2:09,-2.2,6.6,1.3,0:30,0.8,0.0,5.3,donskjo01,19-20
0:49,8.2,3.1,2.5,2:35,8.6,5.7,1.1,0:00,-10.0,0.0,0.0,eberljo01,19-20
0:53,2.1,2.6,2.4,0:18,-1.4,8.3,0.0,0:52,10.4,0.9,6.1,greenjo02,19-20
0:38,-16.1,7.7,5.8,0:00,,,,0:32,-42.9,0.0,0.0,grossjo01,19-20
0:46,3.0,2.9,2.7,0:20,-2.3,3.3,0.0,0:00,,0.0,0.0,kyroujo01,19-20
0:30,-0.9,2.2,2.8,0:01,7.8,0.0,0.0,1:16,5.7,1.9,3.9,martijo01,19-20
0:45,-0.7,1.7,2.3,0:59,4.0,3.9,0.0,0:39,4.9,1.6,4.7,oestejo01,19-20
0:30,2.1,2.7,2.3,1:09,-5.8,6.9,1.5,2:20,-5.5,0.0,7.4,staaljo01,19-20
0:39,-14.8,0.0,0.0,0:00,,,,0:00,,,,szwarjo01,19-20
0:44,1.6,1.9,2.4,1:56,2.5,5.4,0.0,0:01,-16.9,0.0,0.0,wealjo01,19-20
0:32,-8.4,2.4,2.9,0:01,,0.0,0.0,2:21,-0.7,0.6,5.9,bennjo01,19-20
0:37,-10.0,2.5,3.5,0:01,13.5,0.0,0.0,0:03,-15.0,0.0,38.3,blandjo01,19-20
0:38,-2.7,2.0,3.5,1:44,-4.8,2.2,1.1,1:37,4.1,0.0,4.5,anderjo05,19-20
0:53,-4.1,2.3,3.4,0:03,12.1,0.0,0.0,2:17,-0.3,1.2,4.7,archijo01,19-20
0:35,-0.6,2.7,3.6,1:47,-5.2,5.1,0.9,1:26,-1.3,0.6,7.2,bailejo01,19-20
0:53,-1.1,2.6,2.3,0:00,-86.1,0.0,35.6,0:25,6.1,0.0,1.7,brownjo01,19-20
0:43,3.2,2.6,2.9,1:49,-0.7,9.6,0.0,0:03,-9.7,0.0,0.0,leivojo01,19-20
0:39,1.5,3.0,3.8,1:35,-10.8,0.0,3.3,0:04,2.6,0.0,70.6,mahurjo01,19-20
0:48,1.6,2.0,2.9,0:06,-12.0,0.0,0.0,2:30,-1.0,1.8,7.1,mansojo01,19-20
0:48,0.0,2.9,2.8,1:44,-6.8,6.3,1.6,0:57,2.6,1.9,5.7,morrijo04,19-20
0:33,-6.8,1.8,0.0,0:00,,,,0:20,,0.0,0.0,jacobjo01,19-20
0:45,-9.6,2.6,0.0,2:48,-7.7,0.0,0.0,0:00,,,,norrijo01,19-20
0:46,-3.3,1.4,3.2,0:06,1.0,4.3,0.0,1:35,7.1,0.0,2.2,khairju01,19-20
0:44,0.0,3.5,0.0,0:04,,0.0,0.0,0:00,,0.0,0.0,gauthju01,19-20
0:44,-1.9,0.7,2.5,0:29,13.3,0.0,0.0,1:09,12.0,0.0,9.0,abdelju01,19-20
0:37,-4.8,0.0,0.0,0:00,,,,0:00,,,,baileju01,19-20
0:40,-1.7,2.4,2.9,0:03,15.9,10.0,0.0,1:54,8.7,1.5,6.5,braunju01,19-20
0:29,-0.8,2.2,2.6,1:13,-4.3,1.7,1.7,0:04,21.8,0.0,0.0,dowliju01,19-20
0:39,-0.9,2.5,2.6,1:05,-3.7,4.0,1.3,1:05,7.3,1.4,5.8,faulkju01,19-20
0:53,-1.0,3.0,2.5,0:02,,0.0,0.0,1:58,8.3,1.8,8.1,hollju01,19-20
0:38,-0.9,2.5,3.3,2:44,-2.3,6.1,1.4,0:09,13.5,0.0,0.0,schulju01,19-20
0:41,3.5,3.5,3.0,2:28,-1.6,6.1,1.2,0:03,-18.5,0.0,0.0,williju01,19-20
0:31,3.3,1.7,1.6,1:09,-6.3,7.2,0.0,0:04,15.5,0.0,0.0,riikoju01,19-20
0:35,-3.2,1.6,3.3,2:13,-0.3,9.5,0.8,0:01,4.4,0.0,0.0,kakkoka01,19-20
0:39,3.2,4.6,2.2,0:52,-6.9,7.2,2.4,0:03,-10.5,0.0,33.0,yamamka01,19-20
0:49,-11.3,1.0,4.2,0:13,10.3,0.0,0.0,0:00,-29.0,0.0,0.0,claguka01,19-20
0:43,0.4,1.1,2.3,0:00,,0.0,0.0,0:40,-18.2,0.0,0.0,alzneka01,19-20
0:43,3.1,1.2,0.6,0:05,-19.8,24.7,0.0,0:39,2.5,0.0,3.6,kuhlmka01,19-20
0:44,-0.4,2.7,2.8,1:15,-3.1,4.4,1.9,1:39,3.4,2.1,8.5,kapanka01,19-20
0:40,-26.6,0.0,0.0,0:00,,,,0:00,,,,koleske01,19-20
0:55,-0.4,3.0,2.8,3:42,0.1,8.8,1.0,0:03,-5.9,0.0,5.9,yandlke01,19-20
0:51,-9.3,0.0,2.1,0:06,-27.8,0.0,0.0,1:12,8.6,0.0,12.5,connake01,19-20
0:48,3.1,3.2,3.2,2:22,-1.9,9.4,0.8,0:01,22.2,0.0,0.0,fialake01,19-20
0:38,-7.5,0.0,0.0,0:00,,0.0,0.0,0:44,37.5,0.0,0.0,graveke01,19-20
0:38,-1.9,2.7,3.1,1:38,-8.5,6.6,1.5,2:00,0.1,1.7,6.1,hayeske01,19-20
0:38,6.3,2.2,4.3,2:24,-0.2,5.8,1.3,0:02,-12.7,0.0,0.0,labanke01,19-20
0:51,-3.2,2.1,1.3,0:01,-35.2,0.0,0.0,2:05,-2.4,1.8,6.4,rooneke01,19-20
0:48,2.5,3.1,1.8,1:21,-3.8,7.5,0.5,0:19,3.6,0.0,14.9,shattke01,19-20
0:43,1.0,2.1,1.9,1:56,-10.3,5.3,0.0,0:01,,0.0,0.0,stenlke01,19-20
0:34,-4.6,1.5,1.5,0:02,19.7,0.0,0.0,1:00,-6.3,0.0,11.9,sherwki01,19-20
0:48,-8.4,2.8,0.7,0:00,,0.0,0.0,0:00,,0.0,0.0,belloki01,19-20
0:42,-0.1,2.6,2.5,1:34,-2.0,5.2,1.2,0:02,22.9,0.0,0.0,dachki01,19-20
0:45,-8.0,1.8,0.0,0:00,,0.0,0.0,0:00,,,,kostikl01,19-20
0:48,10.1,0.0,0.0,0:00,,,,0:00,,,,sherwko01,19-20
0:43,-7.9,1.6,2.1,0:01,11.7,0.0,0.0,1:42,1.2,2.4,8.0,holzeko01,19-20
