Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
RW,5,0.06,0.1,0.16,0.06,0.88,6,9,15,6,23,0,26,0,-3,25.3,26.2,-0.9,0.0,0.5,0.5,,neilch01,15-16
LW,3,0.07,0.05,0.11,0.05,0.74,4,3,7,3,10,0,23,7,-6,12.9,20.6,-7.7,-0.4,0.5,0.1,,portech01,15-16
RW,8,0.14,0.21,0.36,0.14,1.39,9,13,22,8,29,7,21,0,2,22.0,21.4,0.6,1.5,0.9,2.4,0.0,stewach02,15-16
D,0,0.0,0.0,0.0,0.0,1.67,0,0,0,0,1,0,4,1,-2,1.7,1.8,-0.1,-0.1,-0.1,-0.2,,summech01,15-16
D,6,0.06,0.2,0.26,0.09,0.61,4,16,20,7,48,9,70,24,-8,43.1,42.8,0.3,0.6,3.0,3.6,,tanevch01,15-16
LW,5,0.12,0.04,0.16,0.08,1.15,9,3,12,6,20,0,32,0,-12,25.1,27.7,-2.5,0.0,0.5,0.6,4.0,terrych01,15-16
RW,5,0.07,0.07,0.15,0.06,0.85,7,7,14,6,24,1,32,8,-1,25.4,28.3,-3.0,-0.3,0.8,0.6,,thorbch01,15-16
C,7,0.09,0.16,0.25,0.09,1.22,8,14,22,8,28,1,53,10,-16,34.8,36.8,-2.0,0.1,0.6,0.7,,tiernch01,15-16
C,4,0.03,0.15,0.18,0.05,0.97,2,13,15,5,24,0,49,19,-7,26.2,36.8,-10.6,-1.2,1.0,-0.3,,vandech01,15-16
RW,3,0.09,0.05,0.14,0.06,1.28,4,2,6,3,7,0,15,6,-2,10.5,13.3,-2.8,0.0,0.4,0.4,,wagnech01,15-16
D,5,0.09,0.11,0.2,0.08,1.36,7,8,15,6,37,3,30,0,4,34.7,32.5,2.2,1.1,1.6,2.7,1.0,widemch01,15-16
D,4,0.04,0.21,0.25,0.08,1.67,2,11,13,4,27,11,30,3,-11,23.2,26.1,-2.9,0.6,0.7,1.3,,ehrhoch01,15-16
D,1,0.0,0.15,0.15,0.04,0.54,0,4,4,1,10,0,16,5,-1,8.7,13.0,-4.4,0.0,0.8,0.8,,folinch01,15-16
LW,1,0.0,0.33,0.33,0.09,1.5,0,2,2,1,2,0,1,0,1,1.6,1.5,0.1,0.1,0.1,0.2,,thomach01,15-16
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.2,0.7,-0.5,-0.1,0.0,0.0,,bertsch02,15-16
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2,0,-1,1.5,2.6,-1.1,-0.1,0.0,-0.1,,macarcl01,15-16
C,24,0.28,0.58,0.86,0.3,3.09,25,50,75,27,91,38,77,18,-8,51.2,50.7,0.5,5.4,1.5,6.9,7.0,giroucl01,15-16
D,2,0.02,0.1,0.12,0.04,0.64,1,6,7,2,22,0,28,10,4,23.0,21.8,1.2,-0.2,2.3,2.2,,stonecl01,15-16
C,0,0.0,0.0,0.0,0.0,0.65,0,0,0,0,2,0,3,0,-1,3.4,3.4,0.0,-0.4,0.1,-0.3,,bassco01,15-16
D,10,0.13,0.21,0.35,0.13,1.55,11,18,29,11,55,4,70,27,9,41.4,54.3,-13.0,2.4,2.8,5.2,1.0,cecico01,15-16
C,14,0.2,0.23,0.43,0.17,1.61,18,21,39,16,60,8,65,15,3,46.5,48.0,-1.5,2.1,1.3,3.4,,eakinco01,15-16
D,6,0.07,0.22,0.29,0.1,1.56,4,14,18,6,32,11,34,8,-5,26.3,28.8,-2.5,1.2,2.1,3.3,,fransco01,15-16
D,2,0.02,0.16,0.19,0.06,0.93,1,8,9,3,22,0,30,5,-3,25.7,24.9,0.8,0.2,1.0,1.3,,golouco01,15-16
C,3,0.08,0.13,0.21,0.08,1.67,3,6,9,3,11,1,9,0,2,19.9,10.8,9.1,0.1,0.6,0.6,,hodgsco01,15-16
LW,6,0.1,0.06,0.16,0.07,0.89,9,6,15,7,27,1,32,8,1,25.2,31.2,-5.9,-0.1,1.1,1.0,,mcleoco01,15-16
LW,0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0,0,1.0,0.4,0.6,-0.1,0.0,0.0,,schneco02,15-16
LW,6,0.23,0.26,0.48,0.19,1.87,8,9,17,7,21,4,19,0,-2,14.8,16.2,-1.4,1.2,0.4,1.7,,greenco01,15-16
RW,1,0.2,0.0,0.2,0.11,0.8,1,0,1,1,1,0,1,0,0,0.8,1.1,-0.4,0.1,0.0,0.2,,mcdonco01,15-16
D,5,0.07,0.31,0.38,0.12,1.4,3,14,17,5,33,8,27,1,0,24.8,24.3,0.5,1.3,1.2,2.5,,milleco02,15-16
LW,8,0.09,0.28,0.38,0.13,1.69,7,20,27,9,40,7,35,0,-1,32.7,25.9,6.9,0.8,1.0,1.8,,wilsoco01,15-16
D,11,0.11,0.3,0.42,0.14,2.09,10,27,37,13,85,15,44,3,28,61.1,47.3,13.7,2.8,5.9,8.8,,parayco01,15-16
C,9,0.15,0.17,0.32,0.13,1.76,12,13,25,10,38,3,41,13,6,28.5,25.2,3.4,1.4,1.0,2.4,1.0,scevico01,15-16
C,3,0.12,0.06,0.18,0.08,0.74,4,2,6,3,13,1,12,5,5,13.3,6.8,6.5,0.2,0.6,0.8,,sissoco01,15-16
C,2,0.04,0.17,0.22,0.07,0.57,1,4,5,2,5,0,4,0,1,4.4,7.3,-2.9,0.1,0.2,0.4,,brickco01,15-16
RW,2,0.14,0.71,0.86,0.27,1.57,1,6,7,2,9,5,8,2,-2,2.6,4.6,-2.0,0.5,0.0,0.5,,brownco02,15-16
D,2,0.11,0.11,0.21,0.08,1.11,2,2,4,2,8,1,12,0,-5,12.3,11.0,1.3,0.3,0.3,0.5,,carrico01,15-16
C,17,0.36,0.71,1.07,0.38,2.33,18,36,54,20,59,18,45,3,-1,41.4,32.4,9.0,4.8,1.0,5.8,2.0,mcdavco01,15-16
D,6,0.08,0.14,0.22,0.08,1.29,7,12,19,7,60,6,70,19,5,49.2,51.2,-2.0,0.6,3.6,4.2,,murphco02,15-16
LW,5,0.16,0.07,0.23,0.1,1.16,8,3,11,5,14,1,14,0,-1,18.3,12.0,6.3,0.7,0.4,1.1,,shearco01,15-16
C,2,0.1,0.25,0.35,0.12,0.55,2,6,8,3,8,0,5,0,3,4.5,6.2,-1.7,0.5,0.3,0.8,,knighco01,15-16
RW,26,0.41,0.34,0.76,0.32,2.62,38,31,69,29,90,39,49,0,2,51.2,48.5,2.7,6.8,2.1,8.9,6.0,perryco01,15-16
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0.8,-0.1,0.0,0.0,0.0,,potteco01,15-16
RW,0,0.0,0.1,0.1,0.03,1.3,0,1,1,0,2,0,3,0,-1,3.3,3.4,0.0,-0.2,0.1,-0.1,,cunnicr01,15-16
RW,16,0.26,0.2,0.45,0.19,2.43,24,18,42,18,67,14,49,0,4,50.2,38.9,11.3,3.1,1.6,4.7,4.0,smithcr01,15-16
RW,7,0.08,0.18,0.26,0.1,1.03,7,16,23,8,41,8,50,16,-1,28.0,38.7,-10.7,0.1,0.9,0.9,,lazarcu01,15-16
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,0.8,0.6,0.3,-0.1,0.0,-0.1,,mckencu01,15-16
C,3,0.06,0.08,0.14,0.05,0.66,3,4,7,3,20,0,16,0,4,17.5,16.4,1.1,-0.5,0.9,0.4,,zubruda01,15-16
RW,11,0.2,0.18,0.38,0.15,1.92,16,14,30,13,45,10,34,2,4,34.7,27.9,6.8,1.9,1.2,3.1,,weiseda01,15-16
D,3,0.05,0.09,0.14,0.05,1.08,3,7,10,4,34,0,50,9,-6,37.6,36.1,1.5,0.1,1.6,1.6,,proutda01,15-16
D,6,0.01,0.28,0.29,0.08,1.31,1,22,23,7,51,12,49,2,-8,38.8,46.5,-7.7,0.9,3.1,4.0,,severda01,15-16
D,9,0.14,0.19,0.32,0.13,1.28,11,16,27,10,70,17,57,3,0,50.8,50.1,0.6,2.1,2.3,4.5,2.0,boyleda01,15-16
D,5,0.03,0.2,0.23,0.07,1.04,2,17,19,6,61,1,70,28,18,46.9,58.3,-11.5,0.3,4.1,4.3,,girarda01,15-16
D,4,0.05,0.17,0.22,0.07,1.24,3,11,14,5,43,4,59,18,-2,41.8,41.8,0.0,0.2,2.9,3.2,,hamhuda01,15-16
LW,4,0.26,0.13,0.39,0.17,1.7,7,3,10,5,12,2,10,0,0,9.5,6.8,2.7,0.9,0.3,1.2,,carrda01,15-16
C,0,0.0,0.0,0.0,0.0,0.64,0,0,0,0,1,0,3,0,-2,1.9,2.9,-1.0,-0.3,0.0,-0.2,,catenda01,15-16
LW,0,0.0,0.0,0.0,0.0,0.92,0,0,0,0,2,0,8,4,-2,3.0,6.3,-3.3,-0.4,0.0,-0.3,,paillda01,15-16
LW,24,0.34,0.4,0.74,0.29,3.15,32,37,69,28,82,28,50,3,7,50.7,51.4,-0.6,5.8,2.2,8.0,2.0,sedinda01,15-16
RW,1,0.11,0.0,0.11,0.06,1.28,2,0,2,1,2,0,3,0,-1,4.4,5.1,-0.7,0.0,0.1,0.1,,spronda01,15-16
C,7,0.08,0.17,0.25,0.09,1.33,6,14,20,7,30,2,40,15,4,33.4,33.8,-0.4,-0.1,1.4,1.3,,winnida01,15-16
D,8,0.1,0.15,0.26,0.1,0.92,9,13,22,8,53,0,81,30,2,58.8,53.3,5.5,1.0,4.2,5.2,,dekeyda01,15-16
D,3,0.04,0.1,0.14,0.05,1.74,3,8,11,4,51,1,82,18,-13,46.2,57.0,-10.8,-0.3,2.2,1.9,,nurseda01,15-16
D,2,0.08,0.31,0.38,0.12,1.0,1,4,5,2,9,0,10,0,-1,6.9,7.1,-0.2,0.4,0.3,0.8,,dietzda01,15-16
C,11,0.17,0.17,0.34,0.14,2.14,15,14,29,12,42,3,59,18,-2,37.8,41.5,-3.7,1.2,1.3,2.4,1.0,helmda01,15-16
C,2,0.04,0.16,0.2,0.07,1.04,1,4,5,2,11,3,17,7,-2,7.1,13.2,-6.1,-0.3,0.3,0.0,,bollada01,15-16
C,18,0.27,0.3,0.57,0.23,2.13,24,27,51,20,76,31,56,15,4,48.8,46.7,2.1,3.2,2.0,5.2,1.0,backeda01,15-16
RW,2,0.09,0.09,0.17,0.07,1.04,2,2,4,2,4,0,12,0,-8,8.3,9.1,-0.8,0.1,-0.1,0.0,,clarkda03,15-16
C,11,0.17,0.28,0.45,0.16,1.38,12,20,32,12,44,14,37,0,-6,35.4,29.8,5.6,1.5,0.9,2.5,3.0,deshada01,15-16
LW,1,0.07,0.21,0.29,0.1,1.0,1,3,4,1,4,0,8,0,-4,3.8,6.9,-3.0,0.2,-0.1,0.1,,dziurda01,15-16
RW,8,0.15,0.09,0.24,0.1,1.12,12,8,20,9,33,2,37,0,-7,28.4,40.5,-12.1,0.6,0.7,1.3,,jonesda01,15-16
C,22,0.24,0.64,0.88,0.3,1.99,19,51,70,24,86,29,61,9,4,44.3,43.2,1.1,4.9,1.7,6.6,1.0,krejcda01,15-16
C,5,0.06,0.11,0.18,0.07,0.77,6,10,16,6,22,1,45,21,-4,17.7,19.5,-1.8,0.0,0.9,0.9,,legwada01,15-16
RW,11,0.29,0.22,0.51,0.22,2.12,17,12,29,13,31,2,28,0,3,29.3,28.2,1.1,2.6,0.9,3.5,1.0,pastrda01,15-16
LW,13,0.17,0.34,0.51,0.18,2.07,13,26,39,14,60,21,40,0,-1,45.2,34.8,10.4,2.4,1.2,3.6,,perroda01,15-16
D,1,0.0,0.22,0.22,0.06,1.44,0,2,2,1,4,3,3,0,-2,4.1,5.1,-1.0,0.1,0.1,0.2,,rundbda01,15-16
D,8,0.06,0.32,0.38,0.12,1.88,4,23,27,8,63,14,75,19,-7,51.3,50.3,1.0,1.4,2.4,3.8,,savarda01,15-16
D,7,0.09,0.19,0.28,0.1,1.55,7,14,21,8,49,19,64,12,-22,35.1,34.4,0.7,1.3,1.8,3.1,1.0,schleda01,15-16
D,1,0.05,0.05,0.09,0.04,1.82,1,1,2,1,11,4,16,0,-9,11.8,15.1,-3.3,-0.1,0.1,0.0,,warsoda01,15-16
D,0,0.0,0.0,0.0,0.0,0.38,0,0,0,0,11,0,2,0,9,5.4,4.4,1.0,-0.2,1.0,0.9,,kukande01,15-16
RW,0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,2,0,9,2,-5,4.3,5.7,-1.4,-0.4,-0.1,-0.4,,everbde01,15-16
C,4,0.09,0.11,0.2,0.08,0.95,4,6,10,4,18,0,9,0,9,15.5,13.6,1.9,0.3,0.8,1.2,,rasmude01,15-16
D,4,0.02,0.18,0.2,0.06,1.08,1,12,13,4,43,1,53,10,-1,40.7,40.5,0.2,0.0,2.1,2.0,,seidede01,15-16
D,6,0.04,0.33,0.37,0.11,1.47,2,19,21,6,43,11,51,10,-9,34.6,36.8,-2.2,1.0,1.1,2.1,,widemde01,15-16
RW,6,0.07,0.15,0.23,0.08,1.28,6,12,18,7,26,0,44,5,-13,25.9,36.8,-10.9,-0.1,0.6,0.5,,dorsede01,15-16
D,1,0.07,0.07,0.14,0.06,1.0,1,1,2,1,4,0,8,3,-1,7.7,4.3,3.4,0.1,0.3,0.4,,forbode01,15-16
C,0,0.0,0.07,0.07,0.02,1.47,0,1,1,0,1,0,12,4,-7,4.4,6.2,-1.8,-0.3,-0.1,-0.5,,grantde01,15-16
C,5,0.09,0.11,0.2,0.08,1.23,7,8,15,6,19,0,32,19,7,18.1,22.0,-3.9,-0.2,1.1,1.0,,mackede01,15-16
C,1,0.33,0.0,0.33,0.18,0.83,2,0,2,1,4,1,2,0,1,2.0,1.7,0.3,0.2,0.1,0.4,1.0,ryande01,15-16
C,21,0.31,0.43,0.74,0.29,2.67,25,35,60,23,76,22,67,18,5,38.5,45.2,-6.7,5.0,1.4,6.4,0.0,stepade01,15-16
C,23,0.34,0.39,0.73,0.29,2.28,30,35,65,26,92,32,50,1,12,46.3,50.1,-3.9,5.7,1.8,7.5,,brassde01,15-16
D,2,0.0,0.32,0.32,0.09,1.14,0,8,8,2,15,0,11,0,4,15.6,10.5,5.1,0.4,1.0,1.3,,poulide01,15-16
D,4,0.04,0.13,0.17,0.06,1.03,3,10,13,4,43,0,48,12,7,38.6,34.9,3.7,0.3,2.5,2.8,,engelde01,15-16
RW,11,0.22,0.17,0.39,0.17,1.47,16,13,29,12,34,3,35,1,-3,24.6,26.3,-1.7,2.2,0.9,3.1,,smithde06,15-16
C,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,3,0,1,0,2,1.5,2.1,-0.6,-0.1,0.1,0.0,,shorede01,15-16
D,10,0.06,0.39,0.45,0.14,2.03,4,31,35,11,62,14,71,16,-7,48.7,53.0,-4.3,2.0,2.7,4.7,,phanedi01,15-16
RW,5,0.06,0.14,0.2,0.07,1.42,4,10,14,5,23,0,20,0,3,32.8,25.0,7.7,-0.2,1.1,0.8,2.0,jaskidm01,15-16
D,5,0.01,0.22,0.23,0.07,1.34,1,18,19,5,67,11,75,26,8,44.6,45.7,-1.0,0.1,3.4,3.5,,kulikdm01,15-16
D,10,0.1,0.26,0.35,0.12,1.1,9,23,32,11,67,3,58,1,8,50.9,47.6,3.3,2.5,3.3,5.9,,orlovdm01,15-16
C,6,0.08,0.11,0.19,0.07,1.18,7,10,17,7,29,0,54,24,-2,31.8,38.4,-6.6,-0.6,0.9,0.3,1.0,mooredo01,15-16
C,0,0.0,0.33,0.33,0.09,0.67,0,1,1,0,1,0,1,0,0,2.2,0.5,1.7,0.1,0.0,0.1,,simondo01,15-16
D,15,0.15,0.38,0.52,0.18,2.32,14,35,49,17,77,25,73,7,-14,59.9,57.6,2.3,4.0,1.7,5.7,,hamildo01,15-16
D,18,0.17,0.45,0.62,0.21,2.4,16,41,57,20,105,27,84,31,24,77.6,63.1,14.5,4.5,7.1,11.6,,doughdr01,15-16
LW,1,0.04,0.04,0.07,0.03,0.96,1,1,2,1,6,0,19,8,-5,7.8,10.6,-2.8,-0.7,0.2,-0.5,,milledr01,15-16
C,0,0.0,0.5,0.5,0.13,1.5,0,1,1,0,1,0,2,1,0,0.4,0.6,-0.2,0.0,0.0,0.1,,shoredr01,15-16
RW,16,0.27,0.22,0.49,0.21,2.4,24,19,43,18,56,12,80,13,-23,48.5,43.9,4.6,2.8,0.5,3.3,1.0,staffdr01,15-16
D,14,0.13,0.51,0.64,0.21,1.94,10,38,48,16,94,31,75,25,13,57.0,53.3,3.7,3.7,4.7,8.4,,keithdu01,15-16
RW,11,0.13,0.21,0.34,0.13,2.66,12,19,31,12,37,5,53,15,-5,43.4,38.5,5.0,0.7,1.2,1.9,2.0,browndu01,15-16
D,20,0.23,0.42,0.65,0.24,3.05,21,38,59,22,116,29,100,19,4,76.3,65.0,11.3,5.6,4.1,9.7,,byfugdu01,15-16
C,1,0.14,0.14,0.29,0.12,0.71,1,1,2,1,5,1,2,0,2,1.5,3.3,-1.8,0.1,0.2,0.3,,jeffrdu01,15-16
LW,5,0.15,0.13,0.28,0.12,1.02,8,7,15,6,20,2,28,4,-6,20.8,22.2,-1.4,0.4,0.5,0.8,,kingdw01,15-16
D,2,0.04,0.04,0.09,0.04,0.93,2,2,4,2,21,6,15,0,0,22.2,16.4,5.8,-0.1,1.3,1.2,,demeldy01,15-16
C,19,0.29,0.28,0.56,0.23,2.76,26,25,51,21,71,13,48,3,11,48.8,49.8,-1.0,4.0,2.0,6.0,2.0,larkidy01,15-16
D,2,0.06,0.06,0.12,0.05,0.82,2,2,4,2,18,0,18,7,7,15.3,16.9,-1.6,0.1,1.4,1.5,,mcilrdy01,15-16
D,0,0.0,0.13,0.13,0.03,1.13,0,1,1,0,3,0,4,0,-1,2.5,3.9,-1.5,0.0,0.1,0.1,,olsendy01,15-16
C,14,0.13,0.34,0.48,0.17,2.15,12,31,43,15,58,24,62,6,-23,50.4,43.4,6.9,1.5,1.1,2.6,4.0,lindhel01,15-16
RW,6,0.12,0.14,0.26,0.1,1.72,8,9,17,7,26,1,38,2,-12,32.7,38.1,-5.4,0.4,0.4,0.7,,etemem01,15-16
LW,0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,1,0,-1,0.6,0.6,0.0,-0.1,0.0,-0.1,,poiriem01,15-16
LW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,4,0,-3,0.8,2.6,-1.8,-0.2,-0.1,-0.2,,boulter01,15-16
C,6,0.15,0.11,0.25,0.11,1.35,9,7,16,7,24,2,37,15,0,22.4,17.6,4.9,0.5,0.7,1.2,,fehrer01,15-16
D,2,0.03,0.13,0.15,0.05,1.38,1,6,7,2,21,7,20,0,-6,17.8,16.6,1.2,0.1,1.0,1.2,,geliner01,15-16
D,2,0.02,0.09,0.11,0.04,1.09,1,6,7,2,31,2,38,9,0,34.1,31.9,2.2,-0.4,2.2,1.8,,grybaer01,15-16
LW,4,0.15,0.0,0.15,0.08,0.59,8,0,8,4,11,0,24,7,-6,11.7,14.1,-2.3,0.1,0.3,0.5,,nystrer01,15-16
RW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,,selleer01,15-16
C,14,0.16,0.31,0.47,0.17,2.4,14,29,43,16,68,17,56,3,-3,58.7,46.5,12.2,1.6,1.8,3.4,,staaler01,15-16
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.0,0.0,0.0,,tangrer01,15-16
RW,5,0.11,0.09,0.2,0.09,1.07,7,6,13,5,19,0,34,11,-4,18.3,17.1,1.2,0.3,0.5,0.8,,condrer01,15-16
D,3,0.03,0.11,0.14,0.05,1.14,2,8,10,3,41,0,63,25,3,35.6,39.9,-4.3,-0.4,2.5,2.1,,gudbrer01,15-16
D,4,0.0,0.34,0.34,0.09,1.41,0,16,16,4,35,5,18,0,11,24.5,22.2,2.3,0.8,2.3,3.1,,gustaer02,15-16
C,13,0.18,0.26,0.45,0.17,1.3,16,22,38,15,45,1,40,17,21,26.4,30.7,-4.3,2.7,2.1,4.8,,haulaer01,15-16
D,10,0.15,0.22,0.37,0.14,2.4,12,18,30,11,67,17,98,29,-19,49.9,56.7,-6.7,2.1,2.2,4.2,1.0,johnser01,15-16
D,27,0.2,0.8,1.0,0.33,3.02,18,74,92,30,131,33,115,14,-2,77.4,80.4,-3.1,8.4,3.2,11.7,1.0,karlser01,15-16
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,4,0,-3,2.6,2.1,0.5,-0.1,-0.2,-0.2,,lindees01,15-16
C,1,0.5,0.5,1.0,0.42,4.0,1,1,2,1,2,0,0,0,2,1.1,0.7,0.4,0.3,0.1,0.4,,rodriev01,15-16
LW,15,0.31,0.23,0.54,0.23,4.17,23,17,40,17,51,9,62,6,-14,45.7,45.5,0.2,2.5,1.3,3.8,4.0,kaneev01,15-16
C,23,0.47,0.54,1.02,0.4,2.84,30,35,65,26,73,33,41,2,1,44.4,34.0,10.3,6.5,1.1,7.6,1.0,malkiev01,15-16
C,26,0.24,0.7,0.94,0.32,2.35,23,64,87,30,105,26,54,0,27,61.7,50.1,11.6,6.9,2.6,9.6,5.0,kuzneev01,15-16
D,4,0.09,0.18,0.27,0.09,1.58,4,9,13,5,39,9,32,5,5,28.8,32.2,-3.4,0.7,2.3,3.0,1.0,medveev01,15-16
D,1,0.02,0.03,0.05,0.02,0.41,1,2,3,1,32,0,56,17,-6,38.2,35.0,3.2,-0.9,1.6,0.8,,tyutife01,15-16
LW,27,0.4,0.38,0.78,0.32,3.01,37,35,72,30,94,33,74,14,1,54.3,42.3,12.1,6.7,1.8,8.5,4.0,forsbfi01,15-16
D,11,0.1,0.32,0.41,0.14,1.55,9,29,38,13,82,21,102,34,-7,56.2,66.9,-10.7,2.1,3.9,6.0,,beaucfr01,15-16
D,2,0.03,0.13,0.15,0.05,1.18,1,6,7,2,19,1,30,0,-12,17.7,19.4,-1.7,0.1,0.3,0.4,,corrafr01,15-16
C,5,0.21,0.08,0.28,0.13,2.54,9,3,12,6,16,1,18,0,-3,15.4,16.6,-1.2,0.9,0.3,1.2,,vatrafr01,15-16
C,20,0.25,0.4,0.64,0.24,2.23,23,36,59,22,75,30,57,13,1,49.2,45.6,3.6,4.2,1.6,5.8,5.0,nielsfr01,15-16
C,1,0.25,0.25,0.5,0.2,1.75,1,1,2,1,2,0,2,1,1,2.8,1.9,1.0,0.2,0.1,0.3,,hamilfr01,15-16
C,0,0.0,0.14,0.14,0.04,0.43,0,1,1,0,3,0,8,0,-5,1.5,3.6,-2.1,-0.2,-0.1,-0.3,,gauthfr01,15-16
D,1,0.0,0.13,0.13,0.04,0.94,0,2,2,1,7,0,14,1,-6,10.0,9.8,0.2,-0.2,-0.1,-0.2,,claesfr01,15-16
RW,1,0.05,0.14,0.18,0.06,1.14,1,3,4,1,9,0,14,5,0,8.2,6.7,1.5,-0.2,0.3,0.1,,bourqga01,15-16
LW,19,0.27,0.44,0.71,0.26,2.25,23,37,60,23,76,24,71,14,-5,41.6,47.2,-5.6,4.1,1.4,5.6,2.0,landega01,15-16
RW,1,0.0,0.21,0.21,0.06,0.79,0,3,3,1,6,1,7,1,-1,4.9,4.1,0.8,-0.1,0.1,0.0,,hathaga01,15-16
LW,0,0.0,0.0,0.0,0.0,0.97,0,0,0,0,3,0,6,0,-3,7.8,8.5,-0.7,-0.8,0.1,-0.6,,wilsoga01,15-16
C,1,0.13,0.0,0.13,0.07,0.93,2,0,2,1,3,0,3,1,1,3.8,4.3,-0.5,0.1,0.2,0.3,,mckeggr01,15-16
D,2,0.03,0.16,0.18,0.06,0.84,1,7,8,2,18,0,34,8,-8,18.1,20.5,-2.5,0.1,0.7,0.8,,patergr01,15-16
C,4,0.04,0.1,0.13,0.05,0.71,3,9,12,4,18,0,42,18,-6,23.7,26.7,-2.9,-0.8,0.7,-0.2,,campbgr01,15-16
D,0,0.0,0.03,0.03,0.01,0.83,0,1,1,0,15,0,23,2,-6,21.3,22.5,-1.2,-0.5,0.7,0.2,,reinhgr01,15-16
RW,16,0.21,0.32,0.52,0.2,1.96,19,29,48,18,67,23,47,0,-2,43.3,36.0,7.3,3.3,1.4,4.7,5.0,nyquigu01,15-16
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0.9,0.3,0.6,0.0,0.0,0.0,,olofsgu01,15-16
D,10,0.13,0.23,0.35,0.13,1.86,11,20,31,11,74,20,59,12,7,62.5,47.0,15.5,2.1,5.2,7.3,,lindhha01,15-16
LW,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1,0.4,0.2,0.2,0.0,0.0,-0.1,,zolniha01,15-16
C,18,0.15,0.59,0.74,0.24,1.34,12,49,61,20,73,27,48,2,0,44.4,43.4,0.9,3.6,1.7,5.4,,sedinhe01,15-16
C,17,0.16,0.45,0.61,0.21,2.61,15,41,56,19,83,33,64,0,-15,58.0,53.9,4.1,2.7,1.2,3.9,1.0,zettehe01,15-16
RW,1,0.14,0.14,0.29,0.12,1.29,1,1,2,1,4,0,2,0,2,2.7,2.0,0.7,0.1,0.2,0.3,,faschhu01,15-16
C,1,0.25,0.13,0.38,0.17,1.5,2,1,3,1,6,5,5,0,-4,4.6,3.2,1.5,0.2,-0.1,0.2,,shinkhu01,15-16
D,3,0.0,0.17,0.17,0.05,1.03,0,13,13,4,38,2,51,11,-3,43.5,38.0,5.5,-0.2,2.0,1.8,,coleia01,15-16
RW,5,0.08,0.13,0.21,0.08,1.21,6,9,15,6,18,4,30,7,-10,19.4,24.4,-5.0,0.1,0.4,0.5,,pakarii01,15-16
RW,0,0.0,0.11,0.11,0.03,0.44,0,1,1,0,1,0,1,0,0,2.4,3.2,-0.7,-0.1,0.1,0.0,,liponj.01,15-16
RW,8,0.1,0.18,0.28,0.11,1.79,9,16,25,9,39,0,32,9,16,33.8,31.5,2.3,0.5,1.9,2.4,,brownjt01,15-16
C,18,0.27,0.26,0.52,0.22,1.65,25,23,48,20,61,7,44,0,10,40.8,45.6,-4.7,4.0,1.5,5.5,,millejt01,15-16
D,6,0.03,0.29,0.32,0.1,1.33,2,20,22,7,47,4,50,8,1,49.2,40.9,8.3,0.8,3.7,4.5,1.0,slavija01,15-16
C,22,0.3,0.4,0.69,0.27,2.94,27,36,63,25,79,29,67,1,-16,46.4,55.0,-8.5,4.9,1.4,6.3,5.0,eicheja01,15-16
D,5,0.1,0.13,0.23,0.09,1.43,7,9,16,6,50,10,79,23,-16,48.4,51.5,-3.1,0.4,1.5,2.0,,johnsja02,15-16
RW,6,0.11,0.08,0.19,0.08,1.43,9,7,16,7,20,0,27,4,-4,19.4,27.2,-7.8,0.6,0.6,1.2,,skillja01,15-16
LW,0,0.0,0.05,0.05,0.01,0.91,0,1,1,0,6,0,17,5,-6,6.6,10.2,-3.6,-0.7,0.1,-0.6,,delarja01,15-16
C,5,0.07,0.17,0.24,0.09,1.48,4,11,15,5,29,23,39,12,-21,19.4,20.6,-1.3,-0.4,0.5,0.0,4.0,josefja01,15-16
D,7,0.07,0.19,0.26,0.09,1.64,7,17,24,8,72,7,84,30,10,65.4,52.8,12.6,0.8,4.1,4.9,,troubja01,15-16
LW,8,0.24,0.42,0.67,0.25,1.91,9,16,25,9,35,11,18,3,8,18.7,16.0,2.6,1.8,1.0,2.8,1.0,schwaja01,15-16
