CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,UID,season
1172,984,54.4,3.1,857,738,53.7,2.8,5.5,89.3,94.9,58.1,41.9,13:39,36,42,-0.2,302.0,56.3,lindhel01,14-15
1330,1280,51.0,0.4,997,989,50.2,-1.5,10.5,93.5,104.0,49.2,50.8,17:57,29,68,3.8,235.0,45.5,lindhha01,14-15
465,451,50.8,1.9,339,343,49.7,0.6,3.2,90.8,94.0,48.7,51.3,9:60,20,13,-0.2,,,lindsjo01,14-15
1044,884,54.1,1.4,757,660,53.4,1.3,8.2,92.9,101.0,55.2,44.8,14:32,25,22,6.4,269.0,54.6,littlbr01,14-15
1001,925,52.0,-0.1,743,655,53.1,0.7,5.9,92.1,98.1,49.6,50.4,17:12,15,22,2.5,,,lovejbe01,14-15
16,37,30.2,-25.2,7,28,20.0,-41.5,0.0,89.5,89.5,55.0,45.0,13:51,2,0,-0.9,4.0,0.0,loweke02,14-15
919,771,54.4,2.3,659,580,53.2,1.7,7.1,91.8,98.9,54.0,46.0,12:25,24,14,3.1,185.0,56.2,lowryad01,14-15
1166,1098,51.5,-0.8,849,870,49.4,-2.3,9.5,93.8,103.3,55.1,44.9,14:21,31,46,-5.3,275.0,51.3,lucicmi01,14-15
621,798,43.8,-2.6,482,608,44.2,-1.2,10.4,90.5,100.9,40.9,59.1,13:18,36,22,-5.8,170.0,57.1,lupuljo01,14-15
323,308,51.2,3.3,238,230,50.9,2.2,8.7,91.2,100.0,51.9,48.1,17:05,3,11,0.9,56.0,48.2,maattol01,14-15
814,802,50.4,1.0,590,647,47.7,0.2,8.9,91.9,100.8,49.1,50.9,13:41,31,36,-4.1,244.0,57.4,macarcl01,14-15
859,887,49.2,-1.0,615,668,47.9,-2.2,6.7,92.5,99.1,53.8,46.2,16:60,12,25,1.4,152.0,40.8,macdoan01,14-15
655,703,48.2,-3.8,479,533,47.3,-4.5,4.1,91.6,95.7,46.5,53.5,9:50,26,12,-5.5,124.0,58.1,mackede01,14-15
918,937,49.5,7.5,689,692,49.9,7.2,7.8,90.6,98.4,49.1,50.9,14:30,45,38,-3.2,323.0,59.4,mackina01,14-15
107,159,40.2,-8.4,81,124,39.5,-7.6,3.3,91.5,94.8,38.7,61.3,12:33,2,4,-4.0,13.0,38.5,macwian01,14-15
292,552,34.6,-15.7,204,366,35.8,-14.4,4.7,94.9,99.6,18.2,81.8,8:25,14,23,-6.7,79.0,58.2,malhoma01,14-15
1132,909,55.5,4.2,827,692,54.4,2.4,8.8,91.6,100.5,56.9,43.1,15:14,45,53,9.3,387.0,54.8,malkiev01,14-15
470,575,45.0,-7.3,362,419,46.4,-6.0,7.1,90.7,97.8,43.6,56.4,9:32,16,19,-0.4,117.0,54.7,malonbr01,14-15
50,36,58.1,5.7,36,27,57.1,6.6,0.0,82.6,82.6,52.6,47.4,7:48,0,3,0.5,8.0,75.0,malonry01,14-15
138,131,51.3,4.2,104,92,53.1,6.1,7.3,94.6,101.9,45.7,54.3,14:21,0,6,2.2,24.0,41.7,mannibr01,14-15
464,401,53.6,5.1,344,302,53.3,4.4,6.4,93.2,99.6,50.3,49.7,16:38,9,17,1.0,55.0,47.3,mansojo01,14-15
1234,924,57.2,7.3,899,693,56.5,7.9,7.7,89.9,97.6,50.1,49.9,14:25,52,45,17.1,312.0,57.7,marchbr03,14-15
178,127,58.4,8.6,126,93,57.5,8.8,6.6,91.9,98.5,64.3,35.7,14:34,4,4,-0.2,19.0,36.8,marchal01,14-15
20,22,47.6,1.6,16,21,43.2,-5.7,16.7,93.3,110.0,25.0,75.0,11:10,1,0,-0.9,5.0,60.0,audymjo01,14-15
632,656,49.1,0.5,445,476,48.3,-0.6,5.8,92.7,98.6,43.1,56.9,16:49,16,38,-0.3,114.0,33.3,marinma01,14-15
1547,1497,50.8,4.0,1111,1067,51.0,3.8,9.6,93.2,102.8,48.9,51.1,19:09,46,79,6.1,327.0,41.3,markoan01,14-15
1274,1223,51.0,-0.1,929,906,50.6,-0.4,7.8,90.1,97.9,49.8,50.2,14:50,42,74,-1.1,397.0,57.2,marlepa01,14-15
820,752,52.2,0.9,633,552,53.4,2.1,9.0,89.8,98.8,49.8,50.2,11:57,16,25,3.7,202.0,59.4,maroopa01,14-15
743,712,51.1,-2.6,560,498,52.9,-1.9,6.4,91.4,97.8,45.1,54.9,10:57,24,27,2.7,142.0,63.4,martima02,14-15
1288,1138,53.1,-0.6,969,827,54.0,0.3,8.2,93.2,101.4,52.1,47.9,18:34,24,37,10.3,162.0,37.0,martipa01,14-15
887,797,52.7,-2.8,650,596,52.2,-2.7,9.5,92.2,101.8,49.5,50.5,16:19,11,38,0.3,233.0,44.6,martial01,14-15
108,80,57.4,5.9,82,58,58.6,7.5,6.4,86.7,93.0,60.0,40.0,10:55,2,0,-1.3,22.0,36.4,martijo01,14-15
49,66,42.6,-8.2,41,54,43.2,-5.2,3.2,97.5,100.7,40.0,60.0,11:51,2,3,0.4,15.0,66.7,mattest02,14-15
782,859,47.7,-2.3,585,628,48.2,-2.7,8.3,91.8,100.1,49.5,50.5,11:41,35,18,-5.4,213.0,61.5,matthsh01,14-15
272,238,53.3,-1.5,212,181,53.9,-0.8,10.9,90.3,101.2,68.6,31.4,10:56,3,6,2.3,60.0,30.0,mcbaija02,14-15
15,20,42.9,15.2,10,18,35.7,3.0,0.0,100.0,100.0,46.7,53.3,10:18,0,0,-0.3,3.0,66.7,mccabja01,14-15
695,910,43.3,-11.1,523,651,44.5,-9.1,9.9,90.2,100.1,38.9,61.1,11:04,42,14,-11.8,121.0,56.2,mccleja01,14-15
188,347,35.1,-1.8,134,241,35.7,-1.1,5.1,91.4,96.4,31.4,68.6,9:27,3,10,-8.4,55.0,56.4,mccorco01,14-15
1196,1227,49.4,-1.3,891,900,49.7,-0.9,10.8,92.2,103.0,45.7,54.3,18:12,40,60,4.5,276.0,53.6,mcdonry01,14-15
179,179,50.0,-2.2,133,129,50.8,-2.1,9.0,87.2,96.2,44.8,55.2,10:22,2,5,0.0,48.0,60.4,mcdonco01,14-15
177,268,39.8,-5.5,140,204,40.7,-5.1,8.1,88.9,97.0,46.4,53.6,12:41,9,7,-6.9,51.0,70.6,mcginja01,14-15
449,497,47.5,-1.8,301,354,46.0,-2.5,6.0,94.0,100.0,50.2,49.8,9:56,8,11,-2.1,,,mcginty01,14-15
46,61,43.0,0.3,35,41,46.1,2.2,0.0,92.6,92.6,52.8,47.2,6:22,3,0,-0.7,15.0,66.7,mcgrabr01,14-15
11,6,64.7,14.2,10,3,76.9,31.9,0.0,100.0,100.0,42.9,57.1,7:46,0,1,0.7,0.0,,mcilrdy01,14-15
16,31,34.0,-11.1,13,22,37.1,-6.9,0.0,100.0,100.0,36.8,63.2,9:04,0,0,-0.7,1.0,100.0,mckeggr01,14-15
397,382,51.0,-2.5,282,290,49.3,-3.3,4.2,92.6,96.8,54.3,45.7,11:26,10,13,-3.8,77.0,53.2,mckencu01,14-15
527,799,39.7,-4.9,413,582,41.5,-3.6,8.2,93.1,101.3,45.6,54.4,9:15,11,6,-10.7,134.0,70.1,mcleoco01,14-15
431,497,46.4,-1.9,307,365,45.7,-2.3,4.0,89.8,93.8,35.4,64.6,9:03,15,2,-6.7,,,mcmilbr01,14-15
994,755,56.8,3.8,747,593,55.7,3.5,7.6,92.8,100.4,59.7,40.3,14:02,12,45,9.4,197.0,38.1,mcnabbr01,14-15
876,911,49.0,-3.9,639,671,48.8,-2.7,6.5,93.3,99.8,49.1,50.9,16:24,7,22,0.2,135.0,44.4,mcquaad01,14-15
97,114,46.0,-7.0,63,84,42.9,-9.5,4.3,94.1,98.5,37.1,62.9,10:30,3,4,-2.0,23.0,56.5,megnaja01,14-15
809,974,45.4,-1.1,623,755,45.2,-0.8,6.9,92.1,99.0,47.0,53.0,17:42,18,32,-15.5,115.0,40.9,merrijo01,14-15
695,1082,39.1,0.9,541,799,40.4,0.8,8.6,91.9,100.6,48.1,51.9,15:28,8,18,-14.7,139.0,48.2,meszaan01,14-15
931,799,53.8,3.3,676,608,52.6,3.4,9.6,94.4,104.0,54.7,45.3,20:40,12,24,7.6,91.0,53.8,methoma01,14-15
761,799,48.8,-1.9,541,610,47.0,-2.2,8.7,92.7,101.4,45.9,54.1,12:39,23,12,-1.5,235.0,55.3,michami01,14-15
1109,1035,51.7,2.5,806,769,51.2,2.1,7.7,90.4,98.0,42.5,57.5,17:50,16,26,0.6,,,michazb01,14-15
117,134,46.6,-5.1,100,102,49.5,-4.4,7.2,87.7,94.9,42.4,57.6,13:44,3,6,0.1,21.0,61.9,millean01,14-15
547,759,41.9,-14.4,418,575,42.1,-12.9,7.3,93.6,100.9,34.7,65.3,10:12,24,11,-10.5,150.0,65.3,milledr01,14-15
672,641,51.2,1.7,511,475,51.8,2.1,9.4,91.8,101.2,52.3,47.7,11:45,27,23,-0.4,155.0,59.4,millejt01,14-15
534,547,49.4,-3.6,400,396,50.3,-2.1,9.8,95.7,105.5,52.0,48.0,15:09,7,15,2.4,87.0,42.5,milleke03,14-15
758,1035,42.3,-1.7,550,723,43.2,-2.1,8.5,91.3,99.8,44.3,55.7,13:58,38,18,-8.5,203.0,51.7,mitchjo01,14-15
539,845,38.9,-0.1,403,586,40.7,1.0,8.6,92.3,100.9,36.8,63.2,12:00,25,23,-9.1,,,mitchto01,14-15
1069,1107,49.1,-4.3,799,836,48.9,-4.4,8.1,91.9,100.0,39.0,61.0,18:12,17,34,1.3,183.0,42.6,mitchwi01,14-15
284,370,43.4,-6.4,218,259,45.7,-4.8,8.9,91.4,100.3,39.1,60.9,8:38,7,7,-1.4,,,moentr01,14-15
1161,1355,46.1,2.0,821,962,46.0,-0.1,10.0,92.4,102.4,47.4,52.6,15:47,81,52,-7.9,344.0,55.5,monahse01,14-15
789,900,46.7,-3.9,594,674,46.8,-3.8,8.2,92.8,101.0,27.0,73.0,11:38,30,19,-3.6,203.0,57.1,mooredo01,14-15
782,772,50.3,1.7,577,599,49.1,1.1,7.0,93.3,100.2,57.8,42.2,14:37,7,23,1.0,,,moorejo01,14-15
398,353,53.0,1.5,308,273,53.0,2.7,5.7,93.2,98.8,52.8,47.2,9:58,14,9,0.8,,,morinje01,14-15
78,46,62.9,6.7,47,29,61.8,6.1,3.0,100.0,103.0,65.9,34.1,10:47,2,1,1.4,21.0,47.6,morintr01,14-15
528,480,52.4,-0.4,385,340,53.1,0.1,6.7,91.7,98.4,42.6,57.4,9:05,11,20,3.7,60.0,46.7,morrobr01,14-15
205,206,49.9,-4.4,137,151,47.6,-4.9,6.5,97.3,103.8,48.9,51.1,15:51,2,3,1.5,48.0,41.7,morrojo02,14-15
635,648,49.5,0.8,469,468,50.1,2.3,3.9,90.7,94.6,39.9,60.1,11:07,18,10,-1.7,166.0,57.8,mossda01,14-15
42,53,44.2,-8.2,27,37,42.2,-11.9,12.5,79.2,91.7,55.0,45.0,8:39,4,0,-1.9,4.0,25.0,mouilka01,14-15
868,1256,40.9,4.6,678,915,42.6,5.3,8.1,92.2,100.3,46.4,53.6,14:40,26,21,-7.3,253.0,61.7,moulsma01,14-15
55,58,48.7,-1.7,37,43,46.3,-4.6,10.7,88.5,99.2,40.7,59.3,8:34,1,2,1.7,17.0,58.8,muellch01,14-15
594,587,50.3,-2.0,422,417,50.3,-1.2,6.0,91.0,96.9,48.7,51.3,15:46,19,21,-0.1,69.0,44.9,muellmi01,14-15
914,1118,45.0,-4.6,656,836,44.0,-5.4,6.2,90.9,97.0,51.5,48.5,14:56,8,25,-12.2,160.0,45.0,murphco02,14-15
542,545,49.9,-2.0,384,409,48.4,-3.8,6.5,89.6,96.1,60.7,39.3,16:05,20,30,-3.3,127.0,48.0,murphry01,14-15
170,167,50.4,2.1,139,129,51.9,3.7,7.3,91.5,98.8,49.7,50.3,16:25,5,2,2.7,17.0,47.1,murrary01,14-15
71,86,45.2,0.7,48,65,42.5,-4.3,12.9,87.5,100.4,47.5,52.5,18:15,1,2,-1.6,7.0,42.9,musilda01,14-15
1528,1121,57.7,4.2,1121,846,57.0,4.2,6.8,90.3,97.1,56.9,43.1,19:06,18,68,11.2,385.0,44.9,muzzija01,14-15
946,1435,39.7,-3.7,718,1024,41.2,-2.0,9.6,92.1,101.7,41.0,59.0,18:52,44,54,-11.5,,,myersty01,14-15
373,383,49.3,-2.3,276,286,49.1,-3.4,9.4,91.3,100.7,52.1,47.9,10:46,16,9,-0.8,72.0,63.9,namesvl01,14-15
1039,1004,50.9,1.5,793,749,51.4,2.2,10.5,92.5,103.0,54.9,45.1,13:25,74,42,9.6,493.0,61.5,nashri01,14-15
826,752,52.3,0.7,586,549,51.6,0.6,6.2,90.5,96.7,52.1,47.9,12:42,52,29,1.4,171.0,54.4,nashri02,14-15
1183,883,57.3,6.2,848,652,56.5,4.6,9.3,90.7,100.0,65.5,34.5,15:02,37,31,7.7,428.0,51.6,nealja01,14-15
276,331,45.5,-4.0,198,255,43.7,-3.6,8.5,96.2,104.7,43.6,56.4,9:34,4,2,-2.2,47.0,48.9,neilch01,14-15
1065,925,53.5,0.6,802,637,55.7,1.9,7.7,91.2,99.0,44.7,55.3,12:04,53,37,17.1,319.0,59.6,nelsobr01,14-15
342,296,53.6,-1.0,240,216,52.6,-2.3,7.7,91.8,99.5,57.1,42.9,14:59,3,8,-0.3,41.0,39.0,nemetpa01,14-15
422,358,54.1,5.0,328,286,53.4,2.7,10.5,90.7,101.1,51.6,48.4,15:21,16,14,4.3,92.0,51.1,nesteni01,14-15
673,515,56.6,3.5,494,383,56.3,4.0,6.3,92.1,98.4,57.5,42.5,11:60,31,13,4.8,,,nestran01,14-15
88,92,48.9,-3.7,67,67,50.0,-4.8,7.0,83.7,90.7,58.8,41.2,13:09,5,6,1.0,19.0,31.6,nichuva01,14-15
915,829,52.5,2.3,678,593,53.3,1.9,8.8,90.9,99.7,42.1,57.9,12:28,28,16,7.0,272.0,54.4,niedeni01,14-15
972,878,52.5,-0.6,696,591,54.1,-0.2,8.2,92.2,100.4,47.0,53.0,11:51,56,38,4.7,310.0,50.6,nielsfr01,14-15
1006,911,52.5,1.0,737,662,52.7,1.9,7.1,90.0,97.1,49.9,50.1,13:10,38,36,1.4,221.0,61.1,nietoma01,14-15
603,627,49.0,-0.7,446,453,49.6,0.4,6.6,89.0,95.6,51.2,48.8,16:11,17,35,-1.9,149.0,53.7,nikitni01,14-15
1413,1300,52.1,1.2,1013,935,52.0,0.8,8.3,92.7,101.0,51.4,48.6,18:51,34,76,8.2,286.0,41.3,niskama01,14-15
4,5,44.4,-16.0,3,4,42.9,-16.8,0.0,100.0,100.0,0.0,100.0,6:54,0,0,0.0,1.0,0.0,noesest01,14-15
476,499,48.8,-7.4,343,380,47.4,-7.8,5.8,92.9,98.8,52.4,47.6,9:53,11,16,-3.8,89.0,49.4,nolanjo01,14-15
337,342,49.6,-3.5,254,246,50.8,-1.5,3.2,93.9,97.0,14.5,85.5,10:13,12,3,-1.3,87.0,48.3,nordsjo02,14-15
1161,1156,50.1,2.7,807,867,48.2,0.7,9.7,88.9,98.6,62.9,37.1,16:17,54,43,-3.4,359.0,52.6,nugenry01,14-15
33,26,55.9,4.1,26,23,53.1,3.7,9.1,73.3,82.4,80.0,20.0,16:24,0,0,0.0,4.0,50.0,nurseda01,14-15
1031,885,53.8,0.4,743,704,51.3,-1.3,8.2,90.3,98.5,61.2,38.8,13:38,34,32,-1.1,341.0,57.2,nyquigu01,14-15
458,630,42.1,-13.0,333,436,43.3,-11.9,7.7,93.5,101.2,17.6,82.4,10:52,9,11,-6.7,97.0,61.9,nystrer01,14-15
87,74,54.0,3.6,62,54,53.4,2.1,7.7,100.0,107.7,61.3,38.7,7:33,3,1,0.6,22.0,72.7,obrieli01,14-15
79,114,40.9,-6.6,61,81,43.0,-4.4,6.1,87.0,93.2,56.0,44.0,12:45,0,3,-0.7,5.0,80.0,obriesh01,14-15
63,47,57.3,7.3,45,37,54.9,6.4,6.9,92.9,99.8,72.2,27.8,7:19,8,4,-1.0,15.0,40.0,odeller01,14-15
1116,1249,47.2,4.7,823,903,47.7,4.4,9.5,90.4,99.9,44.5,55.5,15:05,98,26,-4.7,273.0,62.6,oreilry01,14-15
1300,1226,51.5,-4.4,937,880,51.6,-2.7,6.7,93.5,100.2,51.0,49.0,18:19,22,44,3.9,199.0,38.2,oduyajo01,14-15
72,73,49.7,3.3,53,54,49.5,3.8,2.6,88.2,90.8,60.0,40.0,13:35,2,1,-0.6,16.0,43.8,oestejo01,14-15
1032,856,54.7,2.2,759,620,55.0,0.9,7.4,89.7,97.1,66.1,33.9,15:32,30,45,10.9,349.0,55.9,okposky01,14-15
422,438,49.1,-3.0,315,323,49.4,-3.5,10.7,88.9,99.6,54.1,45.9,12:16,9,22,-2.8,61.0,59.0,oleksja01,14-15
9,11,45.0,-1.4,5,8,38.5,-7.7,0.0,80.0,80.0,66.7,33.3,12:11,0,0,-0.5,2.0,50.0,oleksst01,14-15
514,550,48.3,-4.7,398,416,48.9,-4.4,7.2,91.4,98.6,48.7,51.3,13:23,9,9,-4.9,91.0,48.4,olsendy01,14-15
1384,1453,48.8,-3.9,1005,1029,49.4,-3.1,9.6,91.2,100.8,48.2,51.8,18:45,11,37,1.1,168.0,39.3,orpikbr01,14-15
0,5,0.0,-46.7,0,2,0.0,-47.1,,100.0,,0.0,100.0,6:06,0,0,0.0,,,orrco01,14-15
1070,977,52.3,0.4,829,708,53.9,0.8,10.9,90.9,101.8,45.3,54.7,15:09,48,31,10.3,289.0,56.1,oshietj01,14-15
584,665,46.8,-6.9,436,484,47.4,-7.6,5.1,93.2,98.3,42.0,58.0,9:58,21,8,-7.4,104.0,46.2,ottst01,14-15
303,229,57.0,4.2,229,167,57.8,7.8,9.0,92.6,101.7,61.3,38.7,15:42,2,8,1.7,66.0,40.9,ouellxa01,14-15
1456,1195,54.9,5.5,1056,868,54.9,5.3,9.3,91.1,100.4,59.7,40.3,16:23,45,58,9.1,823.0,47.8,ovechal01,14-15
79,69,53.4,0.3,55,53,50.9,-2.6,2.3,91.9,94.2,45.7,54.3,9:29,0,1,-0.1,16.0,56.3,paajama01,14-15
1264,1179,51.7,5.0,903,838,51.9,4.8,10.5,94.4,104.9,59.4,40.6,15:14,43,43,10.5,561.0,53.8,pacioma01,14-15
565,530,51.6,0.1,418,393,51.5,1.5,7.2,93.1,100.3,43.5,56.5,12:03,19,13,2.6,147.0,66.0,pageaje01,14-15
552,663,45.4,-8.3,412,498,45.3,-7.2,4.0,93.7,97.6,48.0,52.0,10:03,29,26,2.2,117.0,56.4,paillda01,14-15
132,142,48.2,0.8,101,110,47.9,0.6,1.4,93.9,95.3,60.7,39.3,9:14,0,2,-1.6,53.0,64.2,pakarii01,14-15
1055,855,55.2,3.6,809,652,55.4,3.2,12.2,91.7,103.8,56.6,43.4,13:14,44,44,13.7,270.0,51.9,palaton01,14-15
11,11,50.0,,9,8,52.9,,20.0,85.7,105.7,50.0,50.0,12:45,0,0,-0.3,3.0,66.7,paliomi01,14-15
670,639,51.2,0.4,500,482,50.9,-0.3,8.8,91.7,100.4,49.8,50.2,12:17,15,27,2.4,214.0,52.3,palmiky01,14-15
678,729,48.2,2.0,495,537,48.0,1.8,7.4,91.1,98.5,46.3,53.7,10:23,30,20,2.2,152.0,57.2,panikri01,14-15
618,609,50.4,-3.4,475,433,52.3,-1.4,6.2,93.3,99.4,47.2,52.8,11:24,24,21,2.0,147.0,59.9,paquece01,14-15
587,557,51.3,-1.5,425,423,50.1,-1.5,8.8,92.7,101.4,54.9,45.1,12:20,10,37,2.4,82.0,36.6,pardyad01,14-15
650,631,50.7,2.8,447,421,51.5,3.7,8.5,92.0,100.5,59.2,40.8,12:44,18,13,1.7,177.0,54.8,parenpi01,14-15
1228,1095,52.9,4.0,907,779,53.8,3.3,9.3,92.2,101.6,62.2,37.8,15:25,47,24,12.8,407.0,63.9,parisza01,14-15
635,505,55.7,6.5,469,406,53.6,4.6,9.1,94.4,103.6,69.6,30.4,12:10,25,30,5.3,176.0,53.4,pastrda01,14-15
176,170,50.9,4.7,129,122,51.4,4.0,6.3,93.6,99.9,45.6,54.4,12:02,0,10,1.4,21.0,47.6,patergr01,14-15
1407,1061,57.0,8.3,1014,745,57.6,9.4,8.9,91.6,100.5,51.5,48.5,15:15,55,62,14.6,419.0,58.9,paveljo01,14-15
524,417,55.7,1.9,410,338,54.8,2.1,9.1,94.8,103.9,55.4,44.6,11:15,18,14,0.8,131.0,51.9,pearsta01,14-15
217,222,49.4,-4.3,160,178,47.3,-5.7,6.8,92.5,99.3,47.0,53.0,5:49,4,11,-1.7,42.0,54.8,pelusan01,14-15
107,139,43.5,-5.4,80,96,45.5,-2.2,6.8,87.1,93.9,33.3,66.7,14:52,7,12,-0.5,24.0,54.2,percyst01,14-15
825,614,57.3,5.6,607,468,56.5,5.5,8.2,91.5,99.7,50.3,49.7,13:05,42,20,11.9,221.0,58.4,perrema01,14-15
1184,963,55.1,4.3,873,720,54.8,4.4,6.9,88.3,95.3,61.7,38.3,14:40,35,35,4.3,,,perroda01,14-15
956,927,50.8,0.2,724,674,51.8,1.3,12.9,89.7,102.7,52.2,47.8,14:56,25,46,11.2,349.0,55.3,perryco01,14-15
429,461,48.2,-2.7,310,365,45.9,-4.8,6.8,92.3,99.1,53.5,46.5,15:17,4,12,1.1,60.0,48.3,petroal01,14-15
1245,1362,47.8,-0.3,876,1006,46.5,-1.3,6.9,90.2,97.0,43.1,56.9,18:15,43,83,-17.3,,,petryje01,14-15
1090,1333,45.0,-0.8,835,1025,44.9,-0.7,10.2,90.5,100.7,42.5,57.5,17:24,30,43,-12.5,302.0,45.7,phanedi01,14-15
503,642,43.9,-6.8,365,488,42.8,-6.1,7.5,94.0,101.4,46.3,53.7,17:37,7,26,-8.2,69.0,42.0,phillch02,14-15
1485,1458,50.5,-2.8,1137,1068,51.6,-2.9,8.7,90.9,99.6,48.4,51.6,19:54,33,38,-4.3,365.0,53.4,pietral01,14-15
111,125,47.0,-3.2,77,88,46.7,-2.2,10.3,90.9,101.3,35.8,64.2,7:39,2,1,0.8,17.0,88.2,pinizst01,14-15
603,555,52.1,0.5,467,438,51.6,0.3,6.8,94.7,101.5,57.3,42.7,12:56,18,12,1.2,243.0,58.8,pirribr01,14-15
14,11,56.0,,7,7,50.0,,0.0,80.0,80.0,50.0,50.0,16:24,0,0,0.1,4.0,0.0,piskujo01,14-15
188,187,50.1,4.7,142,130,52.2,7.6,6.3,91.2,97.4,41.9,58.1,12:12,4,6,-1.0,40.0,45.0,pitlity01,14-15
1215,1246,49.4,1.3,865,894,49.2,0.5,8.3,92.8,101.1,45.0,55.0,15:03,30,42,4.8,392.0,63.3,plekato01,14-15
35,59,37.2,-6.0,23,37,38.3,-8.7,5.3,100.0,105.3,44.0,56.0,7:47,3,0,-1.3,7.0,42.9,poiriem01,14-15
852,1053,44.7,-4.2,635,780,44.9,-3.5,6.9,89.7,96.6,40.5,59.5,17:55,23,28,-12.0,129.0,47.3,polakro01,14-15
1299,1102,54.1,4.9,976,813,54.6,3.9,8.4,91.4,99.8,62.8,37.2,14:49,35,21,10.4,434.0,58.3,pominja01,14-15
188,173,52.1,0.0,133,130,50.6,-2.6,3.6,94.1,97.6,46.3,53.7,9:20,1,1,-1.4,44.0,54.5,portech01,14-15
509,434,54.0,2.1,362,323,52.8,1.3,7.1,91.6,98.7,54.7,45.3,12:52,17,22,5.0,109.0,36.7,postmpa01,14-15
50,47,51.5,10.6,38,28,57.6,14.5,4.0,87.5,91.5,71.4,28.6,9:14,1,5,0.8,7.0,42.9,potteco01,14-15
751,731,50.7,3.1,542,571,48.7,1.2,10.0,90.5,100.5,60.2,39.8,13:26,40,36,-4.0,174.0,60.3,poulibe01,14-15
481,409,54.0,1.7,357,318,52.9,0.9,5.5,90.9,96.4,57.1,42.9,14:59,11,18,-0.1,114.0,49.1,poulide01,14-15
22,13,62.9,10.1,16,11,59.3,9.3,9.1,100.0,109.1,42.9,57.1,10:29,0,0,-0.6,6.0,33.3,princsh01,14-15
569,640,47.1,-4.3,430,409,51.3,-0.7,10.4,89.2,99.6,38.2,61.8,10:48,7,13,-0.5,73.0,52.1,prossna01,14-15
782,894,46.7,-1.0,603,687,46.7,-0.1,6.7,91.6,98.3,44.7,55.3,16:01,3,18,-12.9,130.0,49.2,proutda01,14-15
699,850,45.1,-4.0,518,577,47.3,-1.7,7.3,94.7,101.9,35.7,64.3,11:04,15,27,-2.9,130.0,60.0,prustbr01,14-15
103,86,54.5,0.9,73,69,51.4,-1.8,12.3,98.0,110.2,56.2,43.8,7:60,3,0,1.4,26.0,53.8,puempma01,14-15
298,217,57.9,5.1,208,164,55.9,4.1,6.9,96.2,103.1,63.3,36.7,9:04,2,4,1.7,135.0,49.6,pulkkte01,14-15
1074,1084,49.8,2.1,780,814,48.9,1.6,5.9,88.8,94.8,58.8,41.2,13:47,46,35,-7.4,270.0,54.1,purcete01,14-15
70,126,35.7,7.1,57,89,39.0,7.4,13.3,93.4,106.8,31.3,68.7,16:48,1,2,-0.9,10.0,40.0,pysykma01,14-15
1103,994,52.6,-1.1,793,775,50.6,-2.0,8.8,92.9,101.8,52.6,47.4,17:06,15,24,1.2,217.0,41.5,quincky01,14-15
921,728,55.9,7.6,667,520,56.2,8.5,8.7,90.2,98.8,56.9,43.1,12:50,21,18,10.2,222.0,60.4,rafflmi01,14-15
785,693,53.1,2.6,600,532,53.0,2.2,7.6,93.5,101.1,51.1,48.9,11:05,18,33,6.8,192.0,54.7,rakelri01,14-15
13,10,56.5,,11,8,57.9,,12.5,71.4,83.9,100.0,0.0,18:10,0,0,-0.3,8.0,100.0,ramagjo01,14-15
13,8,61.9,4.3,9,5,64.3,8.1,0.0,100.0,100.0,88.9,11.1,9:19,0,0,0.0,2.0,0.0,ranfobr01,14-15
1111,948,54.0,2.4,828,719,53.5,2.4,6.1,90.3,96.4,56.9,43.1,13:14,46,34,-1.9,297.0,58.2,raskvi01,14-15
73,67,52.1,-0.8,52,44,54.2,-0.2,5.4,93.5,99.0,64.1,35.9,8:29,0,0,0.7,18.0,44.4,rattity01,14-15
614,796,43.5,-1.4,419,517,44.8,-1.4,8.9,90.1,98.9,51.9,48.1,12:29,24,28,-8.9,214.0,57.9,raymoma01,14-15
925,1054,46.7,-3.7,669,784,46.0,-4.2,8.1,93.0,101.1,41.4,58.6,13:57,32,33,-11.9,256.0,55.5,readma01,14-15
485,586,45.3,-8.1,372,438,45.9,-8.8,6.0,94.0,100.0,48.8,51.2,8:29,14,6,-7.1,93.0,59.1,reavery01,14-15
793,906,46.7,3.0,571,641,47.1,2.7,8.7,91.6,100.3,50.5,49.5,15:04,20,17,-7.1,177.0,52.5,redmoza01,14-15
26,15,63.4,20.0,19,10,65.5,25.1,7.7,71.4,79.1,44.4,55.6,18:49,2,1,0.2,6.0,50.0,reesedy01,14-15
1046,1058,49.7,-6.6,785,832,48.5,-6.8,8.1,93.5,101.6,46.1,53.9,17:33,12,34,-1.9,129.0,48.8,regehro01,14-15
32,23,58.2,3.2,24,20,54.5,0.2,4.8,100.0,104.8,52.2,47.8,8:05,3,0,0.4,5.0,60.0,reginpe01,14-15
90,109,45.2,-5.7,70,77,47.6,-6.2,12.8,91.2,104.0,44.1,55.9,12:43,0,2,-1.8,11.0,36.4,reinhgr01,14-15
29,37,43.9,-4.8,16,25,39.0,-12.2,0.0,82.4,82.4,50.0,50.0,8:05,0,0,-1.0,11.0,27.3,reinhma01,14-15
