Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
D,2,0.0,0.13,0.13,0.04,0.67,0,6,6,2,27,2,31,0,-6.0,20.7,28.0,-7.4,-0.2,0.8,0.6,,widemch01,22-23
C,10,0.16,0.28,0.44,0.16,1.38,10,17,27,10,43,11,69,25,-12.0,28.5,37.8,-9.3,0.6,0.8,1.4,2.0,dvorach01,22-23
RW,11,0.16,0.18,0.34,0.13,1.53,12,13,25,10,40,3,69,25,-7.0,34.7,48.4,-13.6,0.5,1.0,1.5,1.0,fischch01,22-23
D,1,0.0,0.19,0.19,0.05,1.0,0,3,3,1,15,5,5,0,5.0,10.3,9.6,0.7,0.0,0.8,0.8,,wolanch01,22-23
C/LW,32,0.43,0.54,0.96,0.38,2.61,34,42,76,30,108,33,80,9,4.0,61.6,51.2,10.4,6.9,2.1,9.0,1.0,giroucl01,22-23
C,33,0.45,0.6,1.05,0.4,2.72,35,46,81,32,110,30,87,5,-2.0,57.2,60.8,-3.5,7.0,1.7,8.7,3.0,kellecl01,22-23
D,4,0.01,0.18,0.19,0.05,1.1,1,13,14,4,71,1,90,31,11.0,62.3,63.0,-0.7,-0.4,3.2,2.7,,cecico01,22-23
C,13,0.19,0.29,0.49,0.18,1.82,13,20,33,13,56,15,33,1,9.0,37.6,33.3,4.3,1.7,1.8,3.5,0.0,glassco01,22-23
F,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,,bardrco01,22-23
RW,17,0.57,0.22,0.78,0.37,3.43,25,9,34,16,56,16,51,1,-10.0,25.2,29.9,-4.7,3.6,0.6,4.2,1.0,caufico01,22-23
C,3,0.29,0.14,0.43,0.2,1.86,4,2,6,3,7,0,6,0,1.0,7.1,8.9,-1.8,0.4,0.3,0.7,,guttmco01,22-23
LW,1,0.06,0.0,0.06,0.03,0.71,1,0,1,1,3,0,8,0,-5.0,4.7,5.3,-0.6,-0.2,0.0,-0.2,,koepkco01,22-23
D,1,0.2,0.0,0.2,0.11,1.2,1,0,1,1,3,1,2,0,0.0,1.7,3.7,-1.9,0.1,0.1,0.2,,mcwarco01,22-23
C,10,0.16,0.43,0.59,0.2,1.76,8,21,29,10,41,9,22,0,10.0,26.1,27.1,-1.0,1.4,1.4,2.8,,perfeco01,22-23
C,4,0.05,0.13,0.17,0.06,1.45,3,8,11,4,30,8,52,7,-23.0,25.6,33.5,-7.8,-1.0,0.3,-0.7,1.0,sillico01,22-23
F,6,0.06,0.19,0.25,0.08,0.93,4,12,16,5,24,0,43,16,-3.0,22.0,30.0,-8.0,-0.5,1.1,0.6,,smithco02,22-23
C,3,0.04,0.15,0.19,0.06,1.0,2,8,10,3,15,0,36,5,-16.0,16.9,26.5,-9.7,-0.6,0.4,-0.2,,blackco01,22-23
D,7,0.08,0.19,0.27,0.09,1.34,6,14,20,7,68,3,44,2,23.0,51.8,46.5,5.3,1.0,4.6,5.6,,milleco02,22-23
C,6,0.12,0.1,0.22,0.09,0.94,8,7,15,6,27,2,25,0,0.0,21.5,24.5,-2.9,0.4,0.6,1.0,,whiteco02,22-23
D,8,0.05,0.29,0.34,0.11,1.68,4,22,26,8,68,2,108,23,-19.0,56.2,73.8,-17.6,0.7,1.8,2.5,,parayco01,22-23
C,11,0.15,0.22,0.37,0.14,1.06,11,17,28,11,48,5,73,26,-4.0,33.1,46.8,-13.7,0.4,1.6,2.0,,sissoco01,22-23
D,2,0.0,0.13,0.13,0.04,0.65,0,6,6,2,22,0,45,6,-17.0,19.8,32.5,-12.7,-0.2,0.3,0.0,,whiteco03,22-23
RW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,7,3,-3.0,1.5,1.9,-0.3,-0.2,0.0,-0.2,,brownco02,22-23
D,0,0.0,1.0,1.0,0.27,2.0,0,1,1,0,3,0,0,0,3.0,0.7,0.4,0.4,0.1,0.3,0.3,,carrico01,22-23
D,8,0.06,0.23,0.29,0.1,1.19,5,17,22,7,65,0,49,4,20.0,53.6,54.9,-1.4,1.0,4.2,5.1,,cliftco01,22-23
C,7,0.07,0.15,0.22,0.08,1.07,6,11,17,6,23,0,35,7,-5.0,23.9,27.0,-3.1,-0.2,1.0,0.8,,dewarco01,22-23
D,3,0.1,0.13,0.23,0.09,1.03,3,4,7,3,22,0,34,8,-4.0,16.0,22.6,-6.5,0.4,0.6,1.0,,mackeco01,22-23
C,59,0.78,1.09,1.87,0.72,4.29,62,84,146,57,190,87,90,9,22.0,80.0,58.1,21.9,15.8,2.4,18.2,2.0,mcdavco01,22-23
C,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,2,0,2,0,0.0,1.4,3.2,-1.8,-0.1,0.1,-0.1,,mcmicco01,22-23
D,6,0.09,0.08,0.16,0.07,1.06,7,6,13,5,54,0,94,30,-10.0,46.0,65.2,-19.2,0.0,3.3,3.3,,murphco02,22-23
RW,17,0.21,0.36,0.57,0.21,2.06,16,27,43,16,64,16,54,1,-5.0,44.1,45.0,-0.9,2.5,1.1,3.6,,garlaco01,22-23
LW,14,0.18,0.27,0.45,0.17,1.88,14,21,35,13,68,11,60,11,9.0,47.6,48.2,-0.6,1.4,2.0,3.4,1.0,shearco01,22-23
D,4,0.07,0.44,0.52,0.16,0.7,2,11,13,4,24,5,20,0,-1.0,16.5,13.9,2.6,1.0,0.8,1.8,,timmico01,22-23
RW,10,0.15,0.16,0.31,0.12,1.43,11,12,23,9,52,25,55,0,-28.0,34.8,30.0,4.8,0.9,0.1,0.9,1.0,perryco01,22-23
D,0,0.0,0.14,0.14,0.04,1.14,0,1,1,0,4,0,3,0,1.0,2.9,4.2,-1.3,0.0,0.3,0.2,,schueco01,22-23
C,7,0.14,0.11,0.25,0.11,1.63,9,7,16,7,30,1,24,0,5.0,29.8,29.7,0.1,0.4,1.0,1.4,,smithcr01,22-23
C/RW,2,0.06,0.04,0.1,0.04,1.12,3,2,5,2,14,0,35,15,-6.0,20.1,21.5,-1.5,-0.9,0.4,-0.5,,lazarcu01,22-23
C,9,0.14,0.15,0.29,0.11,0.9,11,11,22,9,27,1,54,12,-16.0,30.9,34.7,-3.8,0.6,0.4,1.0,,joshuda01,22-23
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1.0,0.9,1.0,-0.1,0.0,0.0,0.0,,mermida01,22-23
C,0,0.0,1.0,1.0,0.27,0.0,0,1,1,0,1,0,1,0,0.0,0.6,0.9,-0.4,0.1,0.0,0.1,,girouda01,22-23
D,11,0.09,0.32,0.41,0.13,1.26,7,25,32,11,78,9,69,9,9.0,72.0,47.9,24.2,1.9,3.7,5.6,,severda01,22-23
D,0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,3,0,-3.0,0.4,1.2,-0.8,0.0,-0.2,-0.2,,renouda01,22-23
RW,18,0.32,0.38,0.7,0.28,2.23,20,24,44,17,57,17,27,0,13.0,30.6,22.0,8.6,4.4,1.2,5.5,2.0,spronda01,22-23
LW,1,0.5,0.5,1.0,0.4,4.0,1,1,2,1,3,2,2,0,-1.0,1.6,1.2,0.4,0.2,0.0,0.2,,gushcda01,22-23
D/RW,2,0.14,0.29,0.43,0.16,1.57,2,4,6,2,10,4,12,0,-6.0,8.1,9.9,-1.8,0.5,0.0,0.5,,miromda01,22-23
D,4,0.03,0.11,0.14,0.04,1.28,2,8,10,3,44,2,60,14,-4.0,47.0,50.5,-3.5,-0.5,3.2,2.7,,fabbrda01,22-23
C/LW,8,0.12,0.22,0.34,0.12,1.48,8,13,21,8,29,4,30,0,-5.0,29.3,26.2,3.1,0.9,0.6,1.5,,heineda01,22-23
D,15,0.15,0.38,0.52,0.18,2.48,11,29,40,14,99,1,106,34,26.0,76.4,69.6,6.7,2.9,4.7,7.6,,nurseda01,22-23
C/LW,0,0.0,0.0,0.0,0.0,0.91,0,0,0,0,3,0,6,2,-1.0,3.2,3.8,-0.6,-0.3,0.1,-0.2,,helmda01,22-23
D,1,0.06,0.12,0.18,0.06,1.47,1,2,3,1,13,0,18,1,-4.0,12.3,12.8,-0.5,0.0,0.3,0.3,,raddyda01,22-23
RW,1,0.25,0.0,0.25,0.14,1.75,1,0,1,1,2,0,4,0,-2.0,2.8,2.5,0.2,0.0,0.0,0.0,,gustda01,22-23
C,2,0.0,0.13,0.13,0.03,0.98,0,6,6,2,14,0,17,5,2.0,13.2,15.4,-2.2,-0.7,0.7,0.0,,gustada01,22-23
D,0,0.0,0.0,0.0,0.0,1.25,0,0,0,0,2,0,6,0,-4.0,2.1,3.4,-1.3,-0.1,-0.1,-0.2,,jiricda01,22-23
C,9,0.09,0.24,0.33,0.11,1.3,7,19,26,9,45,0,65,26,6.0,39.8,44.0,-4.2,-0.3,1.7,1.4,,kampfda01,22-23
C,19,0.23,0.57,0.8,0.28,1.6,15,38,53,19,92,25,44,0,23.0,43.5,45.5,-1.9,3.5,2.1,5.6,1.0,krejcda01,22-23
RW,47,0.74,0.63,1.38,0.57,4.96,59,49,108,46,144,52,58,0,34.0,62.7,51.0,11.7,12.1,2.9,15.1,4.0,pastrda01,22-23
LW,22,0.29,0.39,0.68,0.26,2.38,23,30,53,21,105,41,71,0,-7.0,50.7,43.2,7.5,3.8,1.5,5.3,5.0,perroda01,22-23
D,6,0.05,0.27,0.32,0.1,1.02,3,16,19,6,48,1,94,33,-14.0,38.9,54.5,-15.5,0.5,1.8,2.3,,savarda01,22-23
C,23,0.33,0.35,0.68,0.28,1.96,26,27,53,22,89,17,65,15,22.0,54.0,39.9,14.1,4.2,2.2,6.4,1.0,merceda01,22-23
RW,7,0.11,0.15,0.26,0.1,1.76,7,10,17,7,29,4,34,0,-9.0,25.3,35.8,-10.5,-0.1,0.7,0.5,,guriade01,22-23
C,9,0.2,0.12,0.32,0.14,1.72,13,8,21,9,28,2,22,0,4.0,31.8,26.1,5.7,1.3,1.0,2.2,,malgide01,22-23
D,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2,0,-1.0,0.9,1.0,-0.1,0.0,0.0,0.0,,cholode01,22-23
D,1,0.04,0.13,0.17,0.06,0.57,1,3,4,1,11,0,11,0,0.0,11.2,8.6,2.7,0.1,0.6,0.7,,gilbede01,22-23
D,5,0.09,0.13,0.22,0.08,0.7,5,7,12,5,42,0,42,12,12.0,29.7,33.7,-4.0,0.4,2.7,3.2,,forbode01,22-23
C,6,0.11,0.28,0.39,0.13,1.57,5,12,17,6,29,7,48,22,-4.0,18.1,29.8,-11.7,0.3,0.6,0.9,,grantde01,22-23
C,9,0.16,0.09,0.25,0.11,1.15,12,7,19,8,35,0,38,14,11.0,35.5,25.9,9.5,0.7,1.2,1.8,1.0,ryande01,22-23
C,4,0.07,0.08,0.15,0.06,1.34,5,6,11,4,23,0,21,6,8.0,26.7,18.2,8.4,-0.3,1.2,0.9,,stepade01,22-23
C,10,0.21,0.16,0.37,0.16,1.48,12,9,21,9,42,18,21,0,3.0,26.1,27.5,-1.3,1.4,1.1,2.5,0.0,brassde01,22-23
D,1,0.0,0.25,0.25,0.07,0.5,0,2,2,1,6,0,7,0,-1.0,5.7,5.6,0.1,0.0,0.2,0.3,,poulide01,22-23
C,3,0.02,0.17,0.19,0.06,0.7,1,8,9,3,13,0,9,2,6.0,17.9,15.2,2.6,-0.2,0.6,0.4,,shorede01,22-23
D,15,0.09,0.54,0.63,0.19,2.06,7,41,48,15,120,17,96,32,39.0,80.2,65.3,14.9,3.0,7.0,10.0,,toewsde01,22-23
C,17,0.22,0.33,0.55,0.21,1.84,17,25,42,16,65,8,69,6,-6.0,44.5,46.5,-2.0,2.5,1.3,3.8,1.0,dubedi01,22-23
D,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,0,0,3,0,-3.0,1.0,1.5,-0.5,0.0,-0.2,-0.2,,heathdi01,22-23
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1.0,1.0,1.5,-0.5,0.0,0.0,-0.1,,samordm01,22-23
D,5,0.04,0.19,0.24,0.08,1.25,3,12,15,5,48,0,97,36,-13.0,38.2,62.8,-24.7,0.2,2.0,2.2,,kulikdm01,22-23
D,12,0.11,0.44,0.55,0.18,1.88,7,27,34,11,70,10,56,8,12.0,55.2,51.7,3.6,2.3,4.1,6.4,,orlovdm01,22-23
C,0,0.0,0.2,0.2,0.05,1.4,0,1,1,0,2,0,2,0,0.0,1.5,2.0,-0.6,0.0,0.1,0.0,,tonindo01,22-23
LW,18,0.25,0.31,0.56,0.22,2.15,19,24,43,17,71,23,63,0,-15.0,38.3,40.5,-2.2,2.8,1.0,3.8,,kubaldo01,22-23
D,26,0.27,0.63,0.9,0.32,3.35,21,49,70,25,138,40,78,3,23.0,71.7,54.2,17.5,7.1,5.0,12.1,1.0,hamildo01,22-23
C,23,0.27,0.49,0.76,0.28,3.04,21,38,59,22,99,49,85,0,-35.0,55.9,50.1,5.9,4.0,0.7,4.7,1.0,bathedr01,22-23
LW,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,2,0,-1.0,0.7,1.8,-1.0,-0.1,0.0,-0.1,,caggidr01,22-23
D,16,0.11,0.53,0.64,0.2,1.79,9,41,50,16,118,39,95,28,12.0,69.6,60.1,9.5,3.2,5.3,8.5,,doughdr01,22-23
D,1,0.33,0.0,0.33,0.18,1.33,1,0,1,1,2,0,2,0,0.0,0.8,1.7,-0.9,0.1,0.1,0.2,,helledr01,22-23
F,4,0.11,0.13,0.24,0.09,1.35,5,6,11,4,15,0,21,3,-3.0,19.8,18.4,1.4,0.3,0.4,0.7,,oconndr01,22-23
LW,2,0.08,0.0,0.08,0.04,0.62,3,0,3,2,5,0,15,0,-10.0,9.2,11.4,-2.2,-0.3,0.0,-0.3,,huntdr01,22-23
D,1,0.0,0.18,0.18,0.05,1.71,0,3,3,1,8,0,9,0,-1.0,8.1,6.0,2.1,0.0,0.5,0.5,,coghldy01,22-23
C,27,0.38,0.46,0.84,0.33,2.6,30,35,65,26,100,34,88,19,-3.0,48.8,54.7,-5.9,5.8,1.1,7.0,1.0,cozendy01,22-23
D,9,0.08,0.28,0.36,0.12,1.24,6,20,26,9,63,0,77,24,10.0,51.8,48.3,3.5,1.3,4.5,5.8,,demeldy01,22-23
C,4,0.07,0.1,0.17,0.06,0.77,4,6,10,4,17,0,37,16,-4.0,15.4,21.6,-6.3,-0.5,0.7,0.2,,gambrdy01,22-23
RW,6,0.18,0.27,0.45,0.17,1.61,6,8,14,5,17,7,17,0,-7.0,11.9,16.4,-4.5,0.8,0.2,1.0,,guentdy01,22-23
C,3,0.06,0.12,0.18,0.06,0.86,3,6,9,3,17,0,17,0,0.0,18.9,17.4,1.6,-0.2,0.4,0.2,,hollody01,22-23
C,30,0.4,0.59,0.99,0.38,3.05,31,44,75,29,115,45,100,23,-7.0,49.0,46.9,2.2,6.3,1.7,8.0,6.0,larkidy01,22-23
D,0,0.0,0.17,0.17,0.05,0.17,0,1,1,0,2,0,8,0,-6.0,2.9,2.6,0.3,0.0,-0.3,-0.3,,mcilrdy01,22-23
D,3,0.03,0.1,0.13,0.04,0.78,2,6,8,3,34,0,34,10,10.0,33.7,28.0,5.7,-0.2,3.2,2.9,,sambedy01,22-23
C,24,0.28,0.52,0.8,0.3,1.9,22,40,62,23,102,38,68,0,-4.0,52.5,48.1,4.4,4.7,1.6,6.3,2.0,stromdy01,22-23
D,0,0.0,0.0,0.0,0.0,0.47,0,0,0,0,4,0,15,3,-8.0,4.0,5.8,-1.9,-0.2,-0.2,-0.4,,mayody01,22-23
RW,13,0.3,0.21,0.51,0.22,1.9,17,12,29,13,56,13,36,1,8.0,27.1,25.2,2.0,2.3,1.2,3.4,,tolvaee01,22-23
C,16,0.21,0.32,0.52,0.2,1.61,16,25,41,16,70,7,69,25,19.0,54.5,42.4,12.1,2.1,1.9,4.0,,luostee01,22-23
LW,1,0.06,0.0,0.06,0.03,1.24,1,0,1,1,3,0,10,0,-7.0,5.1,7.6,-2.5,-0.3,0.0,-0.3,,afanaeg01,22-23
F,1,0.2,0.2,0.4,0.17,1.0,1,1,2,1,4,0,2,0,2.0,3.4,2.3,1.1,0.2,0.1,0.3,,sokoleg01,22-23
C,23,0.28,0.53,0.8,0.29,2.33,21,40,61,22,96,32,79,21,6.0,48.6,40.4,8.3,4.0,2.0,6.0,,lindhel01,22-23
C,37,0.49,0.79,1.28,0.47,3.21,37,60,97,37,136,46,95,21,16.0,54.5,45.2,9.3,8.6,2.3,10.9,3.0,petteel01,22-23
F,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,2,1,3,0,-2.0,0.7,2.1,-1.4,-0.2,0.0,-0.2,,desnoel02,22-23
RW,4,0.24,0.14,0.38,0.17,1.43,5,3,8,4,13,0,13,0,0.0,8.9,9.1,-0.2,0.5,0.3,0.9,,soderel01,22-23
C,8,0.13,0.27,0.4,0.14,1.73,7,14,21,8,35,11,35,0,-11.0,23.9,29.6,-5.7,0.9,0.5,1.4,,bemstem01,22-23
LW,10,0.17,0.17,0.33,0.14,1.36,11,11,22,9,27,0,66,18,-21.0,28.5,44.5,-16.0,0.7,0.6,1.3,,robiner01,22-23
C,12,0.19,0.21,0.4,0.16,1.47,13,14,27,11,37,1,63,22,-5.0,37.8,35.1,2.6,1.3,0.7,2.0,,staaler01,22-23
D,6,0.03,0.22,0.24,0.07,1.0,2,15,17,5,54,5,59,15,5.0,44.1,40.1,4.1,0.5,3.1,3.6,,branner01,22-23
D,5,0.03,0.2,0.23,0.07,1.24,2,13,15,5,57,0,77,28,8.0,53.3,47.3,6.0,0.0,3.2,3.3,,cernaer01,22-23
D,4,0.01,0.17,0.19,0.05,1.46,1,11,12,4,50,1,95,22,-24.0,48.0,68.5,-20.6,-0.5,1.9,1.5,,gudbrer01,22-23
D,13,0.1,0.5,0.6,0.19,1.74,7,33,40,13,87,25,54,1,9.0,59.0,47.7,11.3,3.0,3.8,6.8,,gustaer02,22-23
LW,15,0.18,0.34,0.51,0.19,2.05,13,25,38,14,70,8,69,20,13.0,49.4,39.9,9.4,1.6,1.8,3.4,,haulaer01,22-23
D,2,0.0,0.13,0.13,0.03,1.56,0,8,8,2,41,0,54,21,8.0,37.5,41.8,-4.3,-0.6,2.8,2.3,,johnser01,22-23
D,34,0.3,0.93,1.23,0.41,2.55,24,72,96,33,150,39,139,2,-26.0,86.3,77.7,8.6,9.4,3.0,12.4,3.0,karlser01,22-23
D,9,0.1,0.2,0.29,0.11,1.41,8,15,23,8,76,0,76,29,29.0,54.0,53.5,0.5,1.1,5.7,6.8,,lindees01,22-23
D,5,0.05,0.21,0.26,0.08,1.23,3,12,15,5,50,1,67,24,6.0,41.0,37.9,3.1,0.4,2.5,2.9,,bearet01,22-23
D,13,0.1,0.39,0.49,0.16,1.9,8,30,38,13,111,38,73,6,6.0,68.4,46.2,22.2,2.8,2.7,5.4,,bouchev01,22-23
C,15,0.23,0.33,0.57,0.21,2.67,15,22,37,14,78,21,54,4,7.0,53.1,39.3,13.8,1.8,1.7,3.5,4.0,rodriev01,22-23
LW,12,0.39,0.29,0.68,0.29,3.56,15,11,26,11,45,12,41,4,-4.0,32.3,31.6,0.6,2.1,0.5,2.6,1.0,kaneev01,22-23
C,30,0.33,0.68,1.01,0.36,2.93,26,53,79,29,110,50,73,1,-12.0,66.8,51.6,15.2,6.2,1.4,7.6,1.0,malkiev01,22-23
RW,11,0.1,0.36,0.45,0.15,1.51,7,24,31,10,56,12,55,3,-8.0,39.0,42.1,-3.0,0.9,0.9,1.8,,dadonev01,22-23
C,18,0.15,0.53,0.68,0.22,2.12,11,41,52,17,81,29,91,13,-26.0,44.2,52.3,-8.2,2.4,1.0,3.3,1.0,kuzneev01,22-23
LW,6,0.14,0.1,0.24,0.1,1.08,8,6,14,6,26,0,32,0,-6.0,21.2,28.2,-7.0,0.3,0.6,0.9,,svechev01,22-23
W,8,0.09,0.25,0.34,0.12,1.76,6,16,22,8,42,8,40,0,-6.0,32.9,33.6,-0.7,0.3,0.8,1.1,,zettefa01,22-23
C,18,0.3,0.31,0.61,0.24,2.39,21,22,43,17,67,11,41,0,15.0,43.6,41.2,2.3,3.3,1.8,5.2,2.0,chytifi01,22-23
C,16,0.38,0.46,0.84,0.33,3.14,18,22,40,16,62,21,46,1,-4.0,32.6,31.5,1.1,3.4,1.0,4.4,1.0,forsbfi01,22-23
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,-0.9,-0.1,0.0,0.0,,hallafi01,22-23
D,13,0.14,0.47,0.61,0.2,1.94,9,28,37,13,84,24,62,9,7.0,41.1,42.1,-1.0,2.9,3.9,6.8,,hronefi01,22-23
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,2,1,0.0,1.0,0.9,0.1,0.0,0.0,0.0,,kralfi01,22-23
D,1,0.06,0.12,0.18,0.06,1.12,1,2,3,1,9,0,14,0,-5.0,8.8,11.3,-2.5,0.1,0.4,0.4,,roosfi01,22-23
RW,3,0.1,0.13,0.23,0.09,1.7,3,4,7,3,8,0,13,0,-5.0,16.2,12.4,3.8,-0.1,0.3,0.2,,zadinfi01,22-23
LW,17,0.27,0.23,0.51,0.21,2.85,21,18,39,16,55,10,85,11,-29.0,37.0,71.5,-34.5,2.2,0.5,2.7,,vatrafr01,22-23
D,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,3,0,1,0,2.0,1.7,0.8,1.0,-0.1,0.2,0.2,,allarfr01,22-23
C,16,0.23,0.23,0.46,0.19,1.68,18,18,36,15,56,6,61,21,10.0,36.2,41.4,-5.2,1.9,2.1,3.9,5.0,gaudrfr01,22-23
C,0,0.0,0.0,0.0,0.0,1.2,0,0,0,0,1,0,0,0,1.0,2.5,0.9,1.6,-0.1,0.1,0.0,,karlsfr01,22-23
LW,1,0.04,0.11,0.14,0.05,1.21,1,3,4,1,8,0,8,0,0.0,11.5,8.9,2.6,-0.3,0.3,0.0,,olofsfr01,22-23
D,1,0.0,0.33,0.33,0.09,0.5,0,2,2,1,3,0,6,2,-1.0,2.4,4.0,-1.6,0.1,0.1,0.2,,carlsga01,22-23
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.3,1.4,-1.2,0.0,0.0,0.0,,fortiga01,22-23
C,17,0.37,0.29,0.65,0.27,1.94,22,17,39,17,63,26,27,0,10.0,33.7,25.2,8.5,3.4,1.4,4.8,6.0,vilarga01,22-23
RW,9,0.15,0.11,0.26,0.11,1.05,13,9,22,10,35,0,43,13,5.0,32.8,30.7,2.1,0.6,1.4,2.0,,hathaga01,22-23
D,4,0.04,0.24,0.27,0.09,1.2,2,11,13,4,29,1,55,9,-18.0,28.8,37.9,-9.1,0.5,0.7,1.2,,bayrega01,22-23
RW,1,0.03,0.08,0.11,0.04,0.83,1,3,4,1,7,0,9,0,-2.0,8.6,13.0,-4.5,-0.2,0.2,-0.1,,smithgi01,22-23
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2,1,-1.0,0.6,0.6,0.1,-0.1,0.0,-0.1,,gawdigl01,22-23
LW,1,0.0,0.17,0.17,0.05,0.89,0,3,3,1,5,0,10,0,-5.0,4.0,7.2,-3.2,-0.2,0.0,-0.2,,denisgr01,22-23
D,1,0.06,0.12,0.18,0.06,0.88,1,2,3,1,11,0,17,4,-2.0,9.2,10.9,-1.7,0.0,0.4,0.4,,brisegu01,22-23
D,15,0.16,0.34,0.5,0.18,2.55,12,26,38,14,102,9,113,39,19.0,77.2,71.3,5.9,2.8,4.4,7.2,,forslgu02,22-23
D,2,0.03,0.19,0.22,0.07,0.5,1,7,8,2,14,0,30,0,-16.0,18.6,21.8,-3.3,0.2,0.1,0.3,,lindsgu01,22-23
RW,10,0.22,0.31,0.53,0.2,2.0,11,15,26,10,41,3,63,16,-9.0,27.9,34.6,-6.7,1.2,0.9,2.0,,nyquigu01,22-23
D,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,2,0,1,0,1.0,1.8,1.5,0.2,0.0,0.1,0.1,,olofsgu01,22-23
D,17,0.13,0.54,0.66,0.21,1.98,10,41,51,17,122,29,60,16,49.0,71.3,56.0,15.2,3.7,7.2,10.9,,lindhha01,22-23
RW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,,hodgsha01,22-23
D,0,0.0,0.03,0.03,0.01,1.14,0,1,1,0,6,0,21,5,-10.0,11.9,12.9,-1.0,-0.4,0.0,-0.3,,fleurha01,22-23
D,4,0.05,0.17,0.22,0.07,1.32,3,9,12,4,57,0,87,18,-12.0,50.8,59.5,-8.6,0.0,1.2,1.2,,jokihhe01,22-23
C,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.1,0.6,-0.5,0.0,0.0,0.0,,borgshe01,22-23
D,1,0.0,0.25,0.25,0.07,0.88,0,2,2,1,7,0,11,1,-3.0,6.4,6.7,-0.4,0.0,0.2,0.1,,thrunhe01,22-23
RW,8,0.2,0.18,0.39,0.16,1.24,10,8,18,8,34,1,23,0,10.0,25.3,25.1,0.2,1.1,1.1,2.3,,faschhu01,22-23
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,,mcginhu01,22-23
F,1,0.0,0.17,0.17,0.05,1.08,0,2,2,1,5,1,8,0,-4.0,3.3,6.5,-3.2,-0.2,0.1,-0.2,,mckowhu01,22-23
D,5,0.04,0.18,0.22,0.07,1.4,3,13,16,5,66,1,78,26,13.0,54.6,46.9,7.7,0.0,3.9,4.0,,coleia01,22-23
D,2,0.03,0.2,0.23,0.07,0.71,1,7,8,2,21,2,27,0,-8.0,17.6,30.7,-13.1,0.2,0.9,1.1,,mitchia01,22-23
D,4,0.03,0.18,0.21,0.06,0.6,2,11,13,4,39,0,72,31,-2.0,33.3,40.0,-6.7,0.3,1.5,1.8,,lyubuil01,22-23
F,11,0.28,0.33,0.61,0.24,1.98,12,14,26,10,48,7,53,15,3.0,29.2,26.6,2.6,1.7,0.9,2.6,,mikheil01,22-23
D,2,0.06,0.25,0.31,0.1,1.0,1,4,5,2,9,0,19,0,-10.0,8.1,13.5,-5.3,0.3,-0.1,0.2,,phillis01,22-23
C,5,0.07,0.16,0.23,0.08,0.98,4,9,13,5,27,0,66,26,-13.0,23.6,36.5,-12.9,-0.7,0.5,-0.2,,lundeis01,22-23
C,17,0.2,0.35,0.55,0.2,1.54,16,27,43,16,79,18,65,5,1.0,50.4,51.9,-1.5,2.0,1.5,3.5,,barbaiv01,22-23
D,9,0.07,0.26,0.33,0.11,1.4,6,20,26,9,76,3,127,37,-17.0,62.1,67.4,-5.3,0.9,3.2,4.1,,provoiv01,22-23
D,10,0.09,0.29,0.38,0.13,1.13,7,23,30,10,74,18,105,37,-12.0,46.3,59.2,-12.9,1.5,2.6,4.1,,moserja01,22-23
LW,19,0.21,0.43,0.63,0.23,1.88,16,33,49,18,103,39,80,24,8.0,58.2,49.6,8.6,1.9,2.2,4.1,2.0,comphj.01,22-23
C,30,0.4,0.62,1.01,0.37,2.75,31,47,78,30,116,49,107,33,-7.0,49.0,52.9,-3.9,6.0,1.5,7.5,4.0,millejt01,22-23
D,9,0.09,0.26,0.36,0.12,1.72,7,19,26,9,76,0,78,20,18.0,67.4,52.2,15.2,1.3,5.4,6.7,,slavija01,22-23
