Player,Age,Tm,Pos,GP,G,A,PTS,PlusMin,PIM,PS,G-EV,G-PP,G-SH,G-GW,A-EV,A-PP,A-SH,SOG,ShotPerc,TOI,ATOI,BLK,HIT,FOW,FOL,FOPerc,UID,season
Patrice Cormier,24,WPG,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,5,4:54,0.0,1,3.0,2.0,60.0,cormipa01,14-15
Frank Corrado,21,VAN,D,10,1,0,1,-7,0,-0.3,1,0,0,0,0,0,0,8,12.5,157,15:40,12.0,15,0.0,0.0,,corrafr01,14-15
Nick Cousins,21,PHI,C,11,0,0,0,1,2,-0.1,0,0,0,0,0,0,0,6,0.0,97,8:49,5.0,13,23.0,29.0,44.2,cousini01,14-15
Logan Couture,25,SJS,C,82,27,40,67,-6,12,7.6,19,6,2,4,22,18,0,263,10.3,1564,19:04,64.0,82,451.0,511.0,46.9,coutulo01,14-15
Sean Couturier,22,PHI,C,82,15,22,37,4,28,3.3,13,1,1,0,16,5,1,148,10.1,1508,18:23,35.0,72,643.0,678.0,48.7,coutuse01,14-15
Jared Cowen,24,OTT,D,54,3,6,9,-11,45,1.0,3,0,0,1,6,0,0,47,6.4,980,18:09,76.0,159,0.0,0.0,,cowenja01,14-15
Charlie Coyle,22,MIN,C,82,11,24,35,13,39,3.8,10,1,0,4,22,2,0,120,9.2,1193,14:33,52.0,137,334.0,375.0,47.1,coylech01,14-15
Adam Cracknell,29,CBJ,RW,17,0,1,1,-8,2,-0.5,0,0,0,0,1,0,0,17,0.0,169,9:57,6.0,43,20.0,38.0,34.5,crackad01,14-15
Ryan Craig,33,CBJ,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,15,7:17,0.0,2,0.0,0.0,,craigry01,14-15
B.J. Crombeen,29,ARI,RW,58,3,3,6,-6,79,0.1,3,0,0,0,3,0,0,43,7.0,469,8:06,12.0,68,1.0,0.0,100.0,crombbj01,14-15
Sidney Crosby,27,PIT,C,77,28,56,84,5,47,10.3,18,10,0,3,35,21,0,237,11.8,1538,19:58,29.0,66,797.0,789.0,50.3,crosbsi01,14-15
Matt Cullen,38,NSH,C,62,7,18,25,8,16,2.6,7,0,0,1,14,4,0,90,7.8,807,13:01,18.0,10,155.0,132.0,54.0,cullema01,14-15
Kyle Cumiskey,28,CHI,D,7,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,5,0.0,93,13:18,11.0,3,0.0,0.0,,cumisky01,14-15
Craig Cunningham,24,TOT,RW,51,3,4,7,-7,4,0.0,2,0,1,0,4,0,0,54,5.6,534,10:28,31.0,107,69.0,66.0,51.1,cunnicr01,14-15
Jerry D'Amigo,23,BUF,RW,9,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,7,0.0,88,9:44,7.0,8,0.0,0.0,,damigje01,14-15
Klas Dahlbeck,23,TOT,D,23,1,3,4,-8,8,0.4,1,0,0,0,3,0,0,20,5.0,406,17:40,46.0,64,0.0,0.0,,dahlbkl01,14-15
Trevor Daley,31,DAL,D,68,16,22,38,-13,34,5.6,8,6,2,2,16,6,0,113,14.2,1556,22:53,123.0,29,0.0,0.0,,daleytr01,14-15
Zac Dalpe,25,BUF,C,21,1,2,3,-11,4,-0.3,1,0,0,0,2,0,0,29,3.4,195,9:17,8.0,15,20.0,13.0,60.6,dalpeza01,14-15
Phillip Danault,21,CHI,C,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,19,9:30,0.0,3,6.0,14.0,30.0,danauph01,14-15
Marko Daňo,20,CBJ,C,35,8,13,21,12,14,2.9,8,0,0,1,13,0,0,84,9.5,464,13:15,12.0,94,16.0,21.0,43.2,danoma01,14-15
Pavel Datsyuk,36,DET,C,63,26,39,65,12,8,8.8,18,8,0,5,23,16,0,165,15.8,1200,19:03,28.0,51,601.0,517.0,53.8,datsypa01,14-15
Brandon Davidson,23,EDM,D,12,1,0,1,-5,0,0.0,1,0,0,0,0,0,0,7,14.3,182,15:08,22.0,18,0.0,0.0,,davidbr01,14-15
Calvin de Haan,23,NYI,D,65,1,11,12,3,24,2.3,0,0,1,0,10,1,0,92,1.1,1236,19:01,130.0,140,0.0,0.0,,dehaaca01,14-15
Jacob de La Rose,19,MTL,LW,33,4,2,6,-5,12,0.2,3,0,1,0,2,0,0,38,10.5,455,13:48,24.0,71,64.0,96.0,40.0,delarja01,14-15
Brandon DeFazio,26,VAN,LW,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,12,5:57,0.0,0,0.0,0.0,,defazbr01,14-15
Danny DeKeyser,24,DET,D,80,2,29,31,11,42,6.0,2,0,0,1,23,6,0,89,2.2,1674,20:56,88.0,74,0.0,0.0,,dekeyda01,14-15
Michael Del Zotto,24,PHI,D,64,10,22,32,-5,34,5.3,8,1,1,4,15,7,0,119,8.4,1403,21:55,128.0,153,0.0,0.0,,delzomi01,14-15
Jason Demers,26,TOT,D,81,5,20,25,-3,71,3.9,3,2,0,2,17,3,0,99,5.1,1549,19:08,85.0,118,0.0,0.0,,demerja01,14-15
David Desharnais,28,MTL,C,82,14,34,48,22,24,5.6,12,2,0,4,25,9,0,90,15.6,1414,17:15,49.0,43,629.0,560.0,52.9,deshada01,14-15
Andrew Desjardins,28,TOT,C,69,5,5,10,-1,57,0.4,5,0,0,1,5,0,0,59,8.5,741,10:44,33.0,123,139.0,156.0,47.1,desjaan01,14-15
Nicolas Deslauriers,23,BUF,LW,82,5,10,15,-24,71,-0.2,5,0,0,1,9,0,1,76,6.6,973,11:52,36.0,261,0.0,1.0,0.0,deslani01,14-15
Simon Despres,23,TOT,D,75,3,20,23,11,86,5.0,3,0,0,1,19,1,0,103,2.9,1265,16:52,101.0,233,0.0,1.0,0.0,desprsi01,14-15
Raphael Diaz,29,CGY,D,56,2,2,4,-3,10,1.0,1,1,0,1,2,0,0,52,3.8,673,12:01,67.0,24,0.0,0.0,,diazra01,14-15
Brenden Dillon,24,TOT,D,80,2,8,10,-13,77,1.4,1,0,1,1,7,0,1,91,2.2,1566,19:34,139.0,154,0.0,0.0,,dillobr01,14-15
Shane Doan,38,ARI,RW,79,14,22,36,-29,65,2.2,9,5,0,0,17,5,0,189,7.4,1492,18:53,26.0,189,3.0,8.0,27.3,doansh01,14-15
Matt Donovan,24,NYI,D,12,0,3,3,4,0,0.8,0,0,0,0,3,0,0,12,0.0,211,17:34,16.0,22,0.0,0.0,,donovma01,14-15
Derek Dorsett,28,VAN,RW,79,7,18,25,4,175,2.1,5,0,2,3,18,0,0,89,7.9,952,12:03,37.0,166,7.0,9.0,43.8,dorsede01,14-15
Drew Doughty,25,LAK,D,82,7,39,46,3,56,8.6,6,1,0,2,22,16,1,219,3.2,2378,29:00,144.0,152,0.0,1.0,0.0,doughdr01,14-15
Steve Downie,27,PIT,RW,72,14,14,28,2,238,3.3,11,3,0,2,12,2,0,104,13.5,895,12:26,34.0,108,4.0,4.0,50.0,downist01,14-15
Leon Draisaitl,19,EDM,C,37,2,7,9,-17,4,-0.2,1,1,0,1,6,1,0,49,4.1,470,12:42,8.0,21,128.0,182.0,41.3,draisle01,14-15
Jonathan Drouin,19,TBL,LW,70,4,28,32,3,34,2.4,1,3,0,0,25,3,0,76,5.3,927,13:14,17.0,56,10.0,11.0,47.6,drouijo01,14-15
Brandon Dubinsky,28,CBJ,C,47,13,23,36,11,43,4.4,12,0,1,1,16,7,0,100,13.0,849,18:04,11.0,152,436.0,423.0,50.8,dubinbr01,14-15
Matt Duchene,24,COL,C,82,21,34,55,3,16,6.2,19,2,0,4,29,5,0,207,10.1,1523,18:34,74.0,43,635.0,582.0,52.2,duchema01,14-15
Anthony Duclair,19,NYR,LW,18,1,6,7,4,4,0.7,1,0,0,0,5,1,0,18,5.6,219,12:09,5.0,6,0.0,0.0,,duclaan01,14-15
Mathew Dumba,20,MIN,D,58,8,8,16,13,23,4.7,6,2,0,2,4,4,0,86,9.3,871,15:01,51.0,42,0.0,0.0,,dumbama01,14-15
Gabriel Dumont,24,MTL,C,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,27,9:07,2.0,8,11.0,2.0,84.6,dumonga01,14-15
Brian Dumoulin,23,PIT,D,8,1,0,1,0,2,0.3,1,0,0,0,0,0,0,4,25.0,125,15:40,9.0,11,0.0,0.0,,dumoubr01,14-15
Pascal Dupuis,35,PIT,RW,16,6,5,11,2,4,1.6,4,2,0,1,3,1,1,44,13.6,266,16:39,8.0,20,1.0,0.0,100.0,dupuipa01,14-15
Patrick Dwyer,31,CAR,RW,71,5,7,12,-12,10,0.2,5,0,0,0,6,0,1,77,6.5,907,12:46,38.0,145,5.0,14.0,26.3,dwyerpa01,14-15
Cody Eakin,23,DAL,C,78,19,21,40,-1,26,4.0,15,2,2,6,18,2,1,142,13.4,1341,17:12,59.0,62,656.0,636.0,50.8,eakinco01,14-15
Patrick Eaves,30,DAL,RW,47,14,13,27,12,8,3.9,8,6,0,2,10,3,0,91,15.4,645,13:43,27.0,69,2.0,3.0,40.0,eavespa01,14-15
Andrew Ebbett,32,PIT,C,24,1,5,6,1,2,0.5,1,0,0,0,5,0,0,21,4.8,216,9:00,12.0,10,39.0,47.0,45.3,ebbetan01,14-15
Jordan Eberle,24,EDM,RW,81,24,39,63,-16,24,6.8,18,6,0,2,24,15,0,183,13.1,1542,19:03,36.0,62,1.0,5.0,16.7,eberljo01,14-15
Alexander Edler,28,VAN,D,74,8,23,31,13,54,6.9,3,5,0,2,14,9,0,175,4.6,1774,23:59,126.0,94,0.0,1.0,0.0,edleral01,14-15
Christian Ehrhoff,32,PIT,D,49,3,11,14,8,26,3.7,3,0,0,3,9,2,0,110,2.7,1066,21:46,49.0,73,0.0,0.0,,ehrhoch01,14-15
Aaron Ekblad,18,FLA,D,81,12,27,39,12,32,8.5,6,6,0,4,20,7,0,170,7.1,1767,21:49,80.0,109,0.0,0.0,,ekblaaa01,14-15
Mattias Ekholm,24,NSH,D,80,7,11,18,12,52,5.0,6,1,0,1,10,1,0,86,8.1,1521,19:01,102.0,57,1.0,0.0,100.0,ekholma01,14-15
Oliver Ekman-Larsson,23,ARI,D,82,23,20,43,-18,40,8.8,12,10,1,7,10,10,0,264,8.7,2067,25:13,77.0,167,0.0,0.0,,ekmanol01,14-15
Patrik Eliáš,38,NJD,C,69,13,21,34,-20,12,2.6,8,5,0,1,15,4,2,114,11.4,1217,17:39,25.0,23,271.0,415.0,39.5,eliaspa01,14-15
Lars Eller,25,MTL,C,77,15,12,27,-6,42,2.5,14,1,0,7,9,1,2,150,10.0,1193,15:30,37.0,76,405.0,374.0,52.0,ellerla01,14-15
Keaton Ellerby,26,WPG,D,1,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,0,,17,16:58,2.0,2,0.0,0.0,,ellerke01,14-15
Stefan Elliott,24,COL,D,5,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,10,0.0,70,13:56,5.0,2,0.0,0.0,,elliost01,14-15
Matt Ellis,33,BUF,LW,39,1,1,2,-12,4,-0.7,1,0,0,1,1,0,0,29,3.4,325,8:19,16.0,10,100.0,105.0,48.8,ellisma01,14-15
Ryan Ellis,24,NSH,D,58,9,18,27,8,27,5.6,7,2,0,0,14,4,0,118,7.6,1101,18:59,74.0,41,0.0,0.0,,ellisry01,14-15
Alexei Emelin,28,MTL,D,68,3,11,14,5,59,3.7,3,0,0,0,11,0,0,43,7.0,1348,19:49,116.0,204,0.0,0.0,,emelial01,14-15
Deryk Engelland,32,CGY,D,76,2,9,11,-16,53,1.0,2,0,0,0,8,0,1,51,3.9,1093,14:23,142.0,135,0.0,0.0,,engelde01,14-15
Tyler Ennis,25,BUF,C,78,20,26,46,-19,37,4.4,13,6,1,2,15,11,0,185,10.8,1491,19:07,35.0,87,67.0,115.0,36.8,ennisty01,14-15
Toby Enström,30,WPG,D,60,4,19,23,13,36,5.2,3,1,0,0,13,6,0,58,6.9,1414,23:34,93.0,28,0.0,0.0,,enstrto01,14-15
Martin Erat,33,ARI,RW,79,9,23,32,-16,48,2.1,6,3,0,1,20,3,0,91,9.9,1253,15:52,25.0,96,0.0,6.0,0.0,eratma01,14-15
Jonathan Ericsson,30,DET,D,82,3,12,15,-5,70,2.9,3,0,0,0,11,0,1,82,3.7,1606,19:35,55.0,114,0.0,0.0,,ericsjo01,14-15
Loui Eriksson,29,BOS,RW,81,22,25,47,1,14,5.3,16,6,0,4,19,5,1,169,13.0,1497,18:29,23.0,29,4.0,8.0,33.3,erikslo01,14-15
Tim Erixon,23,TOT,D,42,2,5,7,-7,14,0.9,1,1,0,0,1,4,0,36,5.6,639,15:13,32.0,34,0.0,0.0,,erixoti01,14-15
Emerson Etem,22,ANA,LW,45,5,5,10,-6,4,0.4,5,0,0,0,5,0,0,77,6.5,551,12:15,20.0,63,2.0,2.0,50.0,etemem01,14-15
Dennis Everberg,23,COL,RW,55,3,9,12,-7,10,0.3,3,0,0,0,9,0,0,62,4.8,649,11:48,41.0,73,0.0,3.0,0.0,everbde01,14-15
Justin Falk,26,TOT,D,18,1,1,2,-9,14,-0.3,1,0,0,0,1,0,0,18,5.6,195,10:49,19.0,12,0.0,0.0,,falkju01,14-15
Bobby Farnham,26,PIT,RW,11,0,0,0,0,24,-0.1,0,0,0,0,0,0,0,6,0.0,79,7:11,2.0,26,0.0,0.0,,farnhbo01,14-15
Jesper Fast,23,NYR,RW,58,6,8,14,-1,8,1.0,6,0,0,0,7,1,0,52,11.5,685,11:48,28.0,101,6.0,14.0,30.0,fastje01,14-15
Justin Faulk,22,CAR,D,82,15,34,49,-19,30,9.1,6,7,2,4,21,13,0,238,6.3,2003,24:26,114.0,157,0.0,0.0,,faulkju01,14-15
Mark Fayne,27,EDM,D,74,2,6,8,-21,14,0.8,2,0,0,0,4,0,2,78,2.6,1327,17:56,125.0,81,0.0,0.0,,faynema01,14-15
Taylor Fedun,26,SJS,D,7,0,4,4,0,4,0.6,0,0,0,0,2,2,0,12,0.0,119,16:59,8.0,0,0.0,0.0,,fedunta01,14-15
Eric Fehr,29,WSH,RW,75,19,14,33,8,20,4.3,17,1,1,4,14,0,0,142,13.4,1114,14:51,47.0,84,449.0,414.0,52.0,fehrer01,14-15
Andrew Ference,35,EDM,D,70,3,11,14,-17,39,1.9,3,0,0,0,10,0,1,58,5.2,1321,18:53,86.0,156,0.0,2.0,0.0,ferenan01,14-15
Micheal Ferland,22,CGY,LW,26,2,3,5,1,16,0.3,2,0,0,1,2,1,0,34,5.9,274,10:31,11.0,71,0.0,0.0,,ferlami01,14-15
Brian Ferlin,22,BOS,RW,7,0,1,1,0,0,0.0,0,0,0,0,1,0,0,6,0.0,62,8:48,0.0,20,0.0,1.0,0.0,ferlibr01,14-15
Landon Ferraro,23,DET,C,3,1,0,1,1,0,0.2,1,0,0,1,0,0,0,4,25.0,36,11:59,3.0,3,0.0,0.0,,ferrala01,14-15
Kevin Fiala,18,NSH,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,11,11:25,1.0,0,0.0,0.0,,fialake01,14-15
Vernon Fiddler,34,DAL,C,80,13,16,29,-5,34,2.5,9,3,1,2,15,0,1,132,9.8,1050,13:08,61.0,43,569.0,528.0,51.9,fiddlve01,14-15
Valtteri Filppula,30,TBL,C,82,12,36,48,-14,24,3.2,10,2,0,0,21,15,0,91,13.2,1559,19:01,27.0,23,573.0,567.0,50.3,filppva01,14-15
Mike Fisher,34,NSH,C,59,19,20,39,4,39,4.8,11,7,1,1,17,3,0,111,17.1,1088,18:26,60.0,125,601.0,548.0,52.3,fishemi01,14-15
Mark Fistric,28,ANA,D,9,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,1,0.0,133,14:47,21.0,28,0.0,0.0,,fistrma01,14-15
Tomáš Fleischmann,30,TOT,LW,66,8,19,27,12,12,2.8,8,0,0,1,18,1,0,131,6.1,970,14:42,15.0,64,4.0,10.0,28.6,fleisto01,14-15
Brian Flynn,26,TOT,C,63,5,12,17,-5,8,0.8,5,0,0,0,9,1,2,82,6.1,939,14:55,46.0,44,172.0,179.0,49.0,flynnbr01,14-15
Marcus Foligno,23,BUF,LW,57,8,12,20,-5,50,1.6,8,0,0,0,10,1,1,66,12.1,925,16:14,48.0,193,57.0,75.0,43.2,foligma01,14-15
Nick Foligno,27,CBJ,LW,79,31,42,73,16,50,9.7,20,11,0,3,27,15,0,182,17.0,1488,18:50,52.0,193,125.0,138.0,47.5,foligni01,14-15
Christian Folin,23,MIN,D,40,2,8,10,3,13,2.2,2,0,0,0,7,1,0,39,5.1,608,15:12,42.0,46,0.0,0.0,,folinch01,14-15
Justin Fontaine,27,MIN,RW,71,9,22,31,13,12,3.7,9,0,0,2,20,2,0,104,8.7,849,11:57,27.0,9,1.0,1.0,50.0,fontaju01,14-15
Filip Forsberg,20,NSH,C,82,26,37,63,15,24,8.3,20,6,0,6,24,13,0,237,11.0,1421,17:20,28.0,108,3.0,4.0,42.9,forsbfi01,14-15
Cam Fowler,23,ANA,D,80,7,27,34,4,14,5.8,5,1,1,2,18,8,1,87,8.0,1692,21:09,107.0,47,0.0,0.0,,fowleca01,14-15
Cody Franson,27,TOT,D,78,7,29,36,-7,28,5.7,2,5,0,0,17,12,0,127,5.5,1531,19:38,132.0,177,0.0,0.0,,fransco01,14-15
Johan Franzén,35,DET,C,33,7,15,22,-12,30,1.9,3,4,0,3,8,7,0,74,9.5,530,16:04,13.0,45,5.0,10.0,33.3,franzjo01,14-15
Colin Fraser,30,STL,C,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,5,4:42,1.0,1,0.0,0.0,,fraseco01,14-15
Mark Fraser,28,NJD,D,34,0,4,4,2,55,1.4,0,0,0,0,3,0,1,19,0.0,553,16:17,51.0,88,0.0,0.0,,frasema01,14-15
Matt Fraser,24,TOT,RW,60,8,4,12,-16,17,0.5,7,1,0,1,4,0,0,92,8.7,673,11:13,20.0,111,3.0,4.0,42.9,frasema02,14-15
Matt Frattin,27,TOR,RW,9,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,6,0.0,64,7:03,4.0,4,1.0,0.0,100.0,frattma01,14-15
Max Friberg,22,ANA,LW,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:47,0.0,2,0.0,0.0,,fribema01,14-15
Michael Frolík,26,WPG,RW,82,19,23,42,4,18,4.7,13,3,3,4,19,4,0,206,9.2,1435,17:30,42.0,63,14.0,27.0,34.1,frolimi01,14-15
Marián Gáborík,32,LAK,RW,69,27,20,47,7,16,6.7,16,11,0,2,13,7,0,174,15.5,1167,16:55,6.0,39,1.0,0.0,100.0,gaborma01,14-15
Simon Gagné,34,BOS,LW,23,3,1,4,0,4,0.3,3,0,0,1,1,0,0,27,11.1,260,11:18,7.0,20,1.0,8.0,11.1,gagnesi01,14-15
Sam Gagner,25,ARI,C,81,15,26,41,-28,28,3.1,9,6,0,1,20,6,0,183,8.2,1397,17:15,19.0,63,361.0,405.0,47.1,gagnesa01,14-15
Alex Galchenyuk,20,MTL,C,80,20,26,46,8,39,5.6,17,3,0,1,17,9,0,163,12.3,1314,16:26,44.0,91,82.0,85.0,49.1,galchal01,14-15
T.J. Galiardi,26,WPG,LW,38,1,0,1,-8,2,-0.8,1,0,0,0,0,0,0,35,2.9,398,10:28,14.0,39,2.0,9.0,18.2,galiatj01,14-15
Stanislav Galiev,23,WSH,RW,2,1,0,1,1,0,0.2,1,0,0,0,0,0,0,2,50.0,19,9:23,0.0,3,0.0,0.0,,galiest01,14-15
Brendan Gallagher,22,MTL,RW,82,24,23,47,18,31,6.6,21,3,0,6,18,5,0,254,9.4,1360,16:35,49.0,48,43.0,52.0,45.3,gallabr01,14-15
Ryan Garbutt,29,DAL,LW,67,8,17,25,-9,55,1.6,7,0,1,2,17,0,0,143,5.6,909,13:34,48.0,82,16.0,9.0,64.0,garbury01,14-15
Jake Gardiner,24,TOR,D,79,4,20,24,-23,24,2.8,4,0,0,0,12,8,0,100,4.0,1657,20:58,83.0,109,0.0,0.0,,gardija01,14-15
Jason Garrison,30,TBL,D,70,4,26,30,27,19,6.7,3,1,0,3,16,10,0,111,3.6,1401,20:01,94.0,46,0.0,0.0,,garrija01,14-15
Tyler Gaudet,21,ARI,C,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,19,9:35,1.0,2,9.0,8.0,52.9,gaudety01,14-15
Johnny Gaudreau,21,CGY,LW,80,24,40,64,11,14,7.8,16,8,0,4,27,13,0,167,14.4,1417,17:43,27.0,14,3.0,5.0,37.5,gaudrjo01,14-15
Paul Gaustad,32,NSH,C,73,4,10,14,7,60,0.7,4,0,0,1,10,0,0,54,7.4,908,12:26,58.0,143,619.0,478.0,56.4,gaustpa01,14-15
Luke Gazdic,25,EDM,LW,40,2,1,3,-4,43,-0.1,2,0,0,0,1,0,0,26,7.7,296,7:23,15.0,76,0.0,0.0,,gazdilu01,14-15
Éric Gélinas,23,NJD,D,61,6,13,19,-2,42,4.0,3,3,0,2,7,6,0,112,5.4,1004,16:28,50.0,82,0.0,0.0,,geliner01,14-15
Nathan Gerbe,27,CAR,LW,78,10,18,28,-14,34,2.0,8,2,0,2,12,6,0,235,4.3,1283,16:27,23.0,73,9.0,6.0,60.0,gerbena01,14-15
Ryan Getzlaf,29,ANA,C,77,25,45,70,15,62,8.6,22,3,0,6,33,10,2,191,13.1,1548,20:06,95.0,100,632.0,612.0,50.8,getzlry01,14-15
Brian Gibbons,26,CBJ,C,25,0,5,5,2,8,0.0,0,0,0,0,4,1,0,21,0.0,346,13:49,17.0,14,4.0,5.0,44.4,gibbobr02,14-15
Tom Gilbert,32,MTL,D,72,4,8,12,10,30,4.0,4,0,0,0,8,0,0,70,5.7,1392,19:20,164.0,55,0.0,0.0,,gilbeto01,14-15
Brian Gionta,36,BUF,RW,69,13,22,35,-13,18,3.0,9,3,1,2,16,6,0,153,8.5,1246,18:03,31.0,61,69.0,100.0,40.8,giontbr01,14-15
Stephen Gionta,31,NJD,RW,61,5,8,13,4,12,1.0,5,0,0,1,6,0,2,84,6.0,804,13:11,41.0,94,155.0,239.0,39.3,giontst01,14-15
Mark Giordano,31,CGY,D,61,11,37,48,13,37,9.0,8,2,1,2,25,12,0,157,7.0,1536,25:10,128.0,59,0.0,0.0,,giordma01,14-15
Dan Girardi,30,NYR,D,82,4,16,20,12,22,4.5,3,1,0,1,13,2,1,111,3.6,1861,22:42,184.0,224,0.0,0.0,,girarda01,14-15
Zemgus Girgensons,21,BUF,C,61,15,15,30,-16,25,2.6,11,1,3,1,12,3,0,115,13.0,1164,19:05,62.0,127,440.0,556.0,44.2,girgeze01,14-15
Claude Giroux,27,PHI,C,81,25,48,73,-3,36,7.9,11,14,0,4,25,23,0,279,9.0,1666,20:34,28.0,110,1063.0,807.0,56.8,giroucl01,14-15
Tanner Glass,31,NYR,LW,66,1,5,6,-12,98,-1.0,1,0,0,0,5,0,0,53,1.9,676,10:15,32.0,211,10.0,11.0,47.6,glassta01,14-15
Tim Gleason,32,TOT,D,72,1,8,9,-13,55,1.9,1,0,0,0,8,0,0,54,1.9,1176,16:20,108.0,167,0.0,0.0,,gleasti01,14-15
Curtis Glencross,32,TOT,LW,71,13,22,35,2,45,3.5,9,4,0,1,15,7,0,108,12.0,1111,15:39,50.0,124,8.0,10.0,44.4,glenccu01,14-15
Luke Glendening,25,DET,C,82,12,6,18,5,34,1.6,11,1,0,2,6,0,0,104,11.5,1207,14:43,73.0,147,499.0,463.0,51.9,glendlu01,14-15
Marcel Goc,31,TOT,C,74,3,6,9,-3,8,-0.2,3,0,0,0,5,0,1,77,3.9,864,11:41,35.0,87,372.0,309.0,54.6,gocma01,14-15
Alex Goligoski,29,DAL,D,81,4,32,36,0,24,5.2,4,0,0,0,22,8,2,122,3.3,1929,23:49,157.0,100,0.0,0.0,,goligal01,14-15
Cody Goloubef,25,CBJ,D,36,0,9,9,12,19,2.4,0,0,0,0,8,0,1,23,0.0,560,15:34,32.0,44,0.0,0.0,,golouco01,14-15
Scott Gomez,35,NJD,C,58,7,27,34,-10,23,2.8,7,0,0,1,13,14,0,70,10.0,958,16:31,15.0,24,357.0,418.0,46.1,gomezsc01,14-15
Sergei Gonchar,40,TOT,D,48,1,13,14,6,18,3.0,1,0,0,0,9,4,0,46,2.2,849,17:41,71.0,45,1.0,0.0,100.0,gonchse01,14-15
Barclay Goodrow,21,SJS,RW,60,4,8,12,-1,35,0.6,4,0,0,2,7,0,1,68,5.9,664,11:04,24.0,76,12.0,11.0,52.2,goodrba01,14-15
Boyd Gordon,31,EDM,C,68,6,7,13,-5,17,0.5,4,1,1,1,6,0,1,65,9.2,906,13:20,80.0,31,681.0,526.0,56.4,gordobo01,14-15
Josh Gorges,30,BUF,D,46,0,6,6,-28,16,-0.3,0,0,0,0,5,0,1,28,0.0,1029,22:22,148.0,75,0.0,0.0,,gorgejo01,14-15
Brandon Gormley,22,ARI,D,27,2,2,4,-7,10,0.7,1,1,0,0,2,0,0,39,5.1,414,15:19,32.0,26,0.0,0.0,,gormlbr01,14-15
Shayne Gostisbehere,21,PHI,D,2,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,2,0.0,25,12:34,1.0,0,0.0,0.0,,gostish01,14-15
Michael Grabner,27,NYI,RW,34,8,5,13,4,4,1.7,8,0,0,0,5,0,0,63,12.7,440,12:56,21.0,62,0.0,2.0,0.0,grabnmi01,14-15
Mikhail Grabovski,31,NYI,C,51,9,10,19,3,8,2.0,9,0,0,2,9,1,0,81,11.1,728,14:16,19.0,11,38.0,45.0,45.8,grabomi01,14-15
Petter Granberg,22,TOR,D,7,0,0,0,1,6,0.2,0,0,0,0,0,0,0,1,0.0,80,11:27,7.0,16,0.0,0.0,,granbpe01,14-15
Markus Granlund,21,CGY,C,48,8,10,18,-4,16,1.6,7,1,0,1,9,1,0,65,12.3,642,13:22,25.0,44,198.0,331.0,37.4,granlma01,14-15
Mikael Granlund,22,MIN,C,68,8,31,39,17,20,4.1,8,0,0,2,23,8,0,99,8.1,1217,17:54,45.0,47,476.0,508.0,48.4,granlmi01,14-15
Tyler Graovac,21,MIN,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,28,9:13,2.0,0,6.0,16.0,27.3,graovty01,14-15
Mike Green,29,WSH,D,72,10,35,45,15,34,8.6,9,1,0,2,19,16,0,159,6.3,1376,19:06,93.0,82,0.0,0.0,,greenmi03,14-15
Andy Greene,32,NJD,D,82,3,19,22,1,20,5.5,3,0,0,1,17,1,1,83,3.6,1931,23:33,173.0,82,0.0,0.0,,greenan01,14-15
Matt Greene,31,LAK,D,82,3,6,9,1,54,2.7,3,0,0,0,6,0,0,69,4.3,1296,15:48,129.0,209,0.0,0.0,,greenma01,14-15
Colin Greening,28,OTT,LW,26,1,0,1,-5,29,-0.5,1,0,0,0,0,0,0,39,2.6,255,9:49,14.0,85,6.0,2.0,75.0,greenco01,14-15
Seth Griffith,22,BOS,C,30,6,4,10,-2,6,1.0,5,1,0,1,2,2,0,33,18.2,403,13:27,13.0,14,3.0,6.0,33.3,griffse01,14-15
Mikhail Grigorenko,20,BUF,C,25,3,3,6,-10,2,0.0,2,1,0,0,2,1,0,35,8.6,379,15:10,15.0,28,153.0,173.0,46.9,grigomi01,14-15
Rocco Grimaldi,21,FLA,C,7,1,0,1,1,4,0.1,1,0,0,0,0,0,0,18,5.6,88,12:37,1.0,7,6.0,8.0,42.9,grimaro01,14-15
Nicklas Grossmann,30,PHI,D,68,5,9,14,8,32,3.7,5,0,0,0,9,0,0,43,11.6,1201,17:39,89.0,132,0.0,0.0,,grossni01,14-15
