Pos,GoalsCreated,GPerGame,APerGame,PtsPerGame,GoalsCreatedPerGame,SOGPerGameAdjusted,GAdjusted,AAdjusted,PtsAdjusted,GCAdjusted,TotGF,TotPPGF,TotGA,TotPPGA,PlusMin,XGF,XGA,XPlusMin,OPS,DPS,TotPS,ShootoutMiss,UID,season
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,,deleoch01,19-20
LW,19,0.38,0.33,0.71,0.29,2.48,28,25,53,22,87,33,43,1,13.0,36.9,38.4,-1.5,3.9,1.5,5.4,,kreidch01,19-20
RW,0,0.0,0.06,0.06,0.02,0.31,0,1,1,0,4,0,10,0,-7.0,2.9,7.4,-4.5,-0.2,-0.1,-0.4,,stewach02,19-20
D,6,0.03,0.26,0.29,0.08,0.65,2,21,23,7,65,2,85,28,4.0,42.0,52.4,-10.4,0.5,3.1,3.6,,tanevch01,19-20
C,13,0.15,0.37,0.52,0.19,1.44,13,30,43,15,57,4,79,23,-6.0,37.2,42.8,-5.6,1.5,1.1,2.6,,tiernch01,19-20
C,4,0.09,0.06,0.15,0.06,1.16,7,5,12,5,23,0,44,13,-8.0,22.6,24.2,-1.5,-0.7,0.7,0.0,2.0,wagnech01,19-20
D,1,0.09,0.18,0.27,0.1,1.18,1,2,3,1,10,2,8,2,3.0,6.3,6.1,0.1,0.2,0.7,0.8,,djoosch01,19-20
C,15,0.26,0.29,0.54,0.22,1.91,21,23,44,18,71,18,47,1,6.0,43.8,36.5,7.3,2.5,1.8,4.3,1.0,dvorach01,19-20
RW,4,0.11,0.05,0.16,0.07,1.48,7,4,11,5,23,1,21,0,2.0,22.6,23.2,-0.6,-0.2,0.9,0.7,,fischch01,19-20
D,1,0.06,0.06,0.13,0.05,0.81,1,1,2,1,9,0,11,1,-1.0,8.9,6.7,2.2,0.0,0.4,0.4,,folinch01,19-20
D,1,0.0,0.23,0.23,0.06,0.38,0,3,3,1,5,0,8,2,-2.0,3.4,4.4,-1.0,0.1,0.1,0.3,,jarosch01,19-20
D,0,0.0,0.0,0.0,0.0,1.33,0,0,0,0,2,0,2,1,1.0,3.4,3.0,0.4,-0.1,0.2,0.1,,wolanch01,19-20
C,2,0.04,0.04,0.07,0.03,0.67,2,2,4,2,4,0,26,4,-21.0,13.6,20.3,-6.7,-1.0,0.1,-0.9,,ehnch01,19-20
C,0,0.0,0.2,0.2,0.05,0.8,0,1,1,0,1,0,4,0,-2.0,1.1,2.1,-1.0,0.0,0.0,0.0,,bishocl01,19-20
C/LW,20,0.3,0.46,0.77,0.29,2.86,25,38,63,24,83,28,55,6,7.0,47.6,39.2,8.4,3.9,1.6,5.5,7.0,giroucl01,19-20
C,17,0.24,0.39,0.63,0.24,2.63,20,32,52,20,55,20,40,0,-6.0,35.2,34.5,0.6,3.1,1.3,4.4,1.0,kellecl01,19-20
D,2,0.02,0.13,0.14,0.04,0.86,1,8,9,3,43,0,57,22,7.0,38.3,37.7,0.6,-0.5,2.4,1.9,,cecico01,19-20
C,6,0.1,0.2,0.31,0.11,1.24,6,12,18,7,24,2,35,11,-3.0,23.9,23.9,0.0,0.1,0.6,0.7,,eakinco01,19-20
C,5,0.13,0.18,0.31,0.12,1.31,6,8,14,5,24,13,20,0,-7.0,15.6,15.9,-0.3,0.3,0.2,0.6,,glassco01,19-20
D,1,0.04,0.04,0.08,0.03,0.69,1,1,2,1,16,0,27,9,-3.0,12.4,16.0,-3.6,-0.2,0.6,0.4,,golouco01,19-20
C,1,0.09,0.0,0.09,0.05,0.45,1,0,1,1,1,0,6,2,-3.0,2.4,2.5,-0.1,-0.1,0.0,-0.1,,caveco01,19-20
F,1,0.1,0.1,0.2,0.08,1.0,1,1,2,1,2,0,6,1,-2.0,2.6,3.3,-0.6,0.1,0.0,0.1,,bardrco01,19-20
C,4,0.11,0.26,0.37,0.13,1.15,4,8,12,4,17,0,10,0,7.0,11.3,10.5,0.8,0.5,0.6,1.1,,blackco01,19-20
D,3,0.02,0.2,0.22,0.06,1.55,1,12,13,4,31,5,36,2,-9.0,26.2,32.2,-6.1,0.1,1.2,1.4,,milleco02,19-20
C,8,0.11,0.26,0.38,0.14,1.36,8,19,27,10,37,8,43,2,-12.0,33.2,34.0,-0.8,0.4,0.6,1.0,,whiteco02,19-20
C,1,0.0,0.44,0.44,0.12,1.33,0,5,5,1,8,1,1,0,6.0,4.5,3.1,1.4,0.1,0.3,0.4,,wilsoco01,19-20
D,10,0.16,0.28,0.44,0.16,2.53,12,21,33,12,69,10,67,18,8.0,47.5,50.0,-2.5,2.0,3.6,5.7,,parayco01,19-20
C/RW,6,0.09,0.14,0.23,0.09,1.65,7,12,19,7,29,0,54,26,2.0,26.9,32.7,-5.8,-0.3,1.0,0.6,,scevico01,19-20
C,7,0.16,0.11,0.26,0.12,0.91,11,7,18,8,29,0,51,18,-2.0,20.6,24.8,-4.2,0.2,0.7,0.9,,sissoco01,19-20
D,0,0.0,0.0,0.0,0.0,0.33,0,0,0,0,2,0,4,0,-2.0,1.7,3.9,-2.2,-0.1,0.1,-0.1,,whiteco03,19-20
RW,16,0.23,0.38,0.61,0.23,2.44,19,31,50,19,63,7,90,30,-6.0,45.4,44.5,0.9,2.1,1.3,3.4,,brownco02,19-20
F,1,0.05,0.05,0.1,0.04,0.86,1,1,2,1,10,0,3,0,7.0,6.8,5.0,1.8,-0.2,0.5,0.2,,bunnaco01,19-20
D,2,0.03,0.17,0.21,0.07,0.86,1,6,7,2,16,0,21,0,-6.0,15.4,18.1,-2.7,0.2,0.6,0.8,,carrico01,19-20
D,1,0.06,0.0,0.06,0.03,0.65,2,0,2,1,18,0,15,2,4.0,13.4,15.4,-1.9,-0.2,1.2,1.1,,cliftco01,19-20
C,35,0.53,0.98,1.52,0.55,3.31,40,73,113,42,122,53,78,1,-6.0,54.9,52.3,2.6,9.3,1.6,10.9,3.0,mcdavco01,19-20
D,7,0.09,0.24,0.33,0.11,2.02,6,16,22,8,57,0,65,12,2.0,44.6,47.8,-3.2,0.9,2.6,3.5,,murphco02,19-20
RW,17,0.32,0.25,0.57,0.25,2.32,26,20,46,20,56,17,38,0,1.0,36.7,31.5,5.2,3.6,1.3,4.9,5.0,garlaco01,19-20
LW,9,0.16,0.21,0.37,0.14,1.62,12,16,28,11,38,5,37,0,-5.0,30.7,29.5,1.2,1.1,0.8,1.9,,shearco01,19-20
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,2,0,0,0,2.0,1.0,0.7,0.3,0.0,0.2,0.2,,timmico01,19-20
RW,7,0.09,0.28,0.37,0.12,1.35,6,19,25,8,38,14,27,0,-2.0,26.6,25.8,0.8,0.5,1.0,1.5,1.0,perryco01,19-20
LW,0,0.0,0.25,0.25,0.07,1.25,0,1,1,0,2,0,3,0,-2.0,1.7,2.2,-0.5,0.0,0.0,-0.1,,conacco01,19-20
C,13,0.26,0.19,0.45,0.19,2.67,22,15,37,16,62,16,27,0,18.0,39.4,31.4,8.0,2.4,1.6,4.0,1.0,smithcr01,19-20
C/RW,4,0.13,0.13,0.26,0.11,0.87,6,6,12,5,15,0,27,9,-3.0,10.5,14.8,-4.3,0.3,0.4,0.7,,lazarcu01,19-20
D,1,0.1,0.3,0.4,0.14,1.7,1,4,5,2,12,0,6,1,7.0,8.5,6.5,1.9,0.3,1.0,1.3,,mermida01,19-20
RW,2,0.04,0.17,0.22,0.07,0.65,1,5,6,2,7,0,7,0,1.0,8.8,7.8,0.9,0.0,0.3,0.3,,weiseda01,19-20
D,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0.0,0.6,1.2,-0.6,0.0,0.1,0.0,,proutda01,19-20
LW,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.1,0.0,0.1,0.0,0.0,0.0,,smithda03,19-20
D,11,0.12,0.33,0.45,0.15,1.65,10,27,37,13,68,16,92,18,-20.0,51.0,57.6,-6.7,2.0,2.4,4.4,1.0,severda01,19-20
D,2,0.0,0.13,0.13,0.04,0.73,0,10,10,3,32,0,47,21,6.0,25.3,29.7,-4.5,-0.3,2.0,1.7,,hamhuda01,19-20
LW,1,0.09,0.0,0.09,0.05,1.27,1,0,1,1,4,0,9,0,-5.0,4.3,5.6,-1.3,-0.1,-0.1,-0.2,0.0,carrda01,19-20
RW,1,0.13,0.13,0.25,0.11,2.13,1,1,2,1,6,2,7,0,-2.0,5.0,4.6,0.4,0.0,0.1,0.1,,spronda01,19-20
F,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,2,0,-1.0,1.4,1.9,-0.5,-0.1,0.0,-0.1,,yurtada01,19-20
D,1,0.0,0.5,0.5,0.13,1.5,0,5,5,1,10,0,12,4,0.0,5.2,7.5,-2.3,0.2,0.5,0.7,,dekeyda01,19-20
D,4,0.08,0.09,0.17,0.07,1.44,6,7,13,5,44,1,55,3,-7.0,42.4,48.0,-5.6,0.1,1.6,1.7,,fabbrda01,19-20
C/LW,10,0.15,0.24,0.39,0.15,1.63,11,19,30,11,46,15,34,2,-2.0,31.4,33.4,-2.0,1.0,1.1,2.1,,heineda01,19-20
D,10,0.07,0.39,0.46,0.14,2.39,6,32,38,12,82,8,93,15,-2.0,63.4,65.1,-1.7,1.8,3.8,5.5,,nurseda01,19-20
C/LW,7,0.13,0.1,0.24,0.1,1.5,10,8,18,8,21,0,44,16,-6.0,28.5,32.7,-4.2,-0.1,1.2,1.1,,helmda01,19-20
C,2,0.05,0.23,0.27,0.09,1.55,1,5,6,2,9,1,10,0,-1.0,7.6,5.6,1.9,0.1,0.2,0.4,,backeda01,19-20
C,1,0.05,0.0,0.05,0.02,0.18,1,0,1,1,2,0,4,0,-2.0,1.4,5.7,-4.4,-0.2,0.1,-0.1,,gustada01,19-20
C,7,0.11,0.11,0.23,0.09,1.29,9,9,18,7,23,0,51,17,-11.0,31.9,38.6,-6.6,-0.2,0.6,0.3,,kampfda01,19-20
RW,1,0.17,0.0,0.17,0.09,0.83,1,0,1,1,1,0,1,0,1.0,1.4,1.4,0.0,0.0,0.1,0.1,,kaseda01,19-20
C,15,0.21,0.49,0.7,0.25,1.36,15,35,50,18,61,15,33,0,14.0,33.0,33.8,-0.8,2.7,1.8,4.5,2.0,krejcda01,19-20
RW,39,0.69,0.67,1.36,0.55,3.99,57,55,112,46,120,48,51,0,21.0,45.2,36.7,8.5,10.8,2.4,13.2,5.0,pastrda01,19-20
LW,23,0.35,0.49,0.85,0.32,2.34,29,41,70,27,90,34,55,1,2.0,40.4,41.2,-0.8,5.0,1.6,6.6,3.0,perroda01,19-20
D,3,0.0,0.16,0.16,0.04,1.43,0,13,13,4,52,2,64,13,-3.0,49.5,43.6,5.9,-0.6,3.6,2.9,,savarda01,19-20
D,2,0.03,0.12,0.15,0.05,1.55,1,5,6,2,14,1,22,0,-9.0,18.1,17.0,1.1,0.0,0.7,0.7,,kukande01,19-20
RW,13,0.31,0.14,0.45,0.21,2.06,24,11,35,16,46,16,27,0,5.0,31.5,28.6,2.9,2.7,1.3,4.0,0.0,guriade01,19-20
C,4,0.09,0.18,0.27,0.1,1.14,5,10,15,5,23,2,33,1,-9.0,18.9,20.5,-1.6,0.1,0.2,0.3,,malgide01,19-20
D,3,0.06,0.17,0.22,0.07,1.42,2,7,9,3,22,9,42,1,-26.0,22.7,24.6,-1.9,0.1,0.0,0.1,,cholode01,19-20
D,1,0.05,0.1,0.14,0.05,0.57,1,2,3,1,11,0,22,3,-8.0,9.8,17.4,-7.6,0.0,0.0,0.0,,gilbede01,19-20
D,0,0.0,0.05,0.05,0.01,1.1,0,1,1,0,6,1,15,5,-5.0,11.4,11.1,0.3,-0.3,0.5,0.2,,forbode01,19-20
C,11,0.27,0.18,0.45,0.2,1.68,17,12,29,13,35,6,40,14,1.0,20.2,26.2,-6.0,2.0,1.0,2.9,,grantde01,19-20
C,11,0.15,0.28,0.43,0.16,1.5,12,22,34,13,39,6,35,11,9.0,29.2,29.3,-0.1,1.3,1.6,2.8,0.0,ryande01,19-20
C,10,0.14,0.26,0.4,0.15,2.26,12,21,33,12,51,13,58,18,-4.0,35.3,38.3,-3.1,0.5,1.5,2.0,,stepade01,19-20
C,11,0.15,0.33,0.48,0.17,1.67,12,27,39,14,51,15,37,1,-2.0,32.0,32.4,-0.4,1.7,1.0,2.7,1.0,brassde01,19-20
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,1,0,-1.0,0.4,0.4,0.0,0.0,0.0,-0.1,,poulide01,19-20
D,2,0.02,0.1,0.12,0.04,1.2,1,6,7,2,37,0,50,19,6.0,33.4,27.8,5.6,-0.3,2.1,1.8,,engelde01,19-20
C,5,0.11,0.16,0.27,0.11,1.11,6,8,14,5,19,2,28,0,-10.0,15.7,22.0,-6.4,0.3,0.3,0.6,,shorede01,19-20
D,9,0.09,0.32,0.41,0.14,1.79,7,27,34,11,65,11,52,1,1.0,56.5,45.0,11.5,1.7,3.3,5.0,1.0,toewsde01,19-20
C,6,0.13,0.22,0.36,0.13,1.33,7,12,19,7,28,4,23,0,0.0,22.1,21.1,0.9,0.7,0.7,1.4,0.0,dubedi01,19-20
D,3,0.04,0.16,0.2,0.06,1.06,2,9,11,4,35,1,51,11,-4.0,34.7,42.1,-7.4,-0.1,1.9,1.8,,kulikdm01,19-20
D,9,0.06,0.33,0.39,0.12,1.52,5,27,32,10,82,10,76,7,5.0,57.2,55.8,1.3,1.3,2.7,4.0,1.0,orlovdm01,19-20
LW,4,0.09,0.11,0.2,0.08,0.84,5,6,11,4,14,1,9,0,1.0,11.6,14.4,-2.8,0.3,0.4,0.7,,timasdm01,19-20
C,4,0.09,0.15,0.24,0.09,0.83,5,8,13,5,21,0,20,3,4.0,17.2,20.2,-3.1,0.1,0.7,0.7,,tonindo01,19-20
C,12,0.21,0.34,0.55,0.21,1.55,14,22,36,14,43,4,32,0,8.0,27.0,26.6,0.4,2.3,1.1,3.4,,kahundo01,19-20
LW,21,0.44,0.24,0.68,0.3,2.31,36,19,55,25,64,11,51,0,2.0,40.0,41.8,-1.8,5.0,1.1,6.1,,kubaldo01,19-20
C,8,0.11,0.23,0.34,0.12,1.59,8,18,26,9,36,1,45,2,-9.0,40.0,36.6,3.4,0.4,0.7,1.1,1.0,simondo01,19-20
D,14,0.3,0.55,0.85,0.31,3.62,17,31,48,18,80,22,44,15,30.0,41.0,29.0,12.0,4.0,4.6,8.6,1.0,hamildo01,19-20
C,4,0.13,0.3,0.43,0.16,1.39,3,8,11,4,14,8,18,0,-12.0,8.6,11.8,-3.2,0.3,-0.1,0.3,2.0,bathedr01,19-20
LW,7,0.23,0.15,0.38,0.16,1.4,11,7,18,8,25,1,32,5,-3.0,18.9,20.5,-1.6,1.1,0.4,1.5,,caggidr01,19-20
D,11,0.1,0.42,0.52,0.17,2.1,8,33,41,13,71,21,90,23,-16.0,49.9,55.4,-5.4,2.1,3.3,5.4,,doughdr01,19-20
LW,1,0.0,0.19,0.19,0.05,1.57,0,5,5,1,7,0,8,0,0.0,8.6,8.0,0.6,-0.2,0.2,0.0,,huntdr01,19-20
D,8,0.05,0.39,0.44,0.13,1.82,4,28,32,10,73,15,74,16,1.0,53.2,58.6,-5.4,1.2,3.0,4.2,,keithdu01,19-20
RW,14,0.26,0.27,0.53,0.21,2.56,20,21,41,17,62,16,58,10,-1.0,35.6,39.1,-3.5,1.8,1.6,3.5,1.0,browndu01,19-20
D,3,0.0,0.17,0.17,0.05,1.25,0,12,12,3,50,3,56,13,4.0,42.3,37.2,5.1,-0.4,2.7,2.2,,demeldy01,19-20
C,4,0.1,0.12,0.22,0.09,0.86,6,7,13,5,25,3,34,5,-8.0,18.4,21.1,-2.8,-0.1,0.6,0.5,,gambrdy01,19-20
C,19,0.27,0.48,0.75,0.27,3.14,22,39,61,23,84,22,95,9,-21.0,52.9,52.1,0.8,2.9,1.5,4.5,2.0,larkidy01,19-20
D,0,0.0,0.0,0.0,0.0,0.88,0,0,0,0,3,0,13,4,-4.0,4.7,7.9,-3.1,-0.3,0.4,0.1,,mcilrdy01,19-20
C,1,0.11,0.22,0.33,0.12,1.11,1,2,3,1,4,0,3,0,1.0,3.1,5.3,-2.2,0.2,0.1,0.3,,sikurdy01,19-20
C,14,0.21,0.45,0.66,0.23,1.67,14,31,45,16,54,13,40,0,1.0,34.0,39.4,-5.4,2.5,1.0,3.5,1.0,stromdy01,19-20
C,0,0.0,0.13,0.13,0.03,1.13,0,1,1,0,1,0,3,0,-2.0,3.5,2.6,1.0,-0.1,0.0,-0.1,,luostee01,19-20
F,1,1.0,0.0,1.0,0.55,1.0,1,0,1,1,1,0,0,0,1.0,0.1,0.5,-0.5,0.2,0.0,0.2,,korsheg01,19-20
C,23,0.41,0.36,0.77,0.33,2.41,34,29,63,26,82,27,85,19,-8.0,44.3,43.6,0.6,4.7,1.4,6.1,1.0,lindhel01,19-20
C,25,0.4,0.57,0.97,0.36,2.38,32,47,79,30,106,38,51,0,16.0,48.6,36.6,12.1,5.7,2.0,7.7,3.0,petteel01,19-20
C,8,0.18,0.18,0.36,0.15,1.73,12,12,24,10,29,11,28,0,-10.0,20.4,19.2,1.1,1.1,0.6,1.7,1.0,bemstem01,19-20
LW,5,0.14,0.1,0.24,0.1,1.38,8,6,14,6,23,0,13,0,10.0,21.5,15.2,6.3,0.4,1.1,1.6,,robiner01,19-20
C,18,0.29,0.42,0.71,0.27,1.71,23,33,56,22,76,22,64,1,-9.0,34.7,35.4,-0.7,3.6,0.8,4.4,,staaler01,19-20
D,1,0.0,0.13,0.13,0.04,1.23,0,5,5,1,18,2,26,2,-9.0,14.8,14.8,0.0,-0.2,0.2,0.1,,branner01,19-20
D,5,0.07,0.1,0.18,0.07,1.87,6,8,14,5,53,1,64,22,11.0,40.6,42.0,-1.3,0.1,3.1,3.2,,cernaer01,19-20
D,4,0.08,0.1,0.18,0.07,1.53,5,6,11,4,38,0,52,14,0.0,31.2,35.7,-4.5,0.1,2.2,2.4,,gudbrer01,19-20
D,10,0.09,0.35,0.44,0.14,1.56,7,27,34,11,75,17,70,1,-9.0,49.0,56.3,-7.3,1.9,2.0,3.9,,gustaer02,19-20
LW,10,0.25,0.25,0.5,0.2,1.92,15,14,29,12,45,16,32,5,1.0,23.1,26.9,-3.8,1.5,0.9,2.4,,haulaer01,19-20
D,5,0.05,0.22,0.27,0.09,1.68,4,15,19,6,53,0,68,23,9.0,42.0,43.8,-1.8,0.4,2.8,3.1,,johnser01,19-20
D,12,0.11,0.61,0.71,0.22,2.14,7,40,47,15,69,18,81,15,-15.0,49.2,45.2,4.0,2.9,2.7,5.5,2.0,karlser01,19-20
D,7,0.04,0.29,0.33,0.1,1.42,4,24,28,9,73,12,85,29,5.0,51.1,56.0,-5.0,0.6,4.7,5.4,,lindees01,19-20
D,7,0.07,0.23,0.3,0.1,1.39,6,19,25,8,75,6,86,13,-4.0,61.7,58.9,2.7,0.7,3.4,4.0,,bearet01,19-20
C,4,0.13,0.09,0.22,0.1,1.67,7,5,12,5,15,1,25,5,-8.0,17.1,17.0,0.1,0.2,0.3,0.5,,rodriev01,19-20
LW,19,0.41,0.33,0.73,0.3,3.38,31,25,56,24,72,26,62,3,-12.0,41.6,44.2,-2.6,3.8,1.4,5.1,1.0,kaneev01,19-20
C,27,0.45,0.89,1.35,0.49,3.11,30,59,89,32,86,26,53,0,7.0,48.6,35.4,13.2,7.0,1.5,8.5,2.0,malkiev01,19-20
RW,19,0.36,0.32,0.68,0.28,2.42,30,26,56,23,89,34,62,0,-7.0,45.7,41.8,3.9,3.9,0.9,4.8,,dadonev01,19-20
C,20,0.3,0.52,0.83,0.31,2.05,23,39,62,23,80,22,60,0,-2.0,35.8,43.6,-7.8,4.2,0.9,5.1,6.0,kuzneev01,19-20
LW,0,0.0,0.0,0.0,0.0,1.75,0,0,0,0,0,0,1,0,-1.0,2.4,1.6,0.7,-0.1,0.0,-0.1,,svechev01,19-20
C,2,0.1,0.1,0.19,0.08,0.87,3,3,6,2,9,0,15,0,-7.0,9.0,9.9,-0.9,0.2,0.0,0.2,,chlapfi01,19-20
C,10,0.23,0.15,0.38,0.17,1.9,17,11,28,12,39,7,36,0,-7.0,33.8,35.5,-1.7,1.2,0.5,1.8,,chytifi01,19-20
C,19,0.33,0.43,0.76,0.3,3.14,25,32,57,22,70,24,57,5,-7.0,36.7,36.4,0.3,4.0,0.8,4.8,1.0,forsbfi01,19-20
D,11,0.14,0.34,0.48,0.16,1.92,10,25,35,12,61,14,117,31,-38.0,41.7,54.0,-12.3,2.0,1.5,3.6,,hronefi01,19-20
RW,6,0.29,0.25,0.54,0.22,2.14,9,8,17,7,19,9,23,0,-13.0,12.6,14.1,-1.5,1.1,0.2,1.3,,zadinfi01,19-20
LW,13,0.23,0.26,0.49,0.2,2.35,19,21,40,16,41,5,51,8,-8.0,31.8,33.8,-2.0,2.1,0.7,2.8,2.0,vatrafr01,19-20
C,3,0.07,0.08,0.15,0.06,1.43,5,6,11,4,18,3,44,16,-13.0,20.2,27.4,-7.2,-1.0,0.8,-0.2,2.0,nielsfr01,19-20
C,5,0.11,0.08,0.2,0.08,0.69,8,6,14,6,18,0,32,13,-4.0,17.6,21.0,-3.3,0.3,0.3,0.7,,gauthfr01,19-20
D,1,0.2,0.2,0.4,0.16,0.2,1,1,2,1,4,0,4,1,1.0,3.9,2.5,1.4,0.2,0.3,0.5,,claesfr01,19-20
LW,2,0.04,0.08,0.12,0.04,0.63,2,5,7,2,9,1,12,3,-1.0,10.4,13.8,-3.5,-0.5,0.5,0.0,,bourqga01,19-20
D,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,0,3,1,-1.0,2.2,2.0,0.3,-0.1,0.1,0.0,,carlsga01,19-20
C,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,-1.0,1.3,0.7,0.5,-0.1,0.0,-0.1,,dumonga01,19-20
LW,18,0.39,0.43,0.81,0.33,2.69,25,27,52,21,77,29,48,0,-2.0,36.4,30.6,5.8,3.6,1.0,4.6,1.0,landega01,19-20
C,3,0.3,0.4,0.7,0.27,1.9,4,5,9,4,8,2,6,0,0.0,4.6,5.7,-1.1,0.7,0.2,0.8,1.0,vilarga01,19-20
F,4,0.09,0.09,0.17,0.07,0.93,6,6,12,5,15,1,17,2,-1.0,15.8,15.7,0.1,-0.1,0.7,0.6,,haasga01,19-20
F,0,0.0,0.33,0.33,0.09,0.67,0,1,1,0,2,0,3,0,-1.0,1.2,1.0,0.2,0.0,0.0,0.0,,quinnga01,19-20
RW,7,0.14,0.11,0.24,0.1,1.21,11,8,19,8,25,0,24,5,6.0,27.2,20.2,7.0,0.6,0.9,1.5,,hathaga01,19-20
C,1,0.33,0.0,0.33,0.18,0.33,1,0,1,1,1,0,2,1,0.0,0.8,1.4,-0.6,0.1,0.0,0.1,,smithge02,19-20
F,1,0.15,0.0,0.15,0.08,1.23,2,0,2,1,9,1,5,0,4.0,4.0,4.8,-0.8,0.0,0.3,0.3,,mayhege01,19-20
C,0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,1,0,-1.0,0.4,0.8,-0.4,-0.1,0.0,-0.1,,rubtsge01,19-20
RW,1,0.1,0.05,0.14,0.06,1.05,2,1,3,1,5,2,5,0,-2.0,5.9,6.6,-0.7,-0.1,0.2,0.2,,smithgi01,19-20
C,4,0.09,0.08,0.17,0.07,0.75,6,5,11,5,13,0,23,6,-2.0,15.0,19.6,-4.5,0.0,0.4,0.4,,mckeggr01,19-20
D,1,0.0,0.15,0.15,0.04,1.1,0,4,4,1,13,0,15,4,1.0,8.6,8.6,-0.1,-0.1,0.7,0.6,,patergr01,19-20
D,0,0.0,0.06,0.06,0.02,0.56,0,1,1,0,4,2,12,4,-6.0,8.9,9.6,-0.8,-0.2,0.3,0.1,,lindsgu01,19-20
RW,16,0.21,0.39,0.6,0.22,2.16,18,32,50,19,68,16,52,6,4.0,38.9,37.7,1.3,2.3,1.9,4.2,2.0,nyquigu01,19-20
D,0,0.0,0.0,0.0,0.0,0.67,0,0,0,0,0,0,4,0,-4.0,0.1,1.2,-1.0,0.0,-0.3,-0.3,,olofsgu01,19-20
D,7,0.04,0.38,0.39,0.12,1.95,2,23,25,7,52,11,67,16,-10.0,35.7,41.5,-5.7,0.9,2.1,3.0,,lindhha01,19-20
D,5,0.09,0.22,0.31,0.11,1.44,5,12,17,6,22,0,25,3,-2.0,21.8,23.1,-1.3,1.0,1.2,2.2,,fleurha01,19-20
D,5,0.06,0.16,0.22,0.08,1.13,5,13,18,6,45,2,62,15,-6.0,40.7,42.2,-1.5,0.5,2.2,2.6,,jokihhe01,19-20
C,0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,2,0,-2.0,1.2,1.5,-0.3,-0.1,0.0,-0.2,,borgshe01,19-20
D,8,0.06,0.34,0.4,0.13,1.42,5,26,31,10,59,0,52,17,21.0,44.0,37.9,6.1,1.6,3.5,5.1,,coleia01,19-20
LW,10,0.22,0.35,0.57,0.22,2.5,12,19,31,12,36,4,33,0,-4.0,27.2,21.7,5.6,1.5,0.7,2.3,,kovalil01,19-20
D,1,0.0,0.08,0.08,0.02,0.8,0,5,5,1,28,0,23,1,4.0,30.8,24.1,6.7,-0.5,2.1,1.6,,lyubuil01,19-20
F,8,0.21,0.38,0.59,0.22,2.51,9,18,27,10,31,0,32,8,7.0,23.4,23.8,-0.4,1.5,0.8,2.3,1.0,mikheil01,19-20
C,1,0.0,0.27,0.27,0.07,0.67,0,5,5,1,8,1,10,1,-2.0,5.5,6.8,-1.3,-0.2,0.2,0.0,,lundeis01,19-20
C,10,0.16,0.22,0.38,0.15,1.09,13,17,30,12,34,0,43,14,3.0,31.5,37.3,-5.8,1.2,1.2,2.4,,barbaiv01,19-20
D,13,0.19,0.33,0.52,0.19,2.17,16,27,43,16,104,32,81,22,11.0,53.9,47.2,6.7,2.8,4.3,7.1,1.0,provoiv01,19-20
C,0,0.0,0.05,0.05,0.01,0.82,0,1,1,0,4,0,10,0,-4.0,5.6,7.5,-1.9,-0.4,0.1,-0.4,,beaudje01,19-20
LW,11,0.16,0.3,0.46,0.17,1.58,13,23,36,13,62,16,58,24,9.0,28.9,28.2,0.7,1.1,1.5,2.6,,comphj.01,19-20
C,26,0.39,0.65,1.04,0.38,2.39,32,54,86,32,105,39,64,7,11.0,51.5,40.4,11.0,6.0,1.9,7.9,3.0,millejt01,19-20
D,11,0.09,0.44,0.53,0.16,2.13,7,36,43,14,93,5,80,24,30.0,64.7,46.7,18.0,2.2,5.7,7.9,1.0,slavija01,19-20
C,31,0.53,0.62,1.15,0.46,3.34,43,50,93,37,109,32,75,3,5.0,46.6,49.7,-3.1,7.5,2.0,9.5,3.0,eicheja01,19-20
C,8,0.11,0.23,0.34,0.13,2.02,8,17,25,9,42,24,45,0,-26.0,30.9,34.9,-4.0,0.1,0.3,0.4,7.0,hugheja03,19-20
D,4,0.04,0.12,0.16,0.06,0.94,4,10,14,5,48,0,67,16,-1.0,41.7,52.7,-11.0,-0.2,2.7,2.5,,johnsja02,19-20
C,11,0.17,0.24,0.41,0.15,1.65,14,20,34,13,48,7,35,0,4.0,35.7,43.4,-7.7,1.1,1.4,2.5,,rosloja01,19-20
C,0,0.0,0.5,0.5,0.14,1.5,0,1,1,0,2,0,0,0,2.0,1.3,0.8,0.5,0.0,0.1,0.1,,studnja01,19-20
LW,3,0.04,0.14,0.18,0.06,0.92,2,8,10,3,16,0,23,10,2.0,17.6,17.9,-0.3,-0.4,0.8,0.4,,delarja01,19-20
D,4,0.03,0.15,0.18,0.06,0.97,2,10,12,4,38,0,52,12,-9.0,32.6,40.0,-7.4,0.2,1.5,1.7,,larssja01,19-20
