ShiftLength,CorsiForRelES,GFPer60,GAPer60,ATOIPP,PPCorsiPercRel,PPGFPer60,PPGAPer60,ATOISH,CorsiForRelSH,SHFPPer60,SHGAPer60,UID,season
0:33,1.3,2.7,2.4,1:48,-1.6,5.9,2.4,1:20,2.4,0.7,6.0,mangian01,20-21
0:52,-3.2,1.9,3.6,0:01,,0.0,0.0,0:19,5.3,17.1,17.1,peekean01,20-21
0:33,-0.8,0.4,2.4,3:42,11.4,10.2,0.0,0:48,-5.0,0.0,0.0,shawan01,20-21
0:28,-19.0,0.0,7.0,0:01,,0.0,0.0,0:00,,0.0,0.0,andrean01,20-21
0:37,-2.8,2.1,1.7,0:07,-16.6,0.0,0.0,1:45,5.5,1.2,2.4,greenan01,20-21
0:29,1.9,3.0,1.7,1:17,5.4,0.0,0.0,0:03,,0.0,0.0,welinan01,20-21
0:39,4.3,2.2,0.4,0:48,2.2,3.9,0.0,0:00,-15.4,,,angelan01,20-21
0:39,-1.8,3.1,1.8,1:48,3.4,4.8,0.0,0:24,-2.3,0.0,0.0,beauvan01,20-21
0:42,-5.2,1.9,4.5,0:20,-12.3,11.4,0.0,0:35,0.6,0.0,7.2,bitetan01,20-21
0:38,0.8,2.3,2.5,1:55,-0.3,5.5,0.6,2:02,-4.3,1.2,8.1,cirelan01,20-21
0:51,3.3,4.6,1.8,1:19,-3.1,4.0,0.0,0:34,0.6,2.3,2.3,duclaan01,20-21
0:58,3.7,2.5,3.8,2:28,-6.2,2.8,0.6,0:05,22.6,0.0,0.0,manthan01,20-21
0:28,1.2,1.6,1.1,0:01,,0.0,0.0,2:00,6.7,1.7,5.1,roussan01,20-21
0:43,-3.0,0.6,3.8,0:00,10.8,0.0,0.0,1:14,-0.8,0.0,4.9,blidhan01,20-21
0:43,-6.4,2.6,2.7,0:43,-6.9,4.2,0.0,1:38,-3.4,0.0,7.6,stralan01,20-21
0:47,4.8,0.0,0.0,0:03,,0.0,0.0,1:43,11.1,0.0,0.0,suomean01,20-21
0:42,4.9,2.6,3.0,3:15,8.8,8.9,0.3,2:04,-4.6,0.0,8.8,kopitan01,20-21
0:53,-2.4,2.2,1.9,1:50,5.6,5.1,1.7,0:00,-17.2,0.0,0.0,anisiar01,20-21
0:41,1.0,3.3,3.0,0:04,19.0,14.2,0.0,2:08,-3.5,0.6,5.9,zubar01,20-21
0:49,2.8,3.9,2.6,3:59,2.2,9.4,0.4,0:00,-14.3,0.0,0.0,panarar01,20-21
0:47,0.8,4.3,8.7,0:54,0.0,0.0,0.0,0:00,,,,kaliyar01,20-21
0:44,-2.0,2.2,4.7,1:06,-2.4,6.3,3.2,0:00,,,,ruotsar01,20-21
0:26,-2.0,1.5,2.2,0:05,-14.9,0.0,0.0,2:01,-9.8,1.3,8.8,lehkoar01,20-21
0:51,-3.0,0.0,1.5,1:38,-15.6,0.0,0.0,0:30,-14.3,0.0,0.0,czarnau01,20-21
0:24,0.1,1.6,3.2,0:00,,,,0:00,,0.0,0.0,poganau01,20-21
0:53,-4.6,3.1,2.7,0:02,13.0,0.0,0.0,0:18,21.0,12.9,0.0,stranau01,20-21
0:46,-0.2,1.5,3.3,0:06,-19.2,0.0,0.0,0:01,-7.6,0.0,0.0,wagneau01,20-21
0:42,-8.3,2.9,4.3,0:02,14.9,0.0,0.0,2:07,2.9,0.8,4.2,watsoau01,20-21
0:47,3.6,4.2,2.6,3:13,-4.4,6.8,1.4,0:09,-6.0,0.0,0.0,matthau01,20-21
0:48,4.4,3.4,2.0,0:02,0.2,0.0,0.0,2:25,-3.7,0.0,5.3,goodrba01,20-21
0:45,2.4,1.9,2.3,2:15,2.6,5.7,0.0,0:00,89.0,0.0,0.0,haytoba01,20-21
0:43,-4.7,1.8,3.0,0:14,-8.5,5.8,0.0,2:43,-3.3,0.5,8.1,chiarbe01,20-21
0:40,-6.0,2.1,2.1,0:01,,0.0,0.0,1:32,13.7,1.1,1.1,harpube01,20-21
1:02,-4.8,1.8,3.2,0:02,13.3,0.0,0.0,2:20,0.9,0.7,7.0,huttobe01,20-21
0:30,1.2,3.5,3.5,0:13,,0.0,0.0,0:16,-20.9,0.0,0.0,thomabe01,20-21
0:49,4.1,3.4,2.1,0:21,-3.3,5.4,2.7,2:13,0.8,0.5,6.3,colembl01,20-21
0:20,-2.4,1.6,2.7,0:04,-35.8,0.0,0.0,1:41,4.1,0.7,9.1,comeabl01,20-21
0:37,1.2,2.4,2.2,0:18,-1.6,4.7,0.0,1:17,11.2,3.4,4.5,lizotbl01,20-21
0:50,-0.4,3.1,4.1,2:55,-0.1,7.3,0.8,0:04,0.8,0.0,25.8,wheelbl01,20-21
0:58,2.3,2.6,3.1,3:27,16.5,6.9,0.6,0:29,-0.8,4.3,4.3,horvabo01,20-21
0:34,1.1,2.3,4.2,2:47,2.8,3.3,0.7,0:00,-10.2,0.0,0.0,ryanbo01,20-21
0:39,-0.7,2.0,2.8,1:25,-8.4,5.0,1.0,1:57,-11.5,0.7,9.0,jennebo01,20-21
0:30,-3.0,2.3,1.9,0:46,-28.0,4.5,4.5,0:19,4.8,0.0,0.0,byrambo01,20-21
0:22,2.0,1.0,4.8,1:40,5.5,2.9,0.0,0:08,54.8,0.0,0.0,huntbr01,20-21
0:46,9.0,4.3,2.5,3:13,12.7,9.7,0.7,1:36,4.3,5.0,5.0,marchbr03,20-21
0:24,-1.9,2.2,2.2,0:03,10.4,0.0,0.0,2:22,1.9,0.0,13.1,richabr02,20-21
0:40,-30.3,0.0,0.0,2:16,11.1,0.0,0.0,0:00,,0.0,0.0,keepebr01,20-21
0:56,-2.9,2.0,1.8,0:03,-4.7,0.0,0.0,2:40,-1.4,0.9,5.2,skjeibr01,20-21
0:44,1.6,2.7,3.6,3:17,2.0,5.6,1.0,0:01,-14.1,0.0,0.0,tkachbr01,20-21
0:40,1.5,2.2,2.5,0:02,-18.9,0.0,0.0,2:46,-8.9,1.6,4.1,carlobr01,20-21
0:33,5.3,0.0,2.9,0:00,,0.0,0.0,1:12,-5.1,0.0,15.8,davidbr01,20-21
0:49,-0.1,2.5,3.2,0:34,0.3,8.0,2.0,0:43,7.6,3.2,11.2,hagelbr01,20-21
0:53,-0.7,1.8,3.2,0:31,-11.1,7.7,0.0,1:44,9.3,2.6,7.0,montobr01,20-21
0:35,7.6,0.0,11.3,0:40,0.0,0.0,0.0,0:00,,,,pirribr01,20-21
0:37,-1.2,3.5,3.1,1:43,-3.4,6.4,0.0,0:07,-12.7,0.0,0.0,saadbr01,20-21
0:35,-2.8,1.9,3.2,0:09,-18.5,0.0,0.0,2:42,3.3,1.5,5.6,suttebr03,20-21
0:38,-1.5,3.0,2.0,0:07,-15.5,0.0,0.0,2:23,0.3,2.4,8.0,tanevbr01,20-21
0:39,-1.9,2.9,2.0,0:01,-39.8,0.0,0.0,2:36,-12.5,0.6,3.9,mcnabbr01,20-21
0:50,0.4,2.7,2.5,3:24,1.4,10.1,0.3,0:00,-15.2,0.0,26.5,pointbr01,20-21
0:38,-1.4,3.2,3.2,2:29,0.2,7.7,0.4,0:38,3.5,0.0,6.5,schenbr01,20-21
0:37,-19.0,0.0,0.0,0:03,,0.0,0.0,2:33,,0.0,0.0,coburbr01,20-21
0:44,5.3,3.8,2.5,1:56,3.2,8.7,0.9,0:01,-16.4,0.0,0.0,gallabr01,20-21
0:44,-8.0,1.3,2.0,0:33,-36.4,0.0,0.0,0:01,,0.0,0.0,lemiebr01,20-21
0:37,-2.1,3.4,3.1,0:10,-27.5,0.0,5.5,1:14,5.4,1.0,8.8,smithbr05,20-21
0:43,-1.0,3.4,2.6,0:02,-54.9,16.1,0.0,1:47,6.6,0.6,3.6,dillobr01,20-21
0:42,0.2,2.9,3.7,2:38,-1.4,5.2,0.4,2:51,-5.5,0.7,7.1,burnsbr01,20-21
0:42,6.8,1.8,3.0,0:50,4.9,4.6,0.0,0:00,,,,connobr01,20-21
0:39,-2.2,1.8,2.1,0:13,-3.6,0.0,7.0,2:01,-6.2,0.7,8.5,howdebr01,20-21
0:36,2.9,2.0,1.8,0:01,10.1,0.0,0.0,0:02,-16.3,0.0,25.2,kulakbr01,20-21
0:40,6.4,2.8,0.0,0:00,,,,0:00,,,,murrabr02,20-21
0:56,0.0,2.6,1.9,0:51,-5.7,8.6,0.0,3:07,-1.5,1.4,4.9,pescebr01,20-21
0:21,-2.2,1.7,2.4,0:10,8.6,0.0,0.0,0:00,-13.4,0.0,0.0,ritchbr01,20-21
0:40,-1.3,3.1,2.0,0:08,-14.7,0.0,0.0,2:45,-7.0,2.2,7.6,dumoubr01,20-21
0:38,5.5,0.0,7.7,0:00,,,,0:00,,,,pinhobr01,20-21
0:39,-18.0,2.6,3.9,0:00,,,,0:00,,,,pasicbr01,20-21
0:42,3.7,3.7,3.8,3:38,16.5,6.6,0.6,0:01,30.9,38.3,38.3,boesebr01,20-21
0:50,-1.2,2.3,2.3,0:03,-22.2,17.0,0.0,2:09,1.8,0.8,5.3,mcginbr01,20-21
0:49,-1.1,2.3,2.5,2:07,4.9,8.4,0.0,1:00,4.7,0.0,5.3,nelsobr01,20-21
0:45,7.2,5.4,10.7,0:00,,,,2:46,-13.3,0.0,21.7,raffebr01,20-21
0:47,3.2,3.6,2.7,2:47,6.2,9.9,1.1,0:21,-4.7,0.0,9.3,rustbr01,20-21
0:47,2.8,0.9,0.9,0:00,15.2,0.0,0.0,0:00,,,,robinbu01,20-21
0:31,-22.6,1.4,1.4,0:00,,,,1:19,-4.2,0.0,22.8,froesby01,20-21
0:40,-39.1,0.0,0.0,0:00,,,,0:00,,,,smithcj01,20-21
0:35,-7.0,2.0,2.5,0:04,-11.0,0.0,0.0,1:47,-7.8,1.3,8.5,cluttca01,20-21
0:47,4.4,3.9,2.6,4:11,4.5,9.8,0.3,0:55,4.1,0.0,1.4,makarca01,20-21
0:41,1.0,1.5,2.5,0:02,11.3,0.0,0.0,0:34,-0.6,0.0,6.3,jonesca01,20-21
0:44,0.8,3.8,2.5,2:44,10.0,0.0,0.0,0:00,,,,addisca01,20-21
0:43,-2.7,2.8,1.8,0:01,,0.0,0.0,0:28,15.0,0.0,7.3,footeca01,20-21
0:40,-2.9,3.0,2.0,1:37,-0.6,6.0,0.0,1:59,1.6,1.2,8.0,jarnkca01,20-21
