CorsiFor,CorsiAgainst,CorsiForPerc,CorsiForPercRel,FenwickF,FenwickA,FenwickPerc,FenwickPercRel,TeamOnIceShootPerc,TeamOnIceSavePerc,ShootPercPlusSavePerc,OZoneStartPerc,DZoneStartPerc,ATOIEV,TakeAways,GiveAways,EPlusMin,ShotAttempts,ShotThruPerc,UID,season
1142,1108,50.8,6.1,847,824,50.7,5.5,8.5,91.5,100.0,53.6,46.4,17:47,32,57,11.5,259.0,47.1,toewsde01,19-20
1092,1079,50.3,2.2,796,827,49.0,1.1,12.0,89.5,101.5,55.3,44.7,14:26,58,40,-1.6,285.0,60.4,toewsjo01,19-20
1056,808,56.7,4.6,790,613,56.3,3.9,8.0,89.6,97.6,55.2,44.8,13:45,35,34,9.5,,,toffoty01,19-20
410,496,45.3,-5.0,306,364,45.7,-4.5,9.1,93.6,102.7,39.2,60.8,10:25,17,13,-3.1,65.0,58.5,tonindo01,19-20
195,194,50.1,1.0,137,124,52.5,2.2,10.0,90.2,100.2,42.2,57.8,9:42,7,3,-0.1,45.0,55.6,treniya01,19-20
830,735,53.0,4.2,612,546,52.8,3.9,10.7,86.7,97.4,58.2,41.8,14:04,51,64,2.6,,,trochvi01,19-20
99,84,54.1,0.1,78,59,56.9,1.8,6.5,89.6,96.0,64.5,35.5,13:36,0,6,-0.7,29.0,37.9,trotmza01,19-20
1169,1423,45.1,-2.5,880,1055,45.5,-3.0,7.8,91.2,99.0,45.3,54.7,18:16,43,69,-7.4,333.0,50.5,troubja01,19-20
119,98,54.8,3.7,92,76,54.8,3.2,9.4,91.5,100.9,58.6,41.4,9:29,2,5,1.6,18.0,66.7,trueal01,19-20
502,446,53.0,-3.0,370,333,52.6,-3.8,6.9,88.8,95.7,60.3,39.7,12:42,27,27,3.0,170.0,58.2,tuchal01,19-20
793,771,50.7,0.4,575,582,49.7,-1.7,8.2,89.7,97.9,55.2,44.8,12:18,21,29,-6.3,162.0,54.3,turriky01,19-20
112,145,43.6,-9.8,81,100,44.8,-8.3,1.6,94.5,96.2,48.6,51.4,10:23,6,0,-1.7,18.0,77.8,twaryca01,19-20
100,116,46.3,-2.6,70,76,47.9,-0.8,3.4,94.4,97.9,55.1,44.9,7:54,5,0,-1.4,13.0,53.8,tynant.01,19-20
50,79,38.8,-9.7,39,65,37.5,-14.3,12.0,97.6,109.6,54.3,45.7,15:16,1,3,-0.7,9.0,22.2,vaakaur01,19-20
787,702,52.9,1.6,595,518,53.5,3.0,9.4,91.6,101.0,49.6,50.4,12:17,17,16,7.9,236.0,64.0,vanrija01,19-20
627,553,53.1,-1.1,463,434,51.6,-2.1,7.1,90.0,97.1,53.0,47.0,13:29,13,17,-0.3,113.0,51.3,vanritr01,19-20
685,747,47.8,0.0,507,559,47.6,-1.3,7.9,89.7,97.6,50.1,49.9,16:21,14,24,-4.4,200.0,47.5,vatansa01,19-20
817,797,50.6,1.2,614,593,50.9,1.2,7.5,90.3,97.8,58.3,41.7,12:10,32,18,-2.0,238.0,68.1,vatrafr01,19-20
39,31,55.7,4.1,28,24,53.8,5.3,5.3,86.7,91.9,48.0,52.0,7:53,2,2,0.8,10.0,70.0,vejdelu01,19-20
466,392,54.3,2.1,360,312,53.6,2.3,7.2,88.7,95.8,50.4,49.6,9:00,19,11,2.3,97.0,58.8,verhaca01,19-20
27,17,61.4,12.0,22,13,62.9,13.5,0.0,81.8,81.8,50.0,50.0,7:44,0,1,-0.4,6.0,50.0,veronma01,19-20
686,700,49.5,0.0,533,546,49.4,0.4,9.4,93.5,103.0,51.3,48.7,12:25,26,16,-3.2,163.0,57.1,veseyji02,19-20
104,114,47.7,-0.2,76,92,45.2,-1.6,11.1,90.3,101.4,57.1,42.9,11:24,1,0,-1.1,29.0,65.5,vilarga01,19-20
821,863,48.8,0.4,639,632,50.3,1.6,6.8,92.5,99.3,52.0,48.0,12:02,37,31,-4.9,242.0,62.0,virtaja01,19-20
1068,1104,49.2,-1.6,787,804,49.5,-0.6,8.6,89.9,98.5,47.8,52.2,16:38,18,40,-4.9,200.0,37.0,vlasima01,19-20
73,71,50.7,-3.5,49,57,46.2,-8.7,3.0,82.9,86.0,55.9,44.1,10:16,4,2,-0.8,13.0,53.8,volkoal01,19-20
921,798,53.6,3.2,695,626,52.6,2.2,10.2,91.6,101.8,54.9,45.1,13:58,28,30,5.3,251.0,52.6,voracja01,19-20
126,148,46.0,-6.1,96,114,45.7,-6.3,12.1,87.6,99.8,52.1,47.9,9:44,5,4,-4.2,28.0,53.6,vorobmi01,19-20
870,827,51.3,-1.1,683,633,51.9,-0.1,10.5,90.9,101.5,50.9,49.1,12:49,31,42,0.2,313.0,59.7,vranaja01,19-20
760,625,54.9,2.3,582,484,54.6,2.7,4.4,92.9,97.2,53.0,47.0,11:36,20,21,6.2,202.0,61.4,wagneau01,19-20
567,688,45.2,-6.9,450,528,46.0,-6.0,6.8,91.6,98.4,30.4,69.6,10:43,16,21,-1.5,139.0,56.1,wagnech01,19-20
63,74,46.0,0.7,48,48,50.0,3.6,6.1,91.2,97.2,58.0,42.0,9:21,1,5,0.5,16.0,56.3,wahlsol01,19-20
69,49,58.5,15.3,48,42,53.3,10.8,5.4,87.5,92.9,50.0,50.0,11:06,0,1,0.3,10.0,60.0,walkena01,19-20
1293,1061,54.9,2.7,964,826,53.9,1.7,6.7,89.3,96.0,50.1,49.9,16:48,25,65,0.6,269.0,47.2,walkese01,19-20
642,624,50.7,-3.8,473,457,50.9,-3.0,7.9,91.2,99.0,46.5,53.5,10:35,22,17,-0.8,,,wallmlu01,19-20
8,7,53.3,13.3,4,5,44.4,3.2,33.3,100.0,133.3,71.4,28.6,11:04,0,0,0.3,1.0,100.0,walmaja01,19-20
419,586,41.7,-12.3,320,413,43.7,-10.2,9.4,88.4,97.7,29.9,70.1,10:20,18,20,-9.0,89.0,56.2,watsoau01,19-20
601,466,56.3,1.6,441,348,55.9,2.1,5.4,91.3,96.7,48.0,52.0,11:32,22,12,4.3,137.0,62.8,wealjo01,19-20
1408,1159,54.9,0.0,1065,866,55.2,1.3,8.6,90.6,99.3,49.4,50.6,18:28,18,79,11.3,378.0,48.9,webersh01,19-20
522,595,46.7,-4.4,394,451,46.6,-5.0,7.6,93.3,100.9,46.6,53.4,13:40,11,11,-5.8,94.0,47.9,weberya01,19-20
22,23,48.9,-2.8,18,16,52.9,0.9,8.3,100.0,108.3,16.7,83.3,8:58,1,0,-0.3,3.0,66.7,wedinan01,19-20
716,669,51.7,2.2,560,494,53.1,3.6,10.3,89.9,100.2,46.4,53.6,17:46,25,38,3.1,132.0,58.3,weegama01,19-20
168,188,47.2,-9.7,128,146,46.7,-8.1,7.0,93.3,100.3,46.2,53.8,8:48,8,12,0.9,22.0,68.2,weiseda01,19-20
647,674,49.0,1.7,512,500,50.6,1.5,6.3,91.7,98.0,47.2,52.8,12:58,20,25,0.8,111.0,64.9,wennbal01,19-20
1144,1147,49.9,2.4,882,846,51.0,1.5,9.2,91.6,100.8,58.7,41.3,19:04,32,47,3.6,334.0,56.0,werenza01,19-20
1083,980,52.5,4.9,822,748,52.4,6.3,9.0,90.6,99.6,57.6,42.4,15:22,37,46,1.7,308.0,58.4,wheelbl01,19-20
784,802,49.4,2.0,589,622,48.6,0.7,7.1,91.6,98.6,55.5,44.5,13:19,23,29,-0.8,151.0,55.0,whiteco02,19-20
36,89,28.8,-13.5,27,64,29.7,-12.8,10.0,91.7,101.7,40.4,59.6,13:02,2,6,-2.2,4.0,50.0,whiteco03,19-20
199,126,61.2,4.4,151,91,62.4,4.9,9.9,90.9,100.8,69.8,30.2,13:17,8,1,4.7,29.0,31.0,whiteza01,19-20
220,174,55.8,3.5,151,132,53.4,1.6,11.6,88.5,100.1,49.7,50.3,11:07,3,13,0.3,86.0,69.8,williju01,19-20
105,86,55.0,8.1,78,63,55.3,9.2,11.1,100.0,111.1,32.1,67.9,10:16,1,3,1.4,20.0,60.0,wilsoco01,19-20
43,40,51.8,1.6,33,34,49.3,0.5,12.5,93.1,105.6,33.3,66.7,11:29,5,0,-0.7,12.0,66.7,wilsosc01,19-20
990,920,51.8,-0.5,722,703,50.7,-2.1,11.5,87.3,98.8,51.4,48.6,14:18,25,40,1.8,255.0,60.4,wilsoto01,19-20
66,109,37.7,-14.1,50,87,36.5,-13.5,7.9,90.5,98.4,52.4,47.6,8:25,2,2,-2.9,13.0,76.9,witkolu01,19-20
58,56,50.9,-9.2,45,40,52.9,-6.8,6.3,95.8,102.1,66.7,33.3,14:24,0,2,0.4,7.0,57.1,wolanch01,19-20
731,942,43.7,-2.9,552,711,43.7,-3.9,7.0,91.0,98.0,40.0,60.0,12:10,15,22,-8.1,221.0,63.8,woodmi01,19-20
432,433,49.9,3.2,330,328,50.2,3.3,13.5,93.3,106.8,53.8,46.3,16:23,19,10,0.5,73.0,60.3,yamamka01,19-20
1066,1092,49.4,-0.4,813,840,49.2,-1.2,9.2,91.7,100.9,58.1,41.9,15:45,25,66,-1.7,272.0,47.4,yandlke01,19-20
43,40,51.8,-4.6,36,31,53.7,0.2,8.7,88.0,96.7,52.0,48.0,10:39,0,2,0.5,7.0,28.6,yelesal01,19-20
38,29,56.7,8.3,29,24,54.7,8.7,5.0,87.5,92.5,65.4,34.6,10:53,2,0,-0.5,8.0,25.0,yurtada01,19-20
682,859,44.3,-2.1,535,639,45.6,-1.4,9.4,89.2,98.6,44.1,55.9,12:24,35,31,-8.3,154.0,63.0,zachapa01,19-20
286,327,46.7,1.6,219,257,46.0,1.0,6.3,89.6,95.9,53.5,46.5,12:38,12,17,-1.5,107.0,56.1,zadinfi01,19-20
959,968,49.8,-2.0,694,701,49.7,-1.8,9.0,92.5,101.4,45.7,54.3,15:36,23,35,-3.0,162.0,40.1,zadorni01,19-20
986,1214,44.8,-6.8,746,913,45.0,-7.0,6.9,92.1,99.0,43.9,56.1,18:46,20,44,-10.6,165.0,38.8,zaitsni01,19-20
833,978,46.0,0.2,634,726,46.6,-0.1,7.8,89.9,97.8,45.2,54.8,13:26,36,17,-6.1,124.0,58.9,zajactr01,19-20
853,843,50.3,4.5,653,635,50.7,3.9,11.7,89.8,101.5,49.8,50.2,15:17,42,43,-0.1,350.0,59.4,zibanmi01,19-20
766,825,48.1,-2.2,570,607,48.4,-2.3,10.5,89.0,99.5,54.6,45.4,13:16,33,17,2.0,164.0,58.5,zuccama01,19-20
775,776,50.0,0.3,577,585,49.7,-0.4,11.1,89.2,100.2,54.1,45.9,13:45,31,25,2.6,,,zuckeja01,19-20
107,128,45.5,-8.2,74,102,42.0,-12.1,9.1,90.7,99.8,54.7,45.3,10:50,5,12,-1.3,31.0,61.3,zykovva01,19-20
